,pulumi/pulumi,chef/chef,hashicorp/terraform
2016-10-08,0.07316365207723363,7.354140830023794,27.849467997825027
2016-10-09,1.1600370171059864,6.9436611877690595,26.55947952239471
2016-10-10,1.1546167018770013,7.263530494797153,23.72638548330376
2016-10-11,2.6152271413093326,5.568236765666384,21.23047462041838
2016-10-12,0.2852529300318209,6.534102397023446,21.54680224723736
2016-10-13,0.9479578890600454,6.2394850931444825,24.168165635793805
2016-10-14,1.4903472616033424,6.307165783441261,23.513766497639608
2016-10-15,2.9644009446478874,6.5434765628864655,20.9621173759911
2016-10-16,0.861690143044746,6.678538446401508,18.583290361977333
2016-10-17,0.8466583671701949,-0.7574614140075064,5.126112006824162
2016-10-18,-1.18756129282554,11.73896946091223,-13.731866792324409
2016-10-19,0.8975989573741104,13.820480293154537,101.71093217975594
2016-10-20,0.44889390034644694,10.010653193014415,9.123264193958732
2016-10-21,-0.08763814212445611,8.191484443797036,18.245192012820937
2016-10-22,-0.1895309468974038,5.74800273190273,38.73994315981122
2016-10-23,0.5335884487223972,6.475520736393467,69.03230230139837
2016-10-24,0.4873362893902686,4.130406637336572,38.742554303274346
2016-10-25,-0.984556145974504,5.954666119459088,25.892181560106373
2016-10-26,1.6066325539094284,-1.8351246255439135,26.742285611580158
2016-10-27,0.00786760014761205,2.5587536574056395,42.93819586891554
2016-10-28,0.2561887905708849,5.110156274045677,18.79250229223215
2016-10-29,0.7192899924997695,7.0007304449757735,23.34505957628395
2016-10-30,0.15071026677503108,6.317389609191831,22.879930205629627
2016-10-31,0.07950770390910186,14.256930517040407,24.633392010945677
2016-11-01,5.102687300263652,16.3016881842557,-3.488052293969126
2016-11-02,2.6552806266691267,6.072723763825,25.414359593698507
2016-11-03,6.742453556569793,5.096736601458117,30.20877857059018
2016-11-04,16.589738243489993,18.19150346840649,40.1872261818022
2016-11-05,1.2617430434684314,6.121740483771521,22.192584246585813
2016-11-06,3.989411847931252,6.240283084790639,21.91144100418049
2016-11-07,5.002277477564901,6.551526103500285,-6.521677153613956
2016-11-08,1.1136507467362287,6.055488960820854,25.071955669896163
2016-11-09,-1.4525071986636058,8.2223840740826,53.79458387428518
2016-11-10,-0.0027343682143389225,15.778149222619442,1.622569826736683
2016-11-11,0.8625381345464325,7.219022033859295,24.126883232154274
2016-11-12,1.6888426226853526,6.183949785273161,18.826521226459743
2016-11-13,0.018992059105850778,5.996745570879898,19.281179039961263
2016-11-14,-0.31687388539036687,-1.536749479193951,30.509227271960235
2016-11-15,2.2717284648862064,7.461317973302515,8.338361913971557
2016-11-16,17.57275164760927,18.42957961096153,15.274874436126355
2016-11-17,20.470163844837792,6.498448928625613,16.155403919390412
2016-11-18,3.8615919608251956,5.935149631931813,11.476284415256988
2016-11-19,27.094990746861182,5.918684562033516,17.96579398129805
2016-11-20,7.00767402190354,6.770595039892143,24.49710693743313
2016-11-21,5.956862722807486,8.544006523317607,12.815715001572082
2016-11-22,12.241974964459404,4.336069365606637,17.51665290332597
2016-11-23,6.826940107057395,4.790642518929804,30.228398540091234
2016-11-24,4.020109690991578,-1.6810085490052968,5.687770157341969
2016-11-25,1.1192994815360762,-2.3450559486147764,-2.0445518522465966
2016-11-26,2.4169613809626886,5.47132703742302,8.822135859714162
2016-11-27,2.2453913011342124,5.681602119438725,11.446344618072626
2016-11-28,2.788196973636516,1.4325614755379132,-1.5870305104208278
2016-11-29,18.87548777194524,6.205453103404054,10.999174861353161
2016-11-30,-3.893325209183452,4.923323756977782,13.69804067117903
2016-12-01,9.377290010024971,6.445065802777563,39.72435059178784
2016-12-02,6.219273692737735,6.686891448466718,13.13003793563529
2016-12-03,14.752454659823439,6.903502313173479,16.789407748481867
2016-12-04,3.0766450311124225,5.395273077187476,14.681958565989273
2016-12-05,11.820434880331948,6.276118228683535,18.495208934471528
2016-12-06,3.261451698668796,30.821855706568176,15.058711123258975
2016-12-07,2.4206655715524064,16.177312597249273,17.719319064625175
2016-12-08,1.3809114690642044,5.79331912613014,23.121333428359776
2016-12-09,1.55836572907086,15.934758261265298,20.01727445161278
2016-12-10,3.3214031787085396,4.054491176869609,39.54787651543798
2016-12-11,2.9457330735875797,4.654733619619405,14.27388515777675
2016-12-12,4.988100869841654,7.086129808425941,51.49789339277504
2016-12-13,10.58113238402694,28.751661817728028,29.77752558637334
2016-12-14,5.0244374071827975,5.662059557162476,7.985168837450985
2016-12-15,3.116991206305471,4.871083929978839,22.579474557768826
2016-12-16,8.319949225306791,4.8189992514212,11.063236407598078
2016-12-17,1.7843911947000544,3.946564691515012,4.952391185043046
2016-12-18,2.088196338176813,3.2212330907843496,20.651167471031386
2016-12-19,-0.12802697544381667,1.9949272750649456,1.09377031764412
2016-12-20,0.5034147993115985,2.490808014274325,-1.5422439335599125
2016-12-21,0.24292983019253997,19.84100355300337,2.723816826577978
2016-12-22,1.4325302690157238,21.077256121891352,-1.377501343350109
2016-12-23,1.3255506486876678,0.4969833946329286,-1.543881111036298
2016-12-24,1.2726669447939474,1.9648769091436777,12.634446087616999
2016-12-25,2.1643265761663226,2.1439145801928077,25.19735044987649
2016-12-26,-0.8401995607454048,0.4194640280214154,-4.24805030225503
2016-12-27,0.5733542936479222,0.23744824816221813,4.906376394084287
2016-12-28,1.742162956639215,-0.5592632329985632,3.8534848820264056
2016-12-29,2.8751546841334252,0.340017263257284,3.579295861700035
2016-12-30,4.580621625971052,-0.04121555572643612,2.9070408982626628
2016-12-31,13.003605193896178,1.7016046194384657,9.333386467287742
2017-01-01,14.31206270235863,2.0842028244889548,8.335654035948954
2017-01-02,6.867891852084323,1.584693792479796,10.263514352994758
2017-01-03,6.881614463265702,0.2982130182544913,10.44839738183173
2017-01-04,2.1402055110133644,2.9982290570437717,11.474926253927073
2017-01-05,-0.6903954103757541,12.685376668720297,10.940587155811468
2017-01-06,-3.115671699326703,4.503307371081656,-1.9804974233124306
2017-01-07,1.6471965078769515,1.8401137241127563,11.28384341247933
2017-01-08,11.423504485886014,2.9270581973208025,12.11442053493625
2017-01-09,-1.66483229991486,9.549315813716927,27.53783990388852
2017-01-10,15.152301490558955,-4.107658300045006,-6.80854682890252
2017-01-11,12.56411260778577,11.203827747810543,14.367554803277674
2017-01-12,10.502973277691886,3.8179454863791022,18.960152356376486
2017-01-13,10.393817398863186,3.6726976475385333,14.784762300250684
2017-01-14,9.934206943203861,4.299416823438825,12.288448919694773
2017-01-15,8.585051285425312,4.050495655894064,13.306948466490581
2017-01-16,17.12486290522585,4.161082206192608,-9.632422777133392
2017-01-17,13.22280731130444,6.282810895929139,18.405813990266637
2017-01-18,8.694539384921002,4.740134869169669,18.40160968372013
