,microsoft/vscode,jetbrains/intellij-community,atom/atom
2017-12-13,60.841421481744064,73.51998278219476,3.0097905167029593
2017-12-14,39.59820394659104,66.34167721679243,1.5379483803446936
2017-12-15,57.64981684981685,57.43752975135464,-0.08140645836498361
2017-12-16,41.786476426799005,76.03829780050977,6.446603703516146
2017-12-17,47.45131159163417,85.03280329501527,4.0912923482047905
2017-12-18,42.78739217771476,81.8478216100336,0.5592410661535085
2017-12-19,25.885377525700108,123.78188754409952,0.4365304434428857
2017-12-20,28.841421481744064,78.51998278219476,3.0097905167029593
2017-12-21,33.59820394659104,51.341677216792434,11.537948380344694
2017-12-22,10.64981684981685,83.43752975135465,7.918593541635016
2017-12-23,36.786476426799005,95.03829780050977,2.446603703516146
2017-12-24,37.45131159163417,178.03280329501527,5.0912923482047905
2017-12-25,-11.212607822285241,23.8478216100336,-0.4407589338464915
2017-12-26,-8.11462247429989,27.78188754409952,5.436530443442885
2017-12-27,-9.158578518255936,18.519982782194763,9.009790516702958
2017-12-28,4.598203946591044,48.341677216792434,1.5379483803446936
2017-12-29,-4.350183150183151,45.43752975135464,-2.0814064583649836
2017-12-30,33.786476426799005,81.03829780050977,4.446603703516146
2017-12-31,39.45131159163417,73.03280329501527,6.0912923482047905
2018-01-01,-12.212607822285241,-29.1521783899664,1.5592410661535085
2018-01-02,2.8853775257001093,-6.2181124559004815,-0.5634695565571143
2018-01-03,3.8414214817440637,5.519982782194763,14.009790516702958
2018-01-04,34.59820394659104,-0.65832278320757,14.537948380344694
2018-01-05,45.64981684981685,3.4375297513546386,22.918593541635015
2018-01-06,36.786476426799005,81.03829780050977,10.446603703516146
2018-01-07,37.45131159163417,76.03280329501527,5.0912923482047905
2018-01-08,25.787392177714757,-3.1521783899664015,15.559241066153508
2018-01-09,36.88537752570011,76.78188754409952,19.436530443442887
2018-01-10,4.841421481744064,57.51998278219476,14.009790516702958
2018-01-11,29.598203946591042,80.34167721679243,5.537948380344694
2018-01-12,52.64981684981685,149.43752975135465,6.918593541635016
2018-01-13,45.786476426799005,85.03829780050977,6.446603703516146
2018-01-14,40.45131159163417,78.03280329501527,6.0912923482047905
2018-01-15,20.787392177714757,134.8478216100336,1.5592410661535085
2018-01-16,56.88537752570011,71.78188754409952,4.436530443442885
2018-01-17,64.84142148174406,68.51998278219476,6.009790516702959
2018-01-18,21.598203946591042,65.34167721679243,22.537948380344694
