,docker/docker,mesosphere/marathon,kubernetes/kubernetes
2017-09-06,13.104241009884364,4.908432874339277,34.87745390530219
2017-09-07,12.528220317358883,0.16815060996768016,37.151854657355415
2017-09-08,10.09831327477895,1.3433842250630397,35.08158555713075
2017-09-09,11.296117829683048,1.9799517079372362,35.10173787785254
2017-09-10,11.091090893647346,2.0913562244756108,38.55809423477286
2017-09-11,-8.06823387163418,2.3148952499529103,38.66588975731308
2017-09-12,-3.348482405736654,2.6925594683881773,40.428782827263035
2017-09-13,9.938876930116635,2.1669094783483915,38.923733031883756
2017-09-14,33.276196735727005,3.7078916771384947,14.977043952286731
2017-09-15,11.69183198013806,2.4586621899668946,40.21552172651438
2017-09-16,10.194170876222344,2.1702933038321373,39.348414196462215
2017-09-17,9.57530802626064,2.1158172679033136,34.778463273917936
2017-09-18,9.236781379967557,0.545976987314378,32.801911913978344
2017-09-19,8.812992685836548,0.2722453198225361,33.84708427894925
2017-09-20,7.68873686223769,2.4801373223574177,40.799453963775946
2017-09-21,6.9675060557889426,2.262845114753344,35.706324802403444
2017-09-22,13.397647020321575,0.5186324761072828,4.289732483210198
2017-09-23,8.147924473095012,2.3958406473212475,114.80830584412844
2017-09-24,8.180475786859496,2.2038463941735014,81.21673313938479
2017-09-25,8.488860492306854,3.7715129453307283,51.22850727782632
2017-09-26,13.979417387041144,6.767248371953738,39.20997577007713
2017-09-27,8.257765298063807,5.801624287296443,34.437695696812156
2017-09-28,8.805525594773535,2.7073067420266677,42.710661000025496
2017-09-29,10.82265246930761,1.512567061912263,40.73314989377076
2017-09-30,14.262105930482804,2.518697251892093,42.36990256123383
2017-10-01,9.109112602797204,3.1095041750631873,41.826031483611054
2017-10-02,6.703900609547137,1.7225631104313224,20.64052906958237
2017-10-03,7.177987143243239,1.7082550546580042,62.86318124140154
2017-10-04,7.067984386532445,3.2514125611995657,32.43832685381079
2017-10-05,6.3933428680412945,0.6279795567378184,32.886985158268644
2017-10-06,6.136707204447552,3.3952133712959345,33.52996020496494
2017-10-07,11.708908218816367,2.863249323168556,39.789799879717265
2017-10-08,11.783992630638398,2.636005210022244,42.70331932688489
2017-10-09,6.366922040343278,4.387757691873898,48.96813058941716
2017-10-10,5.851185487130627,4.867168250927832,48.336110721579885
2017-10-11,12.524736837706431,3.3685022817187993,50.42166645702934
2017-10-12,5.80149051237817,4.058912875991792,49.57252925808666
2017-10-13,6.186459555669435,3.1255856232302532,51.2379047732644
2017-10-14,7.025279570980291,3.4033116642287418,46.814566255438706
2017-10-15,6.7278553736990485,3.6513059639927095,48.900571768592414
2017-10-16,0.8015825151052351,3.3887456966062315,71.10885717044431
2017-10-17,-2.0316193156443934,5.10735819146686,46.423510637987214
2017-10-18,-1.7325663507390408,7.631528119792378,53.691719011157936
2017-10-19,8.084462726516387,8.072373128578073,71.50961564525663
2017-10-20,8.040551339621521,4.957715643193386,29.18515487075926
2017-10-21,6.696774348896683,2.860597665685348,52.89856744117924
2017-10-22,7.912938674585123,2.908502534258411,51.754196999777434
2017-10-23,8.138292939423728,4.319418562633794,54.1643987002938
2017-10-24,8.208836010668357,2.736103633790019,66.08746691348217
2017-10-25,7.9712628947706845,0.9655572245204831,53.157661970251596
2017-10-26,0.4973300902372475,3.9121212550473285,55.03313869862533
2017-10-27,7.204706931117683,4.181970025058911,55.28048802635802
2017-10-28,7.889579617088125,3.4476602654246413,58.22297537376442
2017-10-29,7.53167343807287,2.456202496809096,55.552833426342616
2017-10-30,7.209758102031147,0.1428479695586562,44.266448624701326
2017-10-31,8.364441394734321,2.097273803745477,51.18285063955419
2017-11-01,14.6783002492589,2.2266792457284863,60.43626232952201
2017-11-02,8.186621861818976,2.1777256267987095,58.00763424213218
2017-11-03,20.59587525472269,2.1294165416390713,61.46753018891023
2017-11-04,9.23802531735239,2.0741799947219928,52.40234267920393
2017-11-05,6.906024528756594,1.9810413626837855,58.469494693810866
2017-11-06,6.234619567961298,1.9484574842250657,55.78559902166132
2017-11-07,5.731980456580655,5.357920804065488,80.1608535317599
2017-11-08,3.5620187776229653,3.3553363211146436,20.787565082308664
2017-11-09,6.982036007696545,-0.2548575304236489,78.34678979203518
2017-11-10,4.981067972843693,0.6784143272990524,88.21639621241923
2017-11-11,5.0155376321290275,2.076843601077373,60.47701693950822
2017-11-12,5.4534347571511885,1.8314650476504406,56.89625663514421
2017-11-13,10.254609304634002,3.518637059522966,65.95786682385923
