,n_commits
2015-10-01,91
2015-11-01,56
2015-12-01,47
2016-01-01,54
2016-02-01,39
2016-03-01,55
2016-04-01,30
2016-05-01,13
2016-06-01,58
2016-07-01,21
2016-08-01,88
2016-09-01,40
2016-10-01,115
2016-11-01,49
2016-12-01,101
2017-01-01,88
2017-02-01,21
2017-03-01,45
2017-04-01,38
2017-05-01,108
2017-06-01,158
2017-07-01,9
2017-08-01,57
2017-09-01,50
2017-10-01,76
2017-11-01,163
2017-12-01,183
2018-01-01,214
2018-02-01,207
2018-03-01,165
2018-04-01,37
2018-05-01,95
2018-06-01,138
2018-07-01,121
2018-08-01,130
2018-09-01,170
2018-10-01,149
2018-11-01,96
2018-12-01,180
2019-01-01,375
2019-02-01,341
2019-03-01,343
2019-04-01,253
2019-05-01,352
2019-06-01,320
2019-07-01,222
2019-08-01,358
2019-09-01,236
2019-10-01,280
2019-11-01,295
2019-12-01,183
2020-01-01,338
2020-02-01,315
2020-03-01,75
2020-04-01,213
2020-05-01,225
2020-06-01,189
2020-07-01,117
2020-08-01,108
2020-09-01,122
2020-10-01,233
2020-11-01,207
2020-12-01,231
2021-01-01,194
2021-02-01,300
2021-03-01,149
2021-04-01,205
2021-05-01,161
2021-06-01,155
2021-07-01,56
2021-08-01,27
2021-09-01,34
2021-10-01,170
2021-11-01,122
2021-12-01,140
2022-01-01,154
2022-02-01,142
2022-03-01,334
2022-04-01,97
2022-05-01,97
2022-06-01,87
2022-07-01,81
2022-08-01,49
2022-09-01,123
2022-10-01,110
2022-11-01,21
2022-12-01,127
2023-01-01,119
2023-02-01,55
2023-03-01,63
2023-04-01,80
2023-05-01,154
2023-06-01,85
2023-07-01,48
2023-08-01,128
2023-09-01,95
2023-10-01,38
2023-11-01,50
2023-12-01,27
2024-01-01,46
2024-02-01,113
2024-03-01,143
2024-04-01,250
2024-05-01,100
2024-06-01,12
2024-07-01,35
2024-08-01,72
2024-09-01,73
2024-10-01,53
2024-11-01,234
2024-12-01,106
2025-01-01,62
2025-02-01,46
2025-03-01,42
2025-04-01,16
2025-05-01,9
2025-06-01,21
2025-07-01,15
