,mysql/mysql-server,FirebirdSQL/firebird,postgres/postgres
2005-05-23,20.399044233077845,8.38005971619417,7.274656016252655
2005-05-24,30.401845353526028,5.873056915073722,9.694824083479546
2005-05-25,13.385038630836947,15.335241789023302,4.549165820174224
2005-05-26,37.578585280265955,9.517745559762366,7.80821559392988
2005-05-27,17.350563302243973,186.6715917136085,8.569204604918891
2005-05-28,24.46627112383415,3.7273986517683997,3.647205035860498
2005-05-29,27.418652076215103,5.4949056545695205,10.456728845384308
2005-05-30,10.399044233077847,6.38005971619417,16.274656016252656
2005-05-31,17.401845353526028,3.8730569150737217,5.694824083479546
2005-06-01,40.385038630836945,3.335241789023302,3.5491658201742236
2005-06-02,41.578585280265955,3.517745559762367,6.80821559392988
2005-06-03,25.350563302243973,6.67159171360852,6.569204604918891
2005-06-04,31.46627112383415,5.7273986517684,17.647205035860498
2005-06-05,31.418652076215103,4.4949056545695205,12.456728845384308
2005-06-06,31.399044233077845,36.38005971619417,7.274656016252655
2005-06-07,83.40184535352603,26.87305691507372,6.694824083479546
2005-06-08,28.385038630836945,20.335241789023303,4.549165820174224
2005-06-09,34.578585280265955,8.517745559762366,18.80821559392988
2005-06-10,48.35056330224397,11.671591713608521,13.569204604918891
2005-06-11,24.46627112383415,36.7273986517684,0.6472050358604982
2005-06-12,26.418652076215103,26.49490565456952,4.4567288453843075
2005-06-13,33.399044233077845,13.38005971619417,4.274656016252655
2005-06-14,23.401845353526028,10.873056915073722,20.694824083479546
2005-06-15,25.385038630836945,17.335241789023303,13.549165820174224
2005-06-16,36.578585280265955,20.517745559762368,1.8082155939298798
2005-06-17,26.350563302243973,6.67159171360852,4.569204604918891
2005-06-18,29.46627112383415,3.7273986517683997,6.647205035860498
2005-06-19,33.4186520762151,1.49490565456952,9.456728845384308
2005-06-20,47.399044233077845,5.38005971619417,13.274656016252655
2005-06-21,26.401845353526028,10.873056915073722,6.694824083479546
2005-06-22,69.38503863083695,19.335241789023303,9.549165820174224
2005-06-23,47.578585280265955,8.517745559762366,1.8082155939298798
2005-06-24,19.350563302243973,7.67159171360852,10.569204604918891
2005-06-25,26.46627112383415,5.7273986517684,9.647205035860498
2005-06-26,25.418652076215103,11.49490565456952,6.4567288453843075
2005-06-27,21.399044233077845,22.380059716194168,8.274656016252655
2005-06-28,14.401845353526026,1.8730569150737217,6.694824083479546
2005-06-29,8.385038630836947,9.335241789023302,5.549165820174224
2005-06-30,1.5785852802659512,2.517745559762367,7.80821559392988
2005-07-01,38.35056330224397,-3.32840828639148,15.569204604918891
2005-07-02,29.46627112383415,5.7273986517684,9.647205035860498
2005-07-03,28.418652076215103,0.4949056545695202,6.4567288453843075
2005-07-04,21.399044233077845,4.38005971619417,14.274656016252655
2005-07-05,27.401845353526028,12.873056915073722,7.694824083479546
2005-07-06,40.385038630836945,-0.664758210976698,12.549165820174224
2005-07-07,8.578585280265951,0.5177455597623667,3.80821559392988
2005-07-08,17.350563302243973,9.671591713608521,6.569204604918891
2005-07-09,27.46627112383415,1.7273986517683997,1.6472050358604982
2005-07-10,26.418652076215103,3.49490565456952,23.45672884538431
2005-07-11,16.399044233077845,3.38005971619417,5.274656016252655
2005-07-12,36.40184535352603,2.8730569150737217,5.694824083479546
2005-07-13,29.385038630836945,3.335241789023302,9.549165820174224
2005-07-14,32.578585280265955,2.517745559762367,8.80821559392988
2005-07-15,48.35056330224397,-3.32840828639148,2.5692046049188906
2005-07-16,36.46627112383415,3.7273986517683997,0.6472050358604982
2005-07-17,32.4186520762151,4.4949056545695205,2.4567288453843075
2005-07-18,25.399044233077845,7.38005971619417,12.274656016252655
2005-07-19,37.40184535352603,20.87305691507372,0.6948240834795456
2005-07-20,35.385038630836945,5.335241789023302,5.549165820174224
2005-07-21,38.578585280265955,8.517745559762366,7.80821559392988
2005-07-22,66.35056330224397,3.67159171360852,6.569204604918891
2005-07-23,28.46627112383415,5.7273986517684,7.647205035860498
2005-07-24,32.4186520762151,14.49490565456952,8.456728845384308
2005-07-25,18.399044233077845,13.38005971619417,5.274656016252655
2005-07-26,26.401845353526028,14.873056915073722,3.6948240834795456
2005-07-27,22.385038630836945,7.335241789023302,4.549165820174224
2005-07-28,3.5785852802659512,11.517745559762366,9.80821559392988
2005-07-29,19.350563302243973,2.67159171360852,14.569204604918891
2005-07-30,27.46627112383415,7.7273986517684,19.647205035860498
2005-07-31,40.4186520762151,18.49490565456952,5.4567288453843075
2005-08-01,4.399044233077847,3.38005971619417,7.274656016252655
2005-08-02,23.401845353526028,5.873056915073722,7.694824083479546
2005-08-03,21.385038630836945,1.3352417890233022,1.5491658201742236
2005-08-04,29.57858528026595,12.517745559762366,-0.19178440607012015
2005-08-05,17.350563302243973,4.67159171360852,0.5692046049188906
2005-08-06,31.46627112383415,6.7273986517684,1.6472050358604982
2005-08-07,43.4186520762151,2.49490565456952,3.4567288453843075
2005-08-08,26.399044233077845,11.38005971619417,6.274656016252655
2005-08-09,12.401845353526026,13.873056915073722,9.694824083479546
2005-08-10,8.385038630836947,13.335241789023302,4.549165820174224
2005-08-11,5.578585280265951,2.517745559762367,5.80821559392988
2005-08-12,23.350563302243973,1.67159171360852,22.56920460491889
2005-08-13,31.46627112383415,8.7273986517684,7.647205035860498
2005-08-14,28.418652076215103,20.49490565456952,6.4567288453843075
2005-08-15,20.399044233077845,5.38005971619417,8.274656016252655
2005-08-16,13.401845353526026,18.87305691507372,3.6948240834795456
2005-08-17,16.385038630836945,11.335241789023302,8.549165820174224
2005-08-18,27.57858528026595,8.517745559762366,4.80821559392988
2005-08-19,41.35056330224397,13.671591713608521,0.5692046049188906
2005-08-20,33.46627112383415,3.7273986517683997,6.647205035860498
2005-08-21,33.4186520762151,3.49490565456952,3.4567288453843075
2005-08-22,23.399044233077845,17.380059716194168,9.274656016252655
2005-08-23,16.401845353526028,5.873056915073722,22.694824083479546
2005-08-24,26.385038630836945,18.335241789023303,32.549165820174224
2005-08-25,50.578585280265955,4.517745559762367,10.80821559392988
2005-08-26,16.350563302243973,-1.32840828639148,9.569204604918891
2005-08-27,38.46627112383415,1.7273986517683997,8.647205035860498
