,jquery/jquery,facebook/react,angular/angular
2014-09-18,9.5511296905781e-05,1.3645558096544823,-1.4764700003928275
2014-09-19,8.865368769296294e-05,2.305654147134181,0.2356456688243569
2014-09-20,5.578184933336025e-05,1.9173600832893496,1.6305898923018776
2014-09-21,1.8875743711607175e-06,2.528996668775492,3.102302569146046
2014-09-22,5.102838406955772e-06,14.713576682022044,-0.02996812304468932
2014-09-23,-5.966191440351412e-05,2.888286678598394,0.7782681384204264
2014-09-24,-0.00012667602503302724,2.236057046477968,0.6839123760657564
2014-09-25,4.802331066311071e-05,4.734342932054862,3.2435682955906353
2014-09-26,2.0000433299123674,2.681486340589011,1.864478413592146
2014-09-27,2.1337025677143086e-05,8.442764673873837,1.744117329162708
2014-09-28,9.682146259223828e-06,1.9921437754347866,0.15228219117446695
2014-09-29,1.1143215287362934e-06,3.11914543120487,2.007912162824398
2014-09-30,5.74265441089876e-06,1.813462689806789,2.328174694682433
2014-10-01,-4.6334122124157494e-05,-4.769610534735292,1.7385945899603281
2014-10-02,-1.840194556143191e-05,-1.9623708943920697,1.1038897913696717
2014-10-03,-2.216913810960345e-05,1.0696529208598593,2.365030932381085
2014-10-04,-2.9315349024018295e-05,2.9833653804419864,-1.620028880008776
2014-10-05,2.9318840720144116e-05,2.4730040967774483,-0.34837586421902467
2014-10-06,0.9999888609260498,1.3749858514149782,3.1458517141985785
2014-10-07,7.840806543036712e-05,11.729839019613152,8.264326127980553
2014-10-08,9.815573868293987e-05,9.347752169248697,-0.7675729415601094
2014-10-09,-0.00011739044875223184,3.5558994519014275,0.4263376408395425
2014-10-10,-0.00013894629888844864,7.56105669020933,-4.777575245209524
2014-10-11,-0.00012650292314941814,3.6161866778851253,0.5431976211760916
2014-10-12,5.379794178400361e-05,5.107071170009514,14.396944799369521
2014-10-13,-0.00017518929893011825,4.813496506199121,-7.265327783991266
2014-10-14,1.0000295084373583,4.8863154877448824,-1.969536995362256
2014-10-15,0.0002636703391301467,5.676721494928078,-2.548931028514728
2014-10-16,-0.00037927242478700765,5.989717915442217,-1.2776431451367607
