,jashkenas/backbone,facebook/react,angular/angular
2014-09-18,-1.002208575737987,-0.10118662849755244,-1.4529042386185247
2014-09-19,0.291909071320836,4.033267153015052,2.0602948871856444
2014-09-20,0.8745421245421244,3.2405500661803184,4.069937513466924
2014-09-21,0.6516914458090928,5.706074737587343,5.605322990734757
2014-09-22,-0.43896789485024795,11.494536276048882,-4.500258047834519
2014-09-23,2.2134776987718165,-0.6614107181334075,-4.897518976082741
2014-09-24,-0.5904438698556346,4.288169113799366,-0.962249705494505
2014-09-25,2.997791424262013,3.8988133715024476,5.6248897510610405
2014-09-26,1.2919090713208359,4.033267153015052,1.5524689651053034
2014-09-27,0.8745421245421244,9.240550066180319,4.532143847663175
2014-09-28,0.6516914458090928,4.706074737587343,2.056841001591036
2014-09-29,-0.43896789485024795,0.49453627604888095,-1.67667433271657
2014-09-30,0.21347769877181647,-1.6614107181334075,-2.9958491120886013
2014-10-01,-0.5904438698556346,-2.711830886200634,0.11007253999120925
2014-10-02,-0.0022085757379870508,-2.1011866284975524,2.459445040982547
2014-10-03,4.291909071320836,2.033267153015052,0.6361200097772031
2014-10-04,0.8745421245421244,3.2405500661803184,2.0011452684631745
2014-10-05,0.6516914458090928,4.706074737587343,1.9371815839910367
2014-10-06,-0.43896789485024795,-0.505463723951119,-0.04902930231657088
2014-10-07,0.21347769877181647,8.338589281866593,3.4949093391113983
2014-10-08,-0.5904438698556346,11.288169113799366,-3.205296829608792
2014-10-09,0.997791424262013,3.8988133715024476,0.9673713641825468
2014-10-10,1.2919090713208359,8.033267153015052,-7.887129859022797
2014-10-11,0.8745421245421244,3.2405500661803184,6.529703348463175
2014-10-12,0.6516914458090928,6.706074737587343,16.720496527991035
2014-10-13,-0.43896789485024795,3.4945362760488807,-13.126744655916571
2014-10-14,0.21347769877181647,1.3385892818665925,-5.0253622256886015
2014-10-15,-0.5904438698556346,9.288169113799366,-2.3003228008087904
2014-10-16,-1.002208575737987,6.898813371502447,-0.9588418582174527
2014-10-17,0.291909071320836,4.033267153015052,-3.184100406222796
2014-10-18,0.8745421245421244,4.240550066180319,8.828093364463175
2014-10-19,0.6516914458090928,5.706074737587343,2.8238129055910366
2014-10-20,0.561032105149752,5.494536276048881,-4.443490383916571
2014-10-21,2.2134776987718165,2.3385892818665925,-4.118571006488602
2014-10-22,2.4095561301443653,4.288169113799366,-0.6388505448087904
2014-10-23,0.997791424262013,12.898813371502447,-1.1770147862174531
2014-10-24,1.2919090713208359,6.033267153015052,-2.1204311582227957
2014-10-25,0.8745421245421244,3.2405500661803184,7.254353127663175
2014-10-26,0.6516914458090928,6.706074737587343,4.273276713591036
