,n_commits
2013-01-01,207
2013-02-01,271
2013-03-01,451
2013-04-01,320
2013-05-01,359
2013-06-01,225
2013-07-01,119
2013-08-01,132
2013-09-01,145
2013-10-01,456
2013-11-01,304
2013-12-01,217
2014-01-01,359
2014-02-01,234
2014-03-01,208
2014-04-01,239
2014-05-01,217
2014-06-01,282
2014-07-01,335
2014-08-01,379
2014-09-01,513
2014-10-01,295
2014-11-01,261
2014-12-01,511
2015-01-01,374
2015-02-01,386
2015-03-01,319
2015-04-01,288
2015-05-01,349
2015-06-01,549
2015-07-01,269
2015-08-01,254
2015-09-01,347
2015-10-01,389
2015-11-01,388
2015-12-01,690
2016-01-01,358
2016-02-01,503
2016-03-01,443
2016-04-01,347
2016-05-01,363
2016-06-01,422
2016-07-01,382
2016-08-01,611
2016-09-01,298
2016-10-01,320
2016-11-01,375
2016-12-01,516
2017-01-01,520
2017-02-01,248
2017-03-01,279
2017-04-01,284
2017-05-01,281
2017-06-01,302
2017-07-01,371
2017-08-01,406
2017-09-01,391
2017-10-01,165
2017-11-01,179
2017-12-01,222
2018-01-01,301
2018-02-01,224
2018-03-01,345
2018-04-01,115
2018-05-01,229
2018-06-01,184
2018-07-01,193
2018-08-01,261
2018-09-01,315
2018-10-01,331
2018-11-01,226
2018-12-01,224
2019-01-01,360
2019-02-01,382
2019-03-01,261
2019-04-01,280
2019-05-01,283
2019-06-01,299
2019-07-01,298
2019-08-01,439
2019-09-01,167
2019-10-01,170
2019-11-01,159
2019-12-01,253
2020-01-01,343
2020-02-01,332
2020-03-01,367
2020-04-01,512
2020-05-01,413
2020-06-01,318
2020-07-01,216
2020-08-01,238
2020-09-01,323
2020-10-01,338
2020-11-01,313
2020-12-01,238
2021-01-01,202
2021-02-01,119
2021-03-01,229
2021-04-01,210
2021-05-01,171
2021-06-01,202
2021-07-01,130
2021-08-01,224
2021-09-01,142
2021-10-01,170
2021-11-01,203
2021-12-01,160
2022-01-01,317
2022-02-01,247
2022-03-01,221
2022-04-01,197
2022-05-01,187
2022-06-01,148
2022-07-01,183
2022-08-01,151
2022-09-01,204
2022-10-01,163
2022-11-01,153
2022-12-01,133
2023-01-01,221
2023-02-01,239
2023-03-01,139
2023-04-01,94
2023-05-01,129
2023-06-01,128
2023-07-01,95
2023-08-01,123
2023-09-01,100
2023-10-01,91
2023-11-01,113
2023-12-01,114
2024-01-01,131
2024-02-01,72
2024-03-01,57
2024-04-01,35
2024-05-01,49
2024-06-01,11
2024-07-01,16
2024-08-01,13
2024-09-01,5
2024-10-01,1
