,n_commits
2017-07-01,787
2017-08-01,1133
2017-09-01,565
2017-10-01,388
2017-11-01,438
2017-12-01,724
2018-01-01,310
2018-02-01,360
2018-03-01,562
2018-04-01,362
2018-05-01,163
2018-06-01,374
2018-07-01,340
2018-08-01,310
2018-09-01,973
2018-10-01,522
2018-11-01,0
2018-12-01,1792
2019-01-01,341
2019-02-01,326
2019-03-01,636
2019-04-01,676
2019-05-01,549
2019-06-01,549
2019-07-01,188
2019-08-01,326
2019-09-01,293
2019-10-01,337
2019-11-01,477
2019-12-01,333
2020-01-01,132
2020-02-01,72
2020-03-01,79
2020-04-01,116
2020-05-01,248
2020-06-01,478
2020-07-01,375
2020-08-01,324
2020-09-01,322
2020-10-01,76
2020-11-01,92
2020-12-01,88
2021-01-01,63
2021-02-01,79
2021-03-01,82
2021-04-01,43
2021-05-01,24
2021-06-01,30
2021-07-01,114
2021-08-01,44
2021-09-01,13
2021-10-01,6
2021-11-01,17
2021-12-01,20
2022-01-01,1
2022-02-01,20
2022-03-01,35
2022-04-01,38
2022-05-01,33
2022-06-01,67
2022-07-01,124
2022-08-01,121
2022-09-01,257
2022-10-01,107
2022-11-01,178
2022-12-01,122
2023-01-01,47
2023-02-01,19
2023-03-01,3
2023-04-01,6
2023-05-01,0
2023-06-01,0
2023-07-01,4
2023-08-01,2
2023-09-01,1
2023-10-01,0
2023-11-01,7
2023-12-01,14
2024-01-01,4
2024-02-01,1
2024-03-01,1
2024-04-01,6
2024-05-01,1
2024-06-01,3
2024-07-01,7
2024-08-01,11
2024-09-01,15
2024-10-01,2
2024-11-01,4
2024-12-01,5
2025-01-01,0
2025-02-01,0
2025-03-01,0
2025-04-01,0
2025-05-01,0
2025-06-01,0
2025-07-01,1
2025-08-01,2
