,mysql/mysql-server,postgres/postgres,FirebirdSQL/firebird
2005-07-23,20.35887496485696,8.975488042770241,8.681268135238849
2005-07-24,15.031267660325149,8.954115839281684,9.375761466464905
2005-07-25,20.37219916795991,6.9293982697418155,13.053871393559481
2005-07-26,21.93382074031377,5.685725154864681,11.112279513761987
2005-07-27,22.573184652203565,8.786157798478786,11.208068962191932
2005-07-28,22.56414509441505,8.237920287871319,8.326406238370918
2005-07-29,24.634513425337936,7.943617266485536,7.551994217992659
2005-07-30,19.339294140898073,20.773134012708972,10.011718873648588
2005-07-31,25.159346034808195,6.325187762905119,16.208397731474754
2005-08-01,6.23888312024503,7.8498930801867,2.7198835210335814
2005-08-02,23.800177374894567,8.225343678537161,2.1209810951552748
2005-08-03,24.47399929145256,4.269737285111713,2.366685385986801
2005-08-04,43.13282487727251,-1.0863205916051974,10.892447003142946
2005-08-05,17.985658227648983,-2.961795492427451,8.985232297351594
2005-08-06,23.58470965113863,2.544682927692406,8.529263624440027
2005-08-07,30.57283003462365,4.634983957965829,2.689915333252205
2005-08-08,28.398618057802867,5.816996215381268,10.202319990884835
2005-08-09,17.158126468557093,9.057026569518035,10.466646091080705
2005-08-10,14.101726481241904,5.75863117896767,11.577892088729591
2005-08-11,13.752457965988695,5.413564412338207,2.189743222704085
2005-08-12,19.82368607783716,21.855491581405268,5.480795741952367
2005-08-13,23.81146577592655,8.421339244843224,10.351981479623959
2005-08-14,18.137338685839516,7.582779173962184,23.796789476810783
2005-08-15,21.905446058411588,6.781885789699423,3.0878158629492876
2005-08-16,21.546246741684275,2.0191448708152264,15.624110475480329
2005-08-17,24.614968265814724,7.9846026226152,6.4824931439182185
2005-08-18,30.700943073763497,4.576538687524318,9.784888555732413
2005-08-19,34.04103491220414,5.516730392231382,17.27263126235786
2005-08-20,27.224164317247773,6.248231464925374,5.375961074495397
2005-08-21,28.18928098979326,3.752491745753876,7.73511863309804
2005-08-22,26.693753507283997,7.421629709903117,14.726587991879883
2005-08-23,21.760652914419502,21.586988420123866,4.365029729547139
2005-08-24,34.362897557836234,32.71555164303995,12.454768695116059
2005-08-25,49.889541001139605,10.607418620235816,5.726928733515679
2005-08-26,7.327402156839053,11.516513355260724,2.160035420970176
2005-08-27,35.1834322188795,8.699836873838613,2.094791919557038
2005-08-28,36.55172244912612,9.715747118471288,3.296684821009307
2005-08-29,42.72108789686733,3.1711120633935344,5.340259412534984
2005-08-30,44.7881326869124,8.379535182364634,3.3780370616467157
2005-08-31,28.227305892063008,1.015335406283278,3.3537907906264754
2005-09-01,28.950382599235347,4.918275089261959,2.568257682374539
2005-09-02,28.790213063093205,14.400820164036528,4.119449696184813
2005-09-03,34.68102038750389,3.2514023253759867,14.8241703977834
2005-09-04,33.42648304780522,2.114872897762095,15.761580766237252
2005-09-05,31.133572226456607,4.595145580083953,2.641243982830627
2005-09-06,36.08942806373118,-0.6951380654428783,5.778689523357596
2005-09-07,42.37595184784803,2.8728157455802172,-5.956541004563313
2005-09-08,43.25864750022504,1.664756540856854,9.545763385929922
2005-09-09,45.51099832561209,0.8194685189863344,7.961980635413835
2005-09-10,39.49274341189432,2.639495855986482,5.98228158894632
2005-09-11,36.91603965354874,4.3417937612930615,4.6341152646018395
2005-09-12,69.45577223564588,9.04056053999091,5.160170634564231
2005-09-13,43.06557336440926,1.9867664080270302,4.289490756727793
2005-09-14,74.82441215233915,4.193750511580196,8.572953223066943
2005-09-15,41.046477424878844,3.4058533975208904,2.4064994266139133
2005-09-16,2.8696278916225033,12.36787312115519,6.248412680062912
2005-09-17,28.659608282532744,2.9913835028778246,0.2504187390350785
2005-09-18,32.27363677235792,4.283662759064397,3.8361747939664963
2005-09-19,31.663934469338646,2.9838252436496506,6.141796103932022
2005-09-20,29.72458077123659,6.246496255949384,2.5752242962297083
2005-09-21,28.554959504519303,3.6327257741050407,3.31687517880727
2005-09-22,24.140310036484948,16.517474241302818,9.322801139708213
2005-09-23,27.258275804878863,8.330949679268388,3.1494826714557984
2005-09-24,27.42396085241018,12.003360097375587,13.383080335762433
2005-09-25,27.705085075930796,6.650397002908915,6.732399054023702
2005-09-26,23.23686732539714,7.747705993236909,3.659087043409815
2005-09-27,25.989342388883095,8.706822559218988,14.085668089469642
2005-09-28,30.987927762956573,7.0206952782742125,7.054481013322992
2005-09-29,50.590748822616874,5.330359976801754,1.052730452957273
2005-09-30,57.82539551460913,-0.8525059572099689,31.722428900529625
2005-10-01,24.318757184524976,3.38040852987746,4.985649528201335
2005-10-02,20.000824761228618,5.592914298364058,6.452060257941211
2005-10-03,22.27536259319858,14.960348421525508,16.260587123539178
2005-10-04,13.242098942539306,4.415167031989098,9.598136733263214
2005-10-05,13.685204368574242,8.0291726960471,7.443475715152048
2005-10-06,17.456264286255355,7.6996961770356815,9.185333086051546
2005-10-07,14.295664239582111,7.81720464381519,8.307546578077654
2005-10-08,21.418823452163014,8.397039298148663,8.469563411302667
2005-10-09,22.225966045613934,5.488364725473197,5.835991220772931
2005-10-10,17.934680295776165,7.159825160094521,1.933030644179494
2005-10-11,22.93042753833871,6.417080163857587,2.417096206031982
2005-10-12,46.86810129757818,13.659502335645671,7.682012031491666
2005-10-13,61.677982384933,28.75720024031913,14.479276861912803
2005-10-14,28.748944967894534,1.925009275156028,3.404203597385889
2005-10-15,21.80642032292581,12.528915828150227,2.361310174771738
2005-10-16,24.45301032755227,5.994034862483046,9.207876139684833
2005-10-17,31.46853884133541,2.370719440827027,7.164367467544504
2005-10-18,21.759393322109396,5.62795575610267,6.140244879718746
2005-10-19,18.163145138148913,4.74133258091619,3.167313605599122
2005-10-20,-9.84241468082707,4.844146267414013,5.719297010637316
2005-10-21,18.087871391580432,6.433832035236623,10.45625023781761
2005-10-22,19.845802091282472,6.989156448817436,12.849195274462444
