,jashkenas/backbone,angular/angular,facebook/react
2014-11-18,-0.04817899935339602,1.7798636045244045,5.8443329347223685
2014-11-19,-0.040692202652456315,0.9800011117750986,4.7489728961511934
2014-11-20,-0.013011605953698234,3.4736160080202407,4.717721850400132
2014-11-21,-0.031805665114104334,2.6882710491559263,7.050456872880689
2014-11-22,-0.033296760506196885,2.880381775946106,5.55228775378278
2014-11-23,-0.030770370562993872,3.6635951595048657,4.337681269731259
2014-11-24,0.005132964666830652,2.6062389936860755,4.045577716477948
2014-11-25,0.017221092517898308,6.714849194935338,5.812469450787965
2014-11-26,1.0270417406084411,4.018551834718732,5.662951441723642
2014-11-27,0.0251112200945857,-1.6787555360174338,6.450846180065015
2014-11-28,0.03578641457031563,1.7310143291247064,1.1159315564907262
2014-11-29,1.0463072327414948,1.0999826048934498,4.2622655251301556
2014-11-30,1.053476888506263,2.4552328823563485,5.242381614050341
2014-12-01,0.601346286230935,3.741328262800819,6.902194930698014
2014-12-02,0.08408879937497357,2.492117157516798,2.577288015052022
2014-12-03,0.09500975421547883,6.068688838641897,5.588372317912214
2014-12-04,0.059980897094215696,4.186457387438814,4.128323284963887
2014-12-05,0.10790227362615959,4.914786867500924,3.167965785861341
2014-12-06,0.12662992952730762,6.449032040111009,4.04013633547906
2014-12-07,0.1397449122318003,2.1638651436386893,5.275576820146997
2014-12-08,1.1991732235439818,16.832273628772516,3.699469586255974
2014-12-09,0.16292117733855305,1.373461390175704,-2.642880132668732
2014-12-10,0.1755161718285994,0.20258354080390717,2.5651409272935264
2014-12-11,3.1273800640992606,1.9968641905819688,2.8796568171431787
2014-12-12,0.23885808886463347,6.129311407093147,4.12580070564969
2014-12-13,0.26177100004839926,2.706646306373333,4.9033179112494745
2014-12-14,0.2943349270509066,1.8334083896558169,12.397222495854637
2014-12-15,-0.5013942087235601,0.9761108280750717,2.671062283864196
2014-12-16,0.3617345134606652,0.5772347669140812,2.0583002392429735
2014-12-17,0.386527438148674,2.0236609829372414,3.7765008052739697
2014-12-18,-0.5574716812417787,3.417648769059926,20.580964914911355
2014-12-19,1.4340957084505421,-0.07584383078776585,5.133396500319473
2014-12-20,0.4530336484158478,-0.1311665364194613,3.63675424848559
2014-12-21,0.47027017353732936,1.1533726263772213,3.535629181439398
2014-12-22,0.4887253096430324,1.0888132580065784,2.499180464753188
2014-12-23,0.5256550607928173,-0.5609819171789158,2.9871745244702153
2014-12-24,0.5562646117734195,0.5409984626266217,1.1773691724273145
2014-12-25,-1.2166456452693253,-1.3521371584034547,3.3542576745749475
2014-12-26,0.6262080860799865,0.462823660325692,0.6016922578943489
2014-12-27,0.6591955684528944,0.6315594928025651,2.1515801869355164
2014-12-28,0.6924480446280797,0.9870971744901349,2.2000673263469417
