,mysql/mysql-server,postgres/postgres,FirebirdSQL/firebird
2013-07-23,22.70400436823299,11.125643207881676,2.4412299213061823
2013-07-24,16.72826262723096,2.8181714629727503,2.22087556838709
2013-07-25,14.80578220661943,4.006882268641133,1.990663121264729
2013-07-26,24.219719388774706,1.6106063008953908,2.1770064813960825
2013-07-27,28.01274253412768,2.9557527799200916,2.0191591036657073
2013-07-28,20.671339756591422,3.269572077257603,2.111383981727198
2013-07-29,23.181147235515077,2.980848220185599,1.55552787050787
2013-07-30,17.165901300662416,3.507973388163043,1.8454419318592385
2013-07-31,24.59454528913689,4.2832825008761155,2.1578860903070987
2013-08-01,22.243333358580244,2.629471159647729,1.6745023418815417
2013-08-02,14.311099760699951,3.9001668739912554,1.1019137418847205
2013-08-03,16.052964709260017,2.642150573057715,2.2739855645076306
2013-08-04,21.45171768365799,1.6101044736265187,6.352544061835141
2013-08-05,10.054521722436629,3.219718937174868,2.146816409390503
2013-08-06,32.79451564227333,0.8852785618988501,5.198602574839209
2013-08-07,20.75654228197781,-0.31519463567286277,1.0571646328258555
2013-08-08,24.32644305594431,-0.8319774526461576,2.405180946073868
2013-08-09,4.0488813860574275,2.3089432605288076,3.069646815407874
2013-08-10,15.609493369854128,2.3022788483569308,1.471034033335435
2013-08-11,16.03919544213572,2.0228085703073013,1.5930429249059226
2013-08-12,20.064710355827113,0.3267658179827442,-1.1961498262776304
2013-08-13,21.19688066778925,3.2987179389559906,1.6314561658770292
2013-08-14,18.765129547822415,3.154105045001963,2.8296042886043167
2013-08-15,30.724326174490365,3.6414723591923845,3.180832081436902
2013-08-16,19.01614062599949,3.9185651873485776,3.005943443010706
2013-08-17,17.12791221489967,0.9742934628131716,2.6993870741379906
2013-08-18,20.427325324149834,4.494610766782501,3.8910761873133275
2013-08-19,21.50388405723932,7.637930888205438,4.448424317579532
2013-08-20,37.728676371745806,1.7683491238903646,3.59756605853232
2013-08-21,26.86013869843824,1.1055275031534741,7.64402424987804
2013-08-22,16.82308919224894,-0.08624936959303173,3.3287587667815868
2013-08-23,36.78999703828162,0.5280447483255357,3.2187842556893678
2013-08-24,16.790853812732408,3.018678196985746,3.6784060610256404
2013-08-25,15.03883259619113,0.28773726880830086,3.0724683703725963
2013-08-26,14.61469818536878,1.5744992353229463,2.546388989087565
2013-08-27,12.838681843519142,1.2989562886969934,2.9609544727804082
2013-08-28,15.28974555309804,1.8220944049098724,-3.558940369567156
2013-08-29,11.408744060804922,1.9006634328452416,2.8101014193429137
2013-08-30,18.90143938655188,2.421795622217264,2.3007507467922537
2013-08-31,16.101853974180656,1.9858739932095921,2.576695541343816
2013-09-01,18.62386504054769,2.4396261940379533,2.257775176430043
2013-09-02,3.42062955748252,3.191583170080732,0.5401568350335919
2013-09-03,9.867696566720799,9.125832204818547,2.6031760621086173
2013-09-04,12.476589169596854,2.468303683021516,2.382521802201987
2013-09-05,32.325286245705,3.8866626344178195,5.292743631431454
2013-09-06,2.2253785026615773,1.9760656145107527,1.9471172177565963
2013-09-07,19.268967532446545,2.1473805590368236,2.5972653166829263
