,n_commits
2014-05-01,104
2014-06-01,20
2014-07-01,15
2014-08-01,13
2014-09-01,7
2014-10-01,18
2014-11-01,26
2014-12-01,32
2015-01-01,12
2015-02-01,27
2015-03-01,31
2015-04-01,6
2015-05-01,63
2015-06-01,68
2015-07-01,32
2015-08-01,31
2015-09-01,68
2015-10-01,84
2015-11-01,19
2015-12-01,20
2016-01-01,15
2016-02-01,68
2016-03-01,57
2016-04-01,53
2016-05-01,63
2016-06-01,100
2016-07-01,88
2016-08-01,116
2016-09-01,188
2016-10-01,82
2016-11-01,68
2016-12-01,95
2017-01-01,133
2017-02-01,134
2017-03-01,102
2017-04-01,94
2017-05-01,126
2017-06-01,106
2017-07-01,105
2017-08-01,110
2017-09-01,67
2017-10-01,109
2017-11-01,71
2017-12-01,81
2018-01-01,102
2018-02-01,135
2018-03-01,71
2018-04-01,72
2018-05-01,131
2018-06-01,51
2018-07-01,56
2018-08-01,62
2018-09-01,55
2018-10-01,104
2018-11-01,31
2018-12-01,59
2019-01-01,112
2019-02-01,126
2019-03-01,119
2019-04-01,56
2019-05-01,36
2019-06-01,28
2019-07-01,47
2019-08-01,63
2019-09-01,29
2019-10-01,33
2019-11-01,57
2019-12-01,27
2020-01-01,41
2020-02-01,55
2020-03-01,31
2020-04-01,103
2020-05-01,87
2020-06-01,18
2020-07-01,62
2020-08-01,42
2020-09-01,19
2020-10-01,112
2020-11-01,64
2020-12-01,69
2021-01-01,5
2021-02-01,12
2021-03-01,48
2021-04-01,48
2021-05-01,71
2021-06-01,30
2021-07-01,1
2021-08-01,29
2021-09-01,67
2021-10-01,48
2021-11-01,42
2021-12-01,41
2022-01-01,24
2022-02-01,222
2022-03-01,40
2022-04-01,138
2022-05-01,42
2022-06-01,30
2022-07-01,37
2022-08-01,72
2022-09-01,104
2022-10-01,106
2022-11-01,28
2022-12-01,15
2023-01-01,69
2023-02-01,65
2023-03-01,25
2023-04-01,19
2023-05-01,10
2023-06-01,23
2023-07-01,25
2023-08-01,24
2023-09-01,82
2023-10-01,29
2023-11-01,19
2023-12-01,49
