,spring-projects/spring-boot,apache/struts,playframework/playframework
2012-12-21,-0.7897402137033475,-0.17102682263972582,1.0425904356779934
2012-12-22,4.5862966526561,1.5580054354247903,7.192820850424537
2012-12-23,5.048969463716007,0.3257473709086613,3.567936057797809
2012-12-24,-1.1298796441653585,-0.14979321753515304,-1.3990969092351577
2012-12-25,-2.9641287284144426,-0.1690239867659223,-2.0785840887223377
2012-12-26,-2.5328100470957615,-0.3027236204655559,0.7254452153069666
2012-12-27,-2.218707482993197,-0.09118515892709449,2.94888843875019
2012-12-28,-0.7897402137033475,-0.17102682263972582,3.0425904356779934
2012-12-29,4.5862966526561,1.5580054354247903,3.192820850424537
2012-12-30,5.048969463716007,0.3257473709086613,2.567936057797809
2012-12-31,-1.1298796441653585,-0.14979321753515304,-1.3990969092351577
2013-01-01,-2.9641287284144426,-0.1690239867659223,-2.0785840887223377
2013-01-02,-2.5328100470957615,6.697276379534444,6.725445215306967
2013-01-03,-2.218707482993197,15.908814841072905,10.94888843875019
2013-01-04,-0.7897402137033475,-0.17102682263972582,1.0425904356779934
2013-01-05,4.5862966526561,0.5580054354247903,4.192820850424537
2013-01-06,5.048969463716007,0.3257473709086613,6.567936057797809
2013-01-07,-1.1298796441653585,-0.14979321753515304,10.600903090764842
2013-01-08,-2.9641287284144426,-0.1690239867659223,5.921415911277663
2013-01-09,-2.5328100470957615,1.697276379534444,8.725445215306966
2013-01-10,-2.218707482993197,1.9088148410729056,1.9488884387501901
2013-01-11,-0.7897402137033475,-0.17102682263972582,2.0425904356779934
2013-01-12,4.5862966526561,0.5580054354247903,3.192820850424537
2013-01-13,5.048969463716007,8.325747370908662,5.567936057797809
2013-01-14,-1.1298796441653585,-0.14979321753515304,5.6009030907648425
2013-01-15,-2.9641287284144426,2.8309760132340775,5.921415911277663
2013-01-16,-2.5328100470957615,2.6972763795344443,3.7254452153069666
2013-01-17,-2.218707482993197,1.9088148410729056,3.94888843875019
2013-01-18,-0.7897402137033475,-0.17102682263972582,3.0425904356779934
2013-01-19,4.5862966526561,0.5580054354247903,4.192820850424537
2013-01-20,5.048969463716007,3.3257473709086613,3.567936057797809
2013-01-21,-1.1298796441653585,6.850206782464847,2.6009030907648425
2013-01-22,-2.9641287284144426,5.8309760132340775,18.921415911277663
2013-01-23,-2.5328100470957615,-0.3027236204655559,4.725445215306967
2013-01-24,-2.218707482993197,-0.09118515892709449,1.9488884387501901
2013-01-25,-0.7897402137033475,-0.17102682263972582,5.042590435677994
2013-01-26,4.5862966526561,0.5580054354247903,4.192820850424537
2013-01-27,5.048969463716007,4.325747370908661,8.567936057797809
2013-01-28,-1.1298796441653585,3.850206782464847,13.600903090764842
2013-01-29,-2.9641287284144426,-0.1690239867659223,3.9214159112776623
2013-01-30,-2.5328100470957615,-0.3027236204655559,2.7254452153069666
2013-01-31,-2.218707482993197,-0.09118515892709449,-0.05111156124980987
2013-02-01,-0.7897402137033475,0.8289731773602742,1.0425904356779934
2013-02-02,4.5862966526561,0.5580054354247903,4.192820850424537
2013-02-03,5.048969463716007,1.3257473709086613,4.567936057797809
2013-02-04,-1.1298796441653585,3.850206782464847,4.6009030907648425
2013-02-05,-2.9641287284144426,0.8309760132340777,-0.07858408872233769
2013-02-06,-2.5328100470957615,-0.3027236204655559,-0.2745547846930334
2013-02-07,-2.218707482993197,2.9088148410729056,1.9488884387501901
2013-02-08,-0.7897402137033475,-0.17102682263972582,6.042590435677994
2013-02-09,4.5862966526561,0.5580054354247903,4.192820850424537
2013-02-10,5.048969463716007,0.3257473709086613,3.567936057797809
2013-02-11,-1.1298796441653585,-0.14979321753515304,2.6009030907648425
2013-02-12,-2.9641287284144426,-0.1690239867659223,1.9214159112776623
2013-02-13,-2.5328100470957615,0.6972763795344441,0.7254452153069666
2013-02-14,-2.218707482993197,-0.09118515892709449,1.9488884387501901
2013-02-15,-0.7897402137033475,-0.17102682263972582,6.042590435677994
2013-02-16,4.5862966526561,0.5580054354247903,5.192820850424537
2013-02-17,5.048969463716007,0.3257473709086613,2.567936057797809
2013-02-18,-1.1298796441653585,1.850206782464847,7.6009030907648425
2013-02-19,-2.9641287284144426,2.8309760132340775,18.921415911277663
2013-02-20,-2.5328100470957615,-0.3027236204655559,4.725445215306967
2013-02-21,-2.218707482993197,1.9088148410729056,23.94888843875019
2013-02-22,-0.7897402137033475,-0.17102682263972582,7.042590435677994
2013-02-23,4.5862966526561,0.5580054354247903,4.192820850424537
2013-02-24,5.048969463716007,0.3257473709086613,2.567936057797809
2013-02-25,-1.1298796441653585,-0.14979321753515304,3.6009030907648425
2013-02-26,-2.9641287284144426,-0.1690239867659223,-1.0785840887223377
2013-02-27,-2.5328100470957615,-0.3027236204655559,-1.2745547846930334
2013-02-28,-2.218707482993197,3.9088148410729056,-1.0511115612498099
2013-03-01,-0.7897402137033475,-0.17102682263972582,2.0425904356779934
2013-03-02,4.5862966526561,0.5580054354247903,7.192820850424537
2013-03-03,5.048969463716007,0.3257473709086613,3.567936057797809
2013-03-04,-1.1298796441653585,1.850206782464847,0.6009030907648423
2013-03-05,-2.9641287284144426,-0.1690239867659223,3.9214159112776623
2013-03-06,-2.5328100470957615,2.6972763795344443,-0.2745547846930334
2013-03-07,-2.218707482993197,-0.09118515892709449,-1.0511115612498099
2013-03-08,-0.7897402137033475,-0.17102682263972582,3.0425904356779934
2013-03-09,4.5862966526561,0.5580054354247903,3.192820850424537
2013-03-10,5.048969463716007,0.3257473709086613,6.567936057797809
2013-03-11,-1.1298796441653585,-0.14979321753515304,9.600903090764842
2013-03-12,-2.9641287284144426,-0.1690239867659223,1.9214159112776623
2013-03-13,-2.5328100470957615,-0.3027236204655559,3.7254452153069666
2013-03-14,-2.218707482993197,-0.09118515892709449,6.94888843875019
2013-03-15,-0.7897402137033475,2.828973177360274,1.0425904356779934
2013-03-16,4.5862966526561,2.55800543542479,4.192820850424537
2013-03-17,5.048969463716007,4.325747370908661,4.567936057797809
2013-03-18,-1.1298796441653585,12.850206782464847,4.6009030907648425
