,apache/mesos,kubernetes/kubernetes,hashicorp/nomad
2019-08-01,9.803468037339005,84.37302712648335,5.150438885231512
2019-08-02,0.48238213399503727,54.5516044631252,1.23159804864874
2019-08-03,0.5598014888337469,39.775567596765754,5.487819246805421
2019-08-04,0.6148233486943164,23.41698317043939,6.400438885231512
2019-08-05,3.849255583126551,38.74665350010972,2.5057502405428673
2019-08-06,6.726544960415929,26.999400752856975,8.406849141641768
2019-08-07,-0.03627555240458469,45.13676339021961,6.8171055518981785
2019-08-08,9.803468037339005,50.37302712648335,9.150438885231512
2019-08-09,-0.5176178660049627,42.5516044631252,1.23159804864874
2019-08-10,0.5598014888337469,25.775567596765754,5.487819246805421
2019-08-11,0.6148233486943164,23.41698317043939,7.400438885231512
2019-08-12,0.8492555831265509,38.74665350010972,41.505750240542866
2019-08-13,5.726544960415929,57.99940075285697,7.406849141641768
2019-08-14,3.9637244475954154,53.13676339021961,2.817105551898179
2019-08-15,10.803468037339005,43.37302712648335,3.1504388852315124
2019-08-16,-0.5176178660049627,38.5516044631252,4.23159804864874
2019-08-17,0.5598014888337469,46.775567596765754,5.487819246805421
2019-08-18,0.6148233486943164,25.41698317043939,7.400438885231512
2019-08-19,4.849255583126551,37.74665350010972,2.5057502405428673
2019-08-20,10.726544960415929,51.99940075285697,16.406849141641768
2019-08-21,4.963724447595415,58.13676339021961,6.8171055518981785
2019-08-22,5.803468037339005,59.37302712648335,6.150438885231512
2019-08-23,9.482382133995037,88.5516044631252,11.23159804864874
2019-08-24,4.559801488833747,31.775567596765754,9.487819246805422
2019-08-25,2.6148233486943164,29.41698317043939,8.400438885231512
2019-08-26,11.849255583126551,59.74665350010972,11.505750240542866
2019-08-27,5.726544960415929,73.99940075285697,3.4068491416417683
2019-08-28,3.9637244475954154,84.13676339021961,9.817105551898178
2019-08-29,2.803468037339005,100.37302712648335,13.150438885231512
2019-08-30,4.482382133995038,80.5516044631252,14.23159804864874
2019-08-31,1.559801488833747,29.775567596765754,10.487819246805422
2019-09-01,0.6148233486943164,20.41698317043939,9.400438885231512
2019-09-02,2.849255583126551,16.746653500109723,1.5057502405428673
2019-09-03,4.726544960415929,22.999400752856975,9.406849141641768
2019-09-04,1.9637244475954154,12.136763390219611,28.81710555189818
2019-09-05,0.8034680373390051,18.37302712648335,29.150438885231512
2019-09-06,4.482382133995038,24.5516044631252,20.23159804864874
2019-09-07,0.5598014888337469,18.775567596765754,5.487819246805421
2019-09-08,0.6148233486943164,20.41698317043939,6.400438885231512
2019-09-09,3.849255583126551,22.746653500109723,15.505750240542866
2019-09-10,0.7265449604159282,22.999400752856975,-0.5931508583582317
2019-09-11,-0.03627555240458469,62.13676339021961,3.817105551898179
2019-09-12,4.803468037339005,53.37302712648335,2.1504388852315124
2019-09-13,0.48238213399503727,17.5516044631252,6.23159804864874
2019-09-14,0.5598014888337469,21.775567596765754,5.487819246805421
2019-09-15,0.6148233486943164,24.41698317043939,6.400438885231512
2019-09-16,2.849255583126551,32.74665350010972,2.5057502405428673
2019-09-17,0.7265449604159282,31.999400752856975,7.406849141641768
2019-09-18,12.963724447595416,21.136763390219613,10.817105551898178
2019-09-19,1.803468037339005,36.37302712648335,-0.8495611147684876
2019-09-20,1.4823821339950372,34.5516044631252,1.23159804864874
2019-09-21,0.5598014888337469,27.775567596765754,5.487819246805421
2019-09-22,0.6148233486943164,31.41698317043939,7.400438885231512
2019-09-23,8.849255583126551,41.74665350010972,0.5057502405428673
2019-09-24,2.726544960415928,42.99940075285697,5.406849141641768
2019-09-25,2.9637244475954154,41.13676339021961,4.8171055518981785
2019-09-26,-0.19653196266099496,35.37302712648335,7.150438885231512
2019-09-27,-0.5176178660049627,21.5516044631252,15.23159804864874
2019-09-28,0.5598014888337469,25.775567596765754,8.487819246805422
2019-09-29,0.6148233486943164,32.416983170439394,7.400438885231512
2019-09-30,2.849255583126551,35.74665350010972,6.505750240542867
2019-10-01,-0.2734550395840718,41.99940075285697,0.40684914164176833
2019-10-02,2.9637244475954154,20.136763390219613,-0.1828944481018211
2019-10-03,4.803468037339005,24.37302712648335,-0.8495611147684876
2019-10-04,10.482382133995037,40.5516044631252,3.23159804864874
2019-10-05,0.5598014888337469,44.775567596765754,6.487819246805421
2019-10-06,0.6148233486943164,39.416983170439394,6.400438885231512
2019-10-07,8.849255583126551,25.746653500109723,3.5057502405428673
2019-10-08,-0.2734550395840718,38.99940075285697,20.406849141641768
2019-10-09,4.963724447595415,25.136763390219613,0.8171055518981789
2019-10-10,-0.19653196266099496,40.37302712648335,14.150438885231512
2019-10-11,-0.5176178660049627,55.5516044631252,7.23159804864874
2019-10-12,0.5598014888337469,40.775567596765754,5.487819246805421
2019-10-13,0.6148233486943164,50.416983170439394,9.400438885231512
2019-10-14,-0.15074441687344914,26.746653500109723,2.5057502405428673
2019-10-15,-0.2734550395840718,25.999400752856975,7.406849141641768
2019-10-16,0.9637244475954153,58.13676339021961,5.8171055518981785
2019-10-17,-0.19653196266099496,38.37302712648335,8.150438885231512
2019-10-18,3.482382133995037,36.5516044631252,11.23159804864874
2019-10-19,0.5598014888337469,37.775567596765754,5.487819246805421
2019-10-20,0.6148233486943164,33.416983170439394,6.400438885231512
2019-10-21,-0.15074441687344914,26.746653500109723,5.505750240542867
2019-10-22,6.726544960415929,35.99940075285697,15.406849141641768
2019-10-23,7.963724447595415,71.13676339021961,2.817105551898179
2019-10-24,-0.19653196266099496,62.37302712648335,2.1504388852315124
2019-10-25,-0.5176178660049627,40.5516044631252,10.23159804864874
2019-10-26,0.5598014888337469,20.775567596765754,5.487819246805421
2019-10-27,0.6148233486943164,29.41698317043939,6.400438885231512
2019-10-28,-0.15074441687344914,49.74665350010972,7.505750240542867
2019-10-29,-0.2734550395840718,46.99940075285697,3.4068491416417683
2019-10-30,0.9637244475954153,31.136763390219613,1.817105551898179
2019-10-31,4.803468037339005,39.37302712648335,3.1504388852315124
2019-11-01,3.482382133995037,27.5516044631252,5.23159804864874
2019-11-02,0.5598014888337469,33.775567596765754,5.487819246805421
2019-11-03,0.6148233486943164,25.41698317043939,6.400438885231512
2019-11-04,-0.15074441687344914,49.74665350010972,7.505750240542867
2019-11-05,0.7265449604159282,44.99940075285697,36.40684914164177
2019-11-06,-0.03627555240458469,76.13676339021961,2.817105551898179
2019-11-07,1.803468037339005,73.37302712648335,9.150438885231512
2019-11-08,12.482382133995037,92.5516044631252,11.23159804864874
2019-11-09,0.5598014888337469,41.775567596765754,5.487819246805421
2019-11-10,0.6148233486943164,29.41698317043939,6.400438885231512
2019-11-11,-0.15074441687344914,57.74665350010972,14.505750240542866
2019-11-12,-0.2734550395840718,73.99940075285697,13.406849141641768
2019-11-13,0.9637244475954153,95.13676339021961,4.8171055518981785
2019-11-14,-0.19653196266099496,95.37302712648335,7.150438885231512
2019-11-15,-0.5176178660049627,77.5516044631252,0.2315980486487399
2019-11-16,0.5598014888337469,39.775567596765754,5.487819246805421
2019-11-17,0.6148233486943164,20.41698317043939,6.400438885231512
2019-11-18,-0.15074441687344914,11.746653500109721,-1.4942497594571327
2019-11-19,0.7265449604159282,7.999400752856974,29.406849141641768
2019-11-20,-0.03627555240458469,0.13676339021961148,28.81710555189818
2019-11-21,0.8034680373390051,2.3730271264833487,19.150438885231512
2019-11-22,9.482382133995037,11.551604463125202,27.23159804864874
2019-11-23,0.5598014888337469,38.775567596765754,5.487819246805421
2019-11-24,0.6148233486943164,25.41698317043939,7.400438885231512
2019-11-25,-0.15074441687344914,17.746653500109723,4.505750240542867
2019-11-26,-0.2734550395840718,39.99940075285697,8.406849141641768
2019-11-27,0.9637244475954153,26.136763390219613,-2.182894448101821
2019-11-28,-0.19653196266099496,21.37302712648335,-2.8495611147684876
2019-11-29,2.482382133995037,8.551604463125202,-1.76840195135126
2019-11-30,0.5598014888337469,18.775567596765754,5.487819246805421
2019-12-01,0.6148233486943164,22.41698317043939,6.400438885231512
2019-12-02,-0.15074441687344914,42.74665350010972,6.505750240542867
2019-12-03,4.726544960415929,43.99940075285697,10.406849141641768
2019-12-04,-0.03627555240458469,37.13676339021961,12.817105551898178
2019-12-05,1.803468037339005,37.37302712648335,2.1504388852315124
2019-12-06,-0.5176178660049627,32.5516044631252,6.23159804864874
2019-12-07,0.5598014888337469,24.775567596765754,6.487819246805421
2019-12-08,0.6148233486943164,25.41698317043939,7.400438885231512
2019-12-09,1.849255583126551,33.74665350010972,4.505750240542867
