,pulumi/pulumi,chef/chef,hashicorp/terraform
2019-12-08,1.818038711975003,6.2824353191062166,4.9991322714738935
2019-12-09,1.6016003536494225,8.805220662039934,5.678731650888904
2019-12-10,2.239435205875924,7.3794433752316015,4.984488862066986
2019-12-11,1.8978823462805468,5.8425929140059845,6.038488045307164
2019-12-12,2.6313747237153313,11.769852587705223,5.811694574704273
2019-12-13,1.952515961014196,4.798601886844703,3.604619258603716
2019-12-14,0.8609131436671712,4.385784244466045,1.910593662086079
2019-12-15,1.2930362959526536,5.099805909273334,3.5026472218807485
2019-12-16,2.8371443735825284,0.40899398522328667,2.90534810045202
2019-12-17,5.5902228828840785,3.4320124324811925,3.899879908271262
2019-12-18,1.9926987548078874,10.837397907552974,1.4049724301295656
2019-12-19,0.7705539219743123,2.633841491092459,0.9793462067833962
2019-12-20,4.884285306053292,-2.992810169442735,2.0139897530797413
2019-12-21,2.6357120709073403,1.9219957901468232,2.371819389145911
2019-12-22,2.842876850387294,4.071613064112934,2.156087456572895
2019-12-23,0.03713592898428553,-8.057199221857854,0.11834353937149916
2019-12-24,-0.08108209783288388,2.1858511979237845,-1.354845158757343
2019-12-25,0.07118535160606157,6.899127454444653,-0.33077382499000185
2019-12-26,-0.11536736828167816,2.424076697766526,-0.8928999137239981
2019-12-27,-0.18553700592306274,5.292082079457432,0.5312474401650376
2019-12-28,0.4187668835201774,5.656610465888262,0.9420940538384612
2019-12-29,0.33042126824896606,3.372670795303285,0.944052249904221
2019-12-30,0.28834851152469454,2.619168960326573,0.14595816023171965
2019-12-31,0.2786328675048659,0.4133207580919741,-0.7850761242418248
2020-01-01,0.1476852480165024,1.6212048203996237,-1.2821512823588825
2020-01-02,0.8464201207955148,2.0527580190572126,0.07726580933339315
2020-01-03,0.7315874395145535,0.5947693032423733,0.20670691759109056
2020-01-04,0.30746249006403,3.4225104738663243,0.6711740899516832
2020-01-05,0.43397858492077745,4.3798112853101845,0.8064567488426045
2020-01-06,0.504233334825143,-7.413724236930944,5.606233159183534
2020-01-07,1.3227149770874862,-1.7224542581296753,14.850297801013712
2020-01-08,1.1919371040689126,4.591518678766548,3.271823244272595
