,angular/angular,facebook/react,jashkenas/backbone
2014-12-18,3.5263865128439233,19.712154993580697,-1.1371984974529254
2014-12-19,1.0488187966500422,5.757933685130529,1.314384362595873
2014-12-20,0.46814748523860494,3.543638686803076,0.3256664538563865
2014-12-21,0.2582431862250072,3.1416270694391017,0.3641105238944904
2014-12-22,-0.14873504690867545,1.6967670890909483,0.40779565972099063
2014-12-23,-0.47664505228602316,2.884103422715264,0.857437245254171
2014-12-24,1.070402946968804,2.255853081516497,0.5253260151097594
2014-12-25,-1.6262896574388244,2.9339035876406983,-1.1274449768154455
2014-12-26,0.7944153164343888,0.5807345150862031,0.619866466562347
2014-12-27,0.9801080773101037,2.236742270033172,0.6414934758301495
2014-12-28,1.002208224522013,2.2097691147381786,0.6902580674590442
2014-12-29,6.350750110648741,4.253711745935046,-2.2685397553355533
2014-12-30,2.3287313799087532,-3.4027993063453774,0.7904449095911774
2014-12-31,-0.014186371902214924,2.345856905629308,0.31014028324505866
2015-01-01,-1.8529553525478573,2.026220635397433,0.8837362903879076
2015-01-02,0.5047978181854531,2.2445427161441054,0.9242286278387983
2015-01-03,1.525021651590758,2.9918266063230243,0.9565089001827655
2015-01-04,1.799708928549477,3.355616094764182,3.017640887367793
2015-01-05,0.9112415951655499,12.826455945251046,-0.9433005194688286
2015-01-06,2.1290090201521767,-7.6228214351582295,0.7250632562888524
2015-01-07,10.920480008284743,5.5041647091196335,1.092572130700402
2015-01-08,3.571431869005684,3.0507784122601573,-1.1032659457969625
2015-01-09,10.206845878859923,1.6680211623460734,1.228580778866189
2015-01-10,2.0958090400326244,4.890839901049545,1.2691097609829372
2015-01-11,2.617008037561772,5.642515034205427,1.3456883801612454
2015-01-12,4.57594754400022,5.5995785773636335,1.385117937888265
2015-01-13,0.9954678241133692,6.155318901135841,0.6607345700329419
2015-01-14,2.8440853999811537,2.688560145100074,-0.12389942542733703
2015-01-15,4.380003522932169,7.124746341618942,-1.0993893273976578
2015-01-16,2.690921182246044,9.014990902303639,1.5058264583133478
2015-01-17,3.583927406662741,7.743058727410347,1.5325580977782194
2015-01-18,3.206266089615576,6.450237386360885,1.251373682087281
2015-01-19,2.2195659513799644,4.638467207113921,-1.6366914329866336
2015-01-20,5.988054441018499,-3.251892606788708,1.5558446488431963
2015-01-21,4.29587194521384,9.835067205823378,1.5612990710693313
2015-01-22,12.238133986977047,17.167140348082746,53.32446214622755
2015-01-23,6.398463635254475,8.348990598575568,6.403154024723609
2015-01-24,3.3802739306486917,7.372467761801873,6.444602202761262
2015-01-25,3.3046767939427655,8.197215433493874,6.131070693870673
2015-01-26,3.549179319119658,7.1429140664692365,-2.037912368300833
2015-01-27,3.4351949132318262,35.555578590973155,3.214997132605942
2015-01-28,4.20941737073063,7.26533758104606,3.517631682557293
2015-01-29,2.4808233517402676,-1.9320286622020373,0.28154208827307603
2015-01-30,1.1412190923302974,2.072607152878109,5.371501790032941
2015-01-31,1.8864168594153707,16.43503206340928,1.4270887443487221
2015-02-01,3.3174679586521294,7.747947667880446,1.0095428141531535
2015-02-02,2.7438588723597683,19.482455804054275,-1.4372976384084115
2015-02-03,-5.682478800310367,8.285138961041412,2.881893711266903
2015-02-04,-1.6471995730962983,9.538414569804637,-0.508065429892349
2015-02-05,22.304998437490728,8.536779985564504,1.2727377894821452
2015-02-06,17.357535717973104,10.567350865924542,1.3617216822269709
2015-02-07,5.427705996795739,6.873612924001604,1.4660293372158526
2015-02-08,3.664515210614345,8.213036729736254,2.483962073020526
2015-02-09,5.065606199005625,10.274992968489325,1.6842812477634301
2015-02-10,3.7085140460426853,5.847334606324575,1.753130065514856
2015-02-11,3.1301938102149975,7.564780632672917,1.8543435249599103
2015-02-12,3.0494024128048567,9.556130636299404,1.5523253693189996
2015-02-13,6.704907767217248,7.630517178402782,3.220144541516889
2015-02-14,4.015250067901002,12.377338371037988,1.6427030794037019
2015-02-15,7.59981633576301,7.622499959593499,1.966169369183145
