,nginx/nginx,h2o/h2o,apache/httpd
2014-12-04,0.510051668165399,-0.585890704302632,3.7672170062946764
2014-12-05,0.1244760787063145,0.23241720138391453,22.552237810732958
2014-12-06,0.9053359954885615,2.629088491259088,5.269297450122693
2014-12-07,0.9708032951791621,2.204104494673149,4.083924570575055
2014-12-08,-0.6940318696560027,-1.2189724284037737,3.9053531420036274
2014-12-09,3.2482758226516895,2.2425660331346875,2.167715779366265
2014-12-10,-0.06491099053512366,1.4966869122555668,2.2542542409047264
2014-12-11,1.510051668165399,6.414109295697368,-0.2327829937053238
2014-12-12,3.1244760787063144,10.232417201383914,-0.44776218926704353
2014-12-13,0.9053359954885615,18.62908849125909,0.2692974501226929
2014-12-14,0.9708032951791621,2.204104494673149,2.0839245705750558
2014-12-15,-0.6940318696560027,-1.2189724284037737,1.9053531420036274
2014-12-16,-0.7517241773483105,-0.7574339668653125,1.1677157793662651
2014-12-17,0.9350890094648764,12.496686912255567,1.2542542409047264
2014-12-18,-0.4899483318346009,10.414109295697369,0.7672170062946762
2014-12-19,0.1244760787063145,4.232417201383915,2.5522378107329566
2014-12-20,0.9053359954885615,19.62908849125909,8.269297450122693
2014-12-21,0.9708032951791621,9.20410449467315,7.083924570575055
2014-12-22,4.305968130343997,1.7810275715962263,1.9053531420036274
2014-12-23,1.2482758226516895,0.2425660331346875,-0.832284220633735
2014-12-24,2.9350890094648765,1.4966869122555668,0.2542542409047263
2014-12-25,-0.4899483318346009,37.414109295697365,-0.2327829937053238
2014-12-26,4.124476078706315,5.232417201383915,-0.44776218926704353
2014-12-27,0.9053359954885615,3.629088491259088,0.2692974501226929
2014-12-28,0.9708032951791621,4.20410449467315,4.083924570575055
2014-12-29,-0.6940318696560027,1.7810275715962263,2.9053531420036274
2014-12-30,-0.7517241773483105,-0.7574339668653125,0.16771577936626503
2014-12-31,-0.06491099053512366,-1.5033130877444332,1.2542542409047264
2015-01-01,-0.4899483318346009,-0.585890704302632,2.7672170062946764
2015-01-02,0.1244760787063145,0.23241720138391453,2.5522378107329566
2015-01-03,0.9053359954885615,7.629088491259088,2.269297450122693
2015-01-04,0.9708032951791621,13.20410449467315,11.083924570575055
2015-01-05,-0.6940318696560027,-1.2189724284037737,2.9053531420036274
2015-01-06,-0.7517241773483105,-1.7574339668653125,1.1677157793662651
2015-01-07,-0.06491099053512366,16.496686912255566,4.254254240904726
2015-01-08,-0.4899483318346009,9.414109295697369,4.767217006294676
2015-01-09,0.1244760787063145,8.232417201383914,0.5522378107329564
2015-01-10,0.9053359954885615,2.629088491259088,2.269297450122693
2015-01-11,0.9708032951791621,4.20410449467315,1.0839245705750558
2015-01-12,-0.6940318696560027,6.781027571596226,1.9053531420036274
2015-01-13,2.2482758226516895,9.242566033134688,2.167715779366265
2015-01-14,0.9350890094648764,10.496686912255567,2.2542542409047264
