,browserify/browserify,webpack/webpack,requirejs/requirejs
2012-06-10,-0.129905808477237,0.362769819466248,1.1780759419152276
2012-06-11,0.49509419152276285,-0.44973018053375197,2.568700941915228
2012-06-12,-0.26160223704866564,-0.09035518053375195,8.615575941915228
2012-06-13,4.399661499215071,-0.3197507849293564,2.8565443485086344
2012-06-14,-0.18495388540031396,-0.2428277080062794,0.23896193092621665
2012-06-15,0.03482633437990579,0.08024921507064368,0.23236852433281005
2012-06-16,0.6468799058084773,0.659644819466248,0.30977237048665623
2012-06-17,-0.129905808477237,0.362769819466248,1.1780759419152276
2012-06-18,0.49509419152276285,-0.44973018053375197,4.568700941915227
2012-06-19,-0.26160223704866564,-0.09035518053375195,1.6155759419152276
2012-06-20,-0.6003385007849293,-0.3197507849293564,-0.1434556514913658
2012-06-21,1.8150461145996861,-0.2428277080062794,1.2389619309262168
2012-06-22,11.034826334379906,0.08024921507064368,0.23236852433281005
2012-06-23,4.646879905808477,0.659644819466248,0.30977237048665623
2012-06-24,1.870094191522763,0.362769819466248,0.17807594191522763
2012-06-25,0.49509419152276285,-0.44973018053375197,-0.43129905808477237
2012-06-26,-0.26160223704866564,-0.09035518053375195,-0.38442405808477237
2012-06-27,7.399661499215071,-0.3197507849293564,1.8565443485086341
2012-06-28,-0.18495388540031396,-0.2428277080062794,2.2389619309262168
2012-06-29,0.03482633437990579,7.080249215070643,0.23236852433281005
2012-06-30,0.6468799058084773,0.659644819466248,0.30977237048665623
2012-07-01,-0.129905808477237,2.362769819466248,0.17807594191522763
2012-07-02,0.49509419152276285,-0.44973018053375197,-0.43129905808477237
2012-07-03,-0.26160223704866564,0.9096448194662481,4.615575941915227
2012-07-04,-0.6003385007849293,3.680249215070644,2.8565443485086344
2012-07-05,-0.18495388540031396,-0.2428277080062794,0.23896193092621665
2012-07-06,0.03482633437990579,3.0802492150706438,1.23236852433281
2012-07-07,0.6468799058084773,0.659644819466248,0.30977237048665623
2012-07-08,0.870094191522763,0.362769819466248,0.17807594191522763
2012-07-09,1.495094191522763,-0.44973018053375197,0.5687009419152276
2012-07-10,-0.26160223704866564,7.909644819466248,4.615575941915227
2012-07-11,-0.6003385007849293,4.680249215070644,-0.1434556514913658
2012-07-12,0.815046114599686,-0.2428277080062794,0.23896193092621665
2012-07-13,0.03482633437990579,0.08024921507064368,0.23236852433281005
2012-07-14,0.6468799058084773,0.659644819466248,1.3097723704866562
2012-07-15,1.870094191522763,0.362769819466248,0.17807594191522763
2012-07-16,0.49509419152276285,0.5502698194662481,0.5687009419152276
2012-07-17,0.7383977629513343,3.909644819466248,-0.38442405808477237
2012-07-18,-0.6003385007849293,-0.3197507849293564,-0.1434556514913658
2012-07-19,-0.18495388540031396,5.7571722919937205,0.23896193092621665
2012-07-20,0.03482633437990579,0.08024921507064368,0.23236852433281005
2012-07-21,0.6468799058084773,0.659644819466248,0.30977237048665623
2012-07-22,-0.129905808477237,0.362769819466248,0.17807594191522763
2012-07-23,0.49509419152276285,-0.44973018053375197,0.5687009419152276
2012-07-24,-0.26160223704866564,-0.09035518053375195,0.6155759419152276
2012-07-25,-0.6003385007849293,-0.3197507849293564,-0.1434556514913658
2012-07-26,-0.18495388540031396,-0.2428277080062794,0.23896193092621665
2012-07-27,0.03482633437990579,0.08024921507064368,0.23236852433281005
2012-07-28,1.6468799058084773,0.659644819466248,0.30977237048665623
2012-07-29,-0.129905808477237,0.362769819466248,0.17807594191522763
2012-07-30,1.495094191522763,0.5502698194662481,0.5687009419152276
