,sequelize/sequelize,typeorm/typeorm,dresende/node-orm2
2016-05-21,2.6118283054012794,6.5291502664484655,3.681828365857541e-17
2016-05-22,2.5690049422235557,6.242947164497094,3.258973799822502e-17
2016-05-23,2.508638264759778,5.38387864973882,2.273718063589594e-17
2016-05-24,2.491316830923865,5.856302591054081,1.5076746764508188e-17
2016-05-25,-0.9373179076287304,4.942085707736498,-9.937955150374607e-19
2016-05-26,2.346628368795028,4.7758059820830825,-2.4661332955890282e-17
2016-05-27,2.301888933335559,9.06946776742657,-5.787655910240318e-17
2016-05-28,10.259595562324002,3.1453509016733667,2.0971434208916247e-17
2016-05-29,-0.060822451686650826,2.7414687503033015,1.7688905980472342e-17
2016-05-30,0.9172238109372844,-2.7289363987931727,9.864302265619213e-18
2016-05-31,-4.265943036322028,0.8466520916367207,8.45371375588179e-18
2016-06-01,2.068136498936534,-0.6868254340019515,1.6525212824980204e-18
2016-06-02,4.998267555147404,0.7892241926680645,-6.951967396877758e-18
2016-06-03,1.9776832144892647,1.6276258161202326,-1.7393031013669528e-17
2016-06-04,1.9077924274548428,1.8157740679998737,-4.188450735496588e-18
2016-06-05,1.29981504206346,1.2481900271300501,-5.497044275633181e-18
2016-06-06,2.3159670844530327,3.15969856515071,1.0
2016-06-07,5.93595412702474,7.828147388655769,-6.531076700915347e-19
2016-06-08,4.050283401741297,3.69875163947568,7.397151921318654e-18
2016-06-09,2.6265808533309194,-2.244360059834515,2.114908995114433e-17
2016-06-10,3.620888976148423,1.167337634731615,4.198018378883932e-17
2016-06-11,1.525332651061027,1.5650932277379963,-5.053465885983191e-17
2016-06-12,9.385893191316061,1.7584987252185194,-5.876349124289137e-17
2016-06-13,2.115436464657951,-0.08968817912029636,-8.72609925296628e-17
2016-06-14,1.328934109895131,6.888307149386367,-8.239116257618112e-17
2016-06-15,-0.9400129424399319,-0.07975125496789705,-9.926587309104129e-17
2016-06-16,1.2567250725408758,-0.27902880843366473,-1.1907288522743134e-16
2016-06-17,2.326112152969449,0.6918757226713927,-1.4110470610280721e-16
2016-06-18,1.260984418248576,2.0199240655825155,-1.6521877527921522e-16
2016-06-19,1.1809251483526388,0.3360183979167757,-1.913812378028829e-16
2016-06-20,1.1555729619019228,-0.2893078827403618,-4.321736369213301e-16
2016-06-21,6.123631380822624,0.320138104882467,-2.4668279144872214e-16
2016-06-22,1.0919254207323474,0.14639025498067093,-2.7062943939564372e-16
2016-06-23,4.048386562086765,1.260360049183721,-2.840846329501921e-16
2016-06-24,0.995942448991623,0.33660126044380684,-2.7647849668441405e-16
2016-06-25,1.0198277692757327,-0.16932529638805513,-2.335559858686409e-16
2016-06-26,1.0029541882287885,0.1740534135936198,-1.376165406257705e-16
2016-06-27,-0.06934846360802371,-0.10214969365241079,3.159945648342696e-17
2016-06-28,0.790784611838444,0.18449384227929666,2.960484455040845e-16
2016-06-29,-1.0870078317763385,0.18192959357670246,6.785966303144134e-16
2016-06-30,0.7436571207209633,-0.43503933752154794,1.205825239442091e-15
2016-07-01,2.983945935572219,0.1354700310877056,1.9132177724985713e-15
2016-07-02,0.8798266698516525,-0.022801338244892617,2.8504034076573723e-15
2016-07-03,1.980236755816002,0.11278636498965044,4.081745584246018e-15
2016-07-04,0.7901088051210863,0.8296307506490955,5.676611250538417e-15
2016-07-05,4.041938964543228,0.09516893540210657,7.687144784892222e-15
2016-07-06,0.8637403262665153,0.09036114112388458,1.011640334952572e-14
2016-07-07,2.344136703428792,-0.09848183315742348,1.2891690532013284e-14
2016-07-08,1.1570426500245437,-0.06746261337201737,1.5859622608380574e-14
2016-07-09,1.017476761521245,0.08166745444045811,1.8814880892254865e-14
2016-07-10,1.103097681873252,0.08310534249055034,2.155876866956869e-14
2016-07-11,0.7132504260553407,-0.15479867854280502,2.3959060020420824e-14
2016-07-12,-1.6589632221415123,0.06750367598882624,2.596138116783443e-14
2016-07-13,0.37526435417241544,0.11925085947252625,2.7500707686011292e-14
2016-07-14,-0.018793890321752247,-0.07262028478608466,2.829630129837319e-14
2016-07-15,1.4915203647829187,-0.2397939720709053,2.7578464560389968e-14
2016-07-16,2.21574730902063,0.06231958351235871,2.3867732308780563e-14
2016-07-17,5.282746334024036,0.19268947741970477,1.4953941558242903e-14
2016-07-18,1.6919561533316663,0.0355818885714175,-1.8454483500899052e-15
2016-07-19,1.6881534767563915,0.07510279307096257,-2.923308021156827e-14
2016-07-20,2.839849607200553,0.11787212824292975,-6.955464643577593e-14
2016-07-21,1.6198543474702731,-0.43632653326626125,-1.248327497963411e-13
2016-07-22,2.9661499850163384,1.8511984239687307,-1.9738668877585878e-13
2016-07-23,1.278968008604372,0.051469262834750715,-2.90845594147108e-13
2016-07-24,1.2502086094962932,0.4550735617867634,-4.1096725205522287e-13
2016-07-25,-1.2689008815683152,0.00011465497490037793,-5.654918051528869e-13
