,facebook/react,emberjs/ember.js,angular/angular.js
2013-08-29,2.6879960544371686,39.79513966028448,2.2576785549289964
2013-08-30,3.649526751786347,14.662143491237927,3.5430742709295684
2013-08-31,2.930080103824186,41.859170893900064,4.21812869741905
2013-09-01,3.6785413927933797,15.91351976811973,3.7668918414148167
2013-09-02,3.73859210391309,15.190965792156481,4.374124104115661
2013-09-03,3.186770857172336,12.203948850245077,3.948218378452044
2013-09-04,3.440503240096035,11.11906811160935,5.43313418402265
2013-09-05,4.664894433682122,15.127905194100173,5.8149457048555515
2013-09-06,4.177649150408353,15.591957645994983,3.270402797030102
2013-09-07,10.648396687227635,14.587336127520771,3.535852389204947
2013-09-08,2.2884438175389485,-15.654707593848316,4.23228234260053
2013-09-09,11.392231712928872,10.643351057389019,4.7183395749302575
2013-09-10,3.571919636103277,12.179454926754442,4.945752144625749
2013-09-11,9.578051378967839,12.6821486780112,3.895203511533076
2013-09-12,0.6833987959712599,7.13680522078797,-4.605015056871492
2013-09-13,-0.40509969406524043,4.569863950807832,7.190698310614635
2013-09-14,6.392475306633618,6.0002196949818,5.820884026978415
2013-09-15,1.983004075291416,-5.444057486315257,5.736582806313346
2013-09-16,1.0718931745469957,6.10441887401643,3.9833412514219066
2013-09-17,1.858590081150747,9.085548951667432,5.83541047396179
2013-09-18,3.6803645634584536,7.103606573057506,1.3525707608716715
2013-09-19,3.9085128201434483,4.398879927747505,5.03040892740635
2013-09-20,2.0652258053227257,7.3766393151814835,5.273471852270422
2013-09-21,1.7173254535322693,1.7856791721544112,3.920005622761308
2013-09-22,3.685949071911542,3.2683572148480273,5.174864183115088
2013-09-23,3.741229001576175,4.474266555114772,-0.780887443049259
2013-09-24,0.0689394395977887,1.2008560438502172,2.242139165158043
2013-09-25,0.6168366114888932,3.5475521688016833,6.711622198929871
2013-09-26,3.896140077696464,24.165220488049695,5.47447454264465
2013-09-27,3.4042729771127958,4.118067208798495,12.325903520213565
2013-09-28,2.1775752086163074,6.640246127534816,5.314619950860054
2013-09-29,2.8538020213776414,5.775711771922244,5.549609676188834
2013-09-30,2.4316317060326744,8.282253814594062,8.379999290696455
2013-10-01,6.196461423116266,5.633261494919887,17.454203091187694
2013-10-02,0.162124333600965,5.976399225413544,6.441100209704512
2013-10-03,2.755709646767694,6.44097320601187,14.38668922961855
2013-10-04,1.50188835121666,3.7604443549912907,6.843239599013382
2013-10-05,3.43545676123063,9.39149850341682,7.884521638643269
2013-10-06,2.477657351783528,9.09450932907915,6.775611390100328
2013-10-07,9.39360358701191,1.9211045083020333,5.76076058051731
2013-10-08,2.9953928611043423,3.048040586470519,9.717487335508194
2013-10-09,3.530367887545263,20.018598103366962,5.966370106444911
2013-10-10,2.0525924171117413,8.595364378845959,7.754589789072977
2013-10-11,7.131639932610294,6.002954096088823,20.049628892281845
2013-10-12,3.447727456977564,3.783559156338643,8.13298287352924
2013-10-13,2.8895674144472285,4.52161867100671,5.71127958292491
2013-10-14,3.421667841688525,5.298328114670724,6.899744450745445
2013-10-15,3.823030373129141,7.8471550774214025,4.2602463284382415
2013-10-16,5.54349399288224,6.341789957154978,-3.6588237728161217
2013-10-17,3.5314827825952375,4.04850812029089,3.250482207226498
2013-10-18,2.4306918102572177,7.483944025692653,-0.7789867310940517
2013-10-19,2.5952165145275043,4.7399898221795596,4.394123154969284
2013-10-20,4.3252011251533045,4.995777829500027,5.6005876919408975
2013-10-21,4.769004048534244,12.760066636793127,-4.072525201080621
2013-10-22,-5.372827301490114,8.971852236331927,8.61066045275353
2013-10-23,-3.4507870092257353,15.87650212880477,3.893034245599085
2013-10-24,1.603898076397526,7.979793124331848,23.834052542047854
2013-10-25,3.6276972897303397,5.033707252956209,5.396720299239439
2013-10-26,7.265566560865764,4.007196765251337,26.786780567963323
2013-10-27,4.567778274941775,6.351645957927394,11.454893297645242
2013-10-28,4.64679294331315,3.7648030331988744,4.99058693068725
2013-10-29,41.16042574779283,-2.427655931900391,4.367035971346564
2013-10-30,5.524021308698595,1.4180579029234794,6.571063720018827
2013-10-31,5.521018867605971,0.2444498186222492,5.775062829619604
2013-11-01,6.482907170336064,13.13651838671212,-4.237332892970818
2013-11-02,6.0395137035995194,4.537434086009053,5.59622805668634
2013-11-03,6.096878151962658,2.331373504800629,6.163987196034514
2013-11-04,7.126374569711031,1.7484040378091665,8.130758803804707
2013-11-05,7.529178567574101,6.3607556299509795,6.984085346176187
2013-11-06,49.4646265134953,2.199396856703462,8.228013423474318
2013-11-07,9.699163155344339,4.11879098530749,6.1012492865071675
2013-11-08,7.391343653026711,5.056292078847708,17.19729529720214
2013-11-09,4.891470938546597,4.361657524379743,6.900463444883451
2013-11-10,6.589284193408887,3.555320823829639,7.346768925222625
2013-11-11,3.8052779646999184,2.5342640824887503,-1.0740826524937463
2013-11-12,0.4751332127115475,4.12231247268574,5.9618158702641715
2013-11-13,23.301556338125003,7.4653642397944795,5.951077809403408
2013-11-14,19.66964947607487,4.070911754480564,21.679901428184547
2013-11-15,4.62787143794292,0.5394978489202396,5.720551095383515
2013-11-16,5.353877374043779,3.2243321622400467,5.900907396406666
2013-11-17,4.238770677072243,2.52806037010318,5.920276554560586
2013-11-18,20.690711344811465,4.8963980391098705,4.570922729673945
2013-11-19,7.7717754815596685,4.085252932007292,4.074705197007201
2013-11-20,5.475067522727688,2.955820837154933,8.336816248144089
2013-11-21,6.588232645630537,6.128313620240727,8.054482127138229
2013-11-22,6.395008190331303,8.855594471612513,18.81602395490799
2013-11-23,4.959759241440912,15.910080798548703,8.132096692540921
2013-11-24,11.726551588609336,7.579881784514024,7.349001339215888
2013-11-25,2.4169050452583107,0.815761328537203,7.7487490929200415
