,n_commits
2008-10-01,1
2008-11-01,0
2008-12-01,0
2009-01-01,0
2009-02-01,0
2009-03-01,0
2009-04-01,0
2009-05-01,0
2009-06-01,0
2009-07-01,0
2009-08-01,0
2009-09-01,0
2009-10-01,0
2009-11-01,0
2009-12-01,0
2010-01-01,0
2010-02-01,0
2010-03-01,0
2010-04-01,0
2010-05-01,0
2010-06-01,0
2010-07-01,0
2010-08-01,0
2010-09-01,0
2010-10-01,0
2010-11-01,0
2010-12-01,0
2011-01-01,0
2011-02-01,8
2011-03-01,4
2011-04-01,5
2011-05-01,8
2011-06-01,64
2011-07-01,11
2011-08-01,18
2011-09-01,18
2011-10-01,51
2011-11-01,65
2011-12-01,28
2012-01-01,28
2012-02-01,66
2012-03-01,37
2012-04-01,61
2012-05-01,88
2012-06-01,53
2012-07-01,15
2012-08-01,82
2012-09-01,95
2012-10-01,108
2012-11-01,41
2012-12-01,75
2013-01-01,48
2013-02-01,125
2013-03-01,364
2013-04-01,359
2013-05-01,189
2013-06-01,135
2013-07-01,98
2013-08-01,195
2013-09-01,156
2013-10-01,122
2013-11-01,99
2013-12-01,75
2014-01-01,101
2014-02-01,152
2014-03-01,380
2014-04-01,372
2014-05-01,316
2014-06-01,450
2014-07-01,541
2014-08-01,904
2014-09-01,1187
2014-10-01,805
2014-11-01,889
2014-12-01,332
2015-01-01,324
2015-02-01,417
2015-03-01,783
2015-04-01,484
2015-05-01,629
2015-06-01,833
2015-07-01,1016
2015-08-01,1054
2015-09-01,827
2015-10-01,699
2015-11-01,428
2015-12-01,617
2016-01-01,668
2016-02-01,1036
2016-03-01,907
2016-04-01,1211
2016-05-01,1038
2016-06-01,640
2016-07-01,925
2016-08-01,922
2016-09-01,867
2016-10-01,410
2016-11-01,572
2016-12-01,345
2017-01-01,467
2017-02-01,941
2017-03-01,843
2017-04-01,1376
2017-05-01,1694
2017-06-01,858
2017-07-01,1338
2017-08-01,966
2017-09-01,899
2017-10-01,1019
2017-11-01,933
2017-12-01,918
2018-01-01,1088
2018-02-01,979
2018-03-01,2235
2018-04-01,2041
2018-05-01,1786
2018-06-01,1501
2018-07-01,1162
2018-08-01,1584
2018-09-01,1218
2018-10-01,1766
2018-11-01,1475
2018-12-01,1057
2019-01-01,1363
2019-02-01,1611
2019-03-01,1990
2019-04-01,2080
2019-05-01,1758
2019-06-01,1635
2019-07-01,1732
2019-08-01,1457
2019-09-01,1231
2019-10-01,1757
2019-11-01,1474
2019-12-01,1296
2020-01-01,1331
2020-02-01,1356
2020-03-01,1856
2020-04-01,1979
2020-05-01,1849
2020-06-01,2048
2020-07-01,2251
2020-08-01,1600
2020-09-01,1807
2020-10-01,2086
2020-11-01,2367
2020-12-01,2302
2021-01-01,2256
2021-02-01,2261
2021-03-01,2244
2021-04-01,2036
2021-05-01,2361
2021-06-01,2432
2021-07-01,1855
2021-08-01,1878
2021-09-01,1679
2021-10-01,1736
2021-11-01,1831
2021-12-01,976
2022-01-01,1404
2022-02-01,1510
2022-03-01,1841
2022-04-01,2020
2022-05-01,1673
2022-06-01,2214
2022-07-01,1874
2022-08-01,2120
2022-09-01,2097
2022-10-01,2132
2022-11-01,2159
2022-12-01,1689
2023-01-01,2419
2023-02-01,2841
2023-03-01,3205
2023-04-01,2700
2023-05-01,3178
2023-06-01,2584
2023-07-01,2237
2023-08-01,2493
2023-09-01,1797
2023-10-01,2080
2023-11-01,1903
2023-12-01,1569
2024-01-01,2217
2024-02-01,2213
2024-03-01,2332
2024-04-01,2619
2024-05-01,2154
2024-06-01,1892
2024-07-01,2375
2024-08-01,2243
2024-09-01,2045
2024-10-01,2272
2024-11-01,2456
2024-12-01,1918
2025-01-01,2493
2025-02-01,2489
2025-03-01,2030
2025-04-01,1637
2025-05-01,1821
2025-06-01,1662
2025-07-01,2083
2025-08-01,1874
