,playcanvas/engine,BabylonJS/Babylon.js,mrdoob/three.js
2013-08-27,-0.6719380059716195,1.6676439806691907,0.22465139902114672
2013-08-28,1.2776418259611537,1.412742019884877,-3.638093699018069
2013-08-29,4.767837904392526,1.2362714316495829,0.12941330378305155
2013-08-30,5.135000153907717,0.5558685012466524,1.514621233108628
2013-08-31,5.846538615446178,0.6465278419059932,2.149236617724013
2013-09-01,2.3000507895465883,0.7516775941145688,2.9753516791331918
2013-09-02,7.344868716717456,-0.2707313694708653,-2.3551805337519625
2013-09-03,2.3280619940283804,-0.33235601933080927,0.22465139902114672
2013-09-04,-0.7223581740388463,2.412742019884877,-0.6380936990180688
2013-09-05,-1.2321620956074737,0.23627143164958286,9.129413303783052
2013-09-06,2.1350001539077166,-0.4441314987533475,5.5146212331086275
2013-09-07,1.8465386154461787,0.6465278419059932,2.149236617724013
2013-09-08,2.3000507895465883,0.7516775941145688,2.9753516791331918
2013-09-09,2.3448687167174564,-0.2707313694708653,-1.3551805337519625
2013-09-10,-0.6719380059716195,-0.33235601933080927,4.2246513990211465
2013-09-11,-0.7223581740388463,-0.5872579801151229,2.361906300981931
2013-09-12,-0.2321620956074737,0.23627143164958286,4.129413303783052
2013-09-13,-0.8649998460922833,1.5558685012466524,1.514621233108628
2013-09-14,1.8465386154461787,12.646527841905993,2.149236617724013
2013-09-15,2.3000507895465883,0.7516775941145688,3.9753516791331918
2013-09-16,-0.6551312832825437,1.7292686305291347,8.644819466248038
2013-09-17,0.32806199402838054,1.6676439806691907,0.22465139902114672
2013-09-18,4.277641825961154,0.41274201988487713,-1.6380936990180688
2013-09-19,1.7678379043925263,0.23627143164958286,5.129413303783052
2013-09-20,5.135000153907717,-0.4441314987533475,8.514621233108628
2013-09-21,1.8465386154461787,0.6465278419059932,4.1492366177240125
2013-09-22,2.3000507895465883,0.7516775941145688,2.9753516791331918
2013-09-23,-0.6551312832825437,-0.2707313694708653,5.6448194662480375
2013-09-24,-0.6719380059716195,0.6676439806691907,0.22465139902114672
2013-09-25,-0.7223581740388463,-0.5872579801151229,9.361906300981932
2013-09-26,-1.2321620956074737,0.23627143164958286,5.129413303783052
2013-09-27,-0.8649998460922833,-0.4441314987533475,0.514621233108628
2013-09-28,1.8465386154461787,0.6465278419059932,2.149236617724013
2013-09-29,2.3000507895465883,0.7516775941145688,3.9753516791331918
2013-09-30,-0.6551312832825437,-0.2707313694708653,0.6448194662480375
2013-10-01,1.3280619940283804,-0.33235601933080927,5.2246513990211465
2013-10-02,3.2776418259611537,-0.5872579801151229,4.361906300981931
2013-10-03,3.7678379043925263,0.23627143164958286,2.1294133037830516
2013-10-04,7.135000153907717,-0.4441314987533475,3.514621233108628
2013-10-05,7.846538615446178,0.6465278419059932,5.1492366177240125
2013-10-06,2.3000507895465883,4.751677594114569,2.9753516791331918
2013-10-07,-0.6551312832825437,-0.2707313694708653,-2.3551805337519625
2013-10-08,1.3280619940283804,9.66764398066919,1.2246513990211467
2013-10-09,3.2776418259611537,0.41274201988487713,-3.638093699018069
2013-10-10,17.767837904392525,1.2362714316495829,0.12941330378305155
2013-10-11,2.1350001539077166,1.5558685012466524,3.514621233108628
2013-10-12,1.8465386154461787,0.6465278419059932,10.149236617724013
2013-10-13,2.3000507895465883,0.7516775941145688,2.9753516791331918
2013-10-14,2.3448687167174564,-0.2707313694708653,7.6448194662480375
2013-10-15,4.32806199402838,-0.33235601933080927,0.22465139902114672
2013-10-16,6.277641825961154,-0.5872579801151229,2.361906300981931
2013-10-17,3.7678379043925263,0.23627143164958286,13.129413303783052
