,mysql/mysql-server,FirebirdSQL/firebird,postgres/postgres
2005-07-23,26.005269359694825,7.67598722878226,8.18347297112825
2005-07-24,29.45032430474977,16.49741580021083,9.01108286123814
2005-07-25,18.196405819853027,12.46330739653721,5.002870964439287
2005-07-26,29.115159469584935,15.286564151859183,2.611357586512866
2005-07-27,22.901560568486033,4.374476239771271,3.549544399699679
2005-07-28,7.088373755299221,8.724064151859183,10.175918026073305
2005-07-29,18.242906722332187,4.978185030980062,15.46575319090847
2005-07-30,25.005269359694825,9.67598722878226,20.18347297112825
2005-07-31,37.45032430474977,20.49741580021083,6.01108286123814
2005-08-01,4.196405819853025,2.4633073965372105,7.002870964439287
2005-08-02,26.115159469584935,6.286564151859183,6.611357586512867
2005-08-03,21.901560568486033,-1.6255237602287287,0.5495443996996794
2005-08-04,33.08837375529922,9.724064151859183,0.17591802607330553
2005-08-05,16.242906722332187,6.978185030980062,1.4657531909084707
2005-08-06,29.005269359694825,8.67598722878226,2.183472971128251
2005-08-07,40.45032430474977,4.497415800210831,4.01108286123814
2005-08-08,26.196405819853027,10.46330739653721,6.002870964439287
2005-08-09,15.115159469584935,14.286564151859183,8.611357586512867
2005-08-10,8.901560568486035,10.37447623977127,3.549544399699679
2005-08-11,9.088373755299221,-0.27593584814081673,6.1759180260733055
2005-08-12,22.242906722332187,3.978185030980062,23.46575319090847
2005-08-13,29.005269359694825,10.67598722878226,8.18347297112825
2005-08-14,25.45032430474977,22.49741580021083,7.01108286123814
2005-08-15,20.196405819853027,4.4633073965372105,8.002870964439287
2005-08-16,16.115159469584935,19.28656415185918,2.611357586512866
2005-08-17,16.901560568486033,8.37447623977127,7.54954439969968
2005-08-18,31.088373755299223,5.724064151859183,5.1759180260733055
2005-08-19,40.24290672233219,15.978185030980063,1.4657531909084707
2005-08-20,31.005269359694825,5.67598722878226,7.183472971128251
2005-08-21,30.45032430474977,5.497415800210831,4.01108286123814
2005-08-22,23.196405819853027,16.46330739653721,9.002870964439287
2005-08-23,19.115159469584935,6.286564151859183,21.611357586512867
2005-08-24,26.901560568486033,15.37447623977127,31.54954439969968
2005-08-25,54.08837375529922,1.7240641518591833,11.175918026073305
2005-08-26,15.242906722332187,0.9781850309800622,10.46575319090847
2005-08-27,36.00526935969482,3.6759872287822595,9.18347297112825
2005-08-28,34.45032430474977,2.497415800210831,10.01108286123814
2005-08-29,36.19640581985303,6.4633073965372105,5.002870964439287
2005-08-30,46.11515946958494,2.286564151859183,7.611357586512867
2005-08-31,22.901560568486033,6.374476239771271,-0.45045560030032067
2005-09-01,36.08837375529922,-0.27593584814081673,5.1759180260733055
2005-09-02,37.24290672233219,2.978185030980062,14.46575319090847
2005-09-03,32.00526935969482,17.675987228782258,3.183472971128251
2005-09-04,28.45032430474977,15.497415800210831,3.0110828612381404
2005-09-05,23.196405819853027,2.4633073965372105,6.002870964439287
2005-09-06,42.11515946958494,3.286564151859183,-1.3886424134871338
2005-09-07,38.90156056848603,-3.6255237602287287,0.5495443996996794
2005-09-08,50.08837375529922,7.724064151859183,1.1759180260733055
2005-09-09,53.24290672233219,6.978185030980062,2.4657531909084707
2005-09-10,35.00526935969482,10.67598722878226,2.183472971128251
2005-09-11,31.45032430474977,4.497415800210831,5.01108286123814
2005-09-12,60.19640581985303,3.4633073965372105,10.002870964439287
2005-09-13,50.11515946958494,2.286564151859183,1.6113575865128662
2005-09-14,73.90156056848603,9.37447623977127,2.549544399699679
2005-09-15,46.08837375529922,1.7240641518591833,2.1759180260733055
2005-09-16,10.242906722332187,4.978185030980062,15.46575319090847
2005-09-17,25.005269359694825,5.67598722878226,2.183472971128251
2005-09-18,28.45032430474977,2.497415800210831,4.01108286123814
2005-09-19,22.196405819853027,4.4633073965372105,3.0028709644392877
2005-09-20,35.11515946958494,2.286564151859183,6.611357586512867
2005-09-21,28.901560568486033,3.3744762397712713,2.549544399699679
2005-09-22,26.088373755299223,8.724064151859183,15.175918026073305
2005-09-23,32.24290672233219,1.9781850309800622,12.46575319090847
2005-09-24,27.005269359694825,18.675987228782258,11.18347297112825
2005-09-25,27.45032430474977,4.497415800210831,5.01108286123814
2005-09-26,16.196405819853027,2.4633073965372105,7.002870964439287
2005-09-27,29.115159469584935,14.286564151859183,9.611357586512867
2005-09-28,28.901560568486033,5.374476239771271,6.54954439969968
2005-09-29,49.08837375529922,1.7240641518591833,4.1759180260733055
2005-09-30,60.24290672233219,30.97818503098006,3.4657531909084707
2005-10-01,28.005269359694825,10.67598722878226,3.183472971128251
2005-10-02,23.45032430474977,4.497415800210831,3.0110828612381404
2005-10-03,18.196405819853027,14.46330739653721,14.002870964439287
2005-10-04,15.115159469584935,9.286564151859183,5.611357586512867
2005-10-05,6.901560568486035,4.374476239771271,7.54954439969968
2005-10-06,14.088373755299221,10.724064151859183,7.1759180260733055
2005-10-07,15.242906722332187,8.978185030980063,10.46575319090847
2005-10-08,27.005269359694825,13.67598722878226,9.18347297112825
2005-10-09,27.45032430474977,4.497415800210831,3.0110828612381404
2005-10-10,16.196405819853027,0.4633073965372105,6.002870964439287
2005-10-11,24.115159469584935,0.28656415185918294,7.611357586512867
2005-10-12,35.90156056848603,3.3744762397712713,12.549544399699679
2005-10-13,64.08837375529922,15.724064151859183,29.175918026073305
2005-10-14,27.242906722332187,6.978185030980062,3.4657531909084707
2005-10-15,27.005269359694825,7.67598722878226,14.18347297112825
2005-10-16,29.45032430474977,8.497415800210831,4.01108286123814
2005-10-17,29.196405819853027,5.4633073965372105,1.0028709644392875
2005-10-18,24.115159469584935,2.286564151859183,6.611357586512867
2005-10-19,4.901560568486035,-1.6255237602287287,2.549544399699679
2005-10-20,-1.9116262447007788,5.724064151859183,6.1759180260733055
2005-10-21,14.242906722332187,15.978185030980063,7.465753190908471
2005-10-22,24.005269359694825,17.675987228782258,9.18347297112825
2005-10-23,24.45032430474977,4.497415800210831,4.01108286123814
2005-10-24,14.196405819853025,8.46330739653721,6.002870964439287
2005-10-25,42.11515946958494,5.286564151859183,7.611357586512867
2005-10-26,7.901560568486035,5.374476239771271,2.549544399699679
2005-10-27,35.08837375529922,5.724064151859183,8.175918026073305
2005-10-28,41.24290672233219,18.97818503098006,6.465753190908471
2005-10-29,27.005269359694825,11.67598722878226,5.183472971128251
2005-10-30,22.45032430474977,10.497415800210831,5.01108286123814
2005-10-31,18.196405819853027,4.4633073965372105,3.0028709644392877
2005-11-01,33.11515946958494,2.286564151859183,1.6113575865128662
2005-11-02,27.901560568486033,0.3744762397712713,0.5495443996996794
2005-11-03,47.08837375529922,-2.2759358481408167,9.175918026073305
2005-11-04,20.242906722332187,5.978185030980062,11.46575319090847
2005-11-05,34.00526935969482,5.67598722878226,8.18347297112825
2005-11-06,37.45032430474977,14.497415800210831,4.01108286123814
2005-11-07,24.196405819853027,2.4633073965372105,4.002870964439287
2005-11-08,8.115159469584935,13.286564151859183,-0.3886424134871338
2005-11-09,10.901560568486035,-0.6255237602287287,1.5495443996996794
2005-11-10,23.088373755299223,-2.2759358481408167,1.1759180260733055
2005-11-11,17.242906722332187,4.978185030980062,-0.5342468090915294
2005-11-12,25.005269359694825,9.67598722878226,1.1834729711282506
2005-11-13,23.45032430474977,6.497415800210831,4.01108286123814
2005-11-14,16.196405819853027,2.4633073965372105,7.002870964439287
2005-11-15,9.115159469584935,3.286564151859183,2.611357586512866
2005-11-16,12.901560568486035,7.374476239771271,6.54954439969968
2005-11-17,18.088373755299223,8.724064151859183,2.1759180260733055
2005-11-18,16.242906722332187,6.978185030980062,5.465753190908471
2005-11-19,34.00526935969482,7.67598722878226,7.183472971128251
2005-11-20,25.45032430474977,8.497415800210831,5.01108286123814
2005-11-21,23.196405819853027,14.46330739653721,7.002870964439287
2005-11-22,24.115159469584935,2.286564151859183,11.611357586512867
2005-11-23,20.901560568486033,2.3744762397712713,3.549544399699679
