,n_commits
2008-03-01,12
2008-04-01,9
2008-05-01,7
2008-06-01,8
2008-07-01,4
2008-08-01,7
2008-09-01,67
2008-10-01,180
2008-11-01,61
2008-12-01,30
2009-01-01,136
2009-02-01,173
2009-03-01,86
2009-04-01,188
2009-05-01,110
2009-06-01,141
2009-07-01,16
2009-08-01,63
2009-09-01,75
2009-10-01,178
2009-11-01,149
2009-12-01,140
2010-01-01,105
2010-02-01,147
2010-03-01,110
2010-04-01,73
2010-05-01,203
2010-06-01,624
2010-07-01,227
2010-08-01,152
2010-09-01,61
2010-10-01,106
2010-11-01,166
2010-12-01,39
2011-01-01,44
2011-02-01,209
2011-03-01,266
2011-04-01,272
2011-05-01,92
2011-06-01,44
2011-07-01,58
2011-08-01,26
2011-09-01,97
2011-10-01,88
2011-11-01,52
2011-12-01,239
2012-01-01,24
2012-02-01,25
2012-03-01,95
2012-04-01,229
2012-05-01,328
2012-06-01,182
2012-07-01,106
2012-08-01,234
2012-09-01,221
2012-10-01,224
2012-11-01,196
2012-12-01,361
2013-01-01,161
2013-02-01,151
2013-03-01,100
2013-04-01,188
2013-05-01,224
2013-06-01,463
2013-07-01,165
2013-08-01,77
2013-09-01,115
2013-10-01,349
2013-11-01,99
2013-12-01,74
2014-01-01,108
2014-02-01,91
2014-03-01,268
2014-04-01,141
2014-05-01,275
2014-06-01,278
2014-07-01,214
2014-08-01,342
2014-09-01,470
2014-10-01,425
2014-11-01,176
2014-12-01,218
2015-01-01,240
2015-02-01,264
2015-03-01,257
2015-04-01,168
2015-05-01,346
2015-06-01,319
2015-07-01,159
2015-08-01,210
2015-09-01,286
2015-10-01,211
2015-11-01,127
2015-12-01,225
2016-01-01,279
2016-02-01,340
2016-03-01,232
2016-04-01,237
2016-05-01,226
2016-06-01,124
2016-07-01,105
2016-08-01,283
2016-09-01,258
2016-10-01,215
2016-11-01,207
2016-12-01,220
2017-01-01,139
2017-02-01,181
2017-03-01,353
2017-04-01,284
2017-05-01,137
2017-06-01,69
2017-07-01,112
2017-08-01,114
2017-09-01,203
2017-10-01,88
2017-11-01,104
2017-12-01,209
2018-01-01,275
2018-02-01,261
2018-03-01,412
2018-04-01,170
2018-05-01,170
2018-06-01,245
2018-07-01,219
2018-08-01,211
2018-09-01,190
2018-10-01,235
2018-11-01,274
2018-12-01,79
2019-01-01,153
2019-02-01,117
2019-03-01,109
2019-04-01,270
2019-05-01,346
2019-06-01,178
2019-07-01,166
2019-08-01,123
2019-09-01,156
2019-10-01,163
2019-11-01,187
2019-12-01,140
2020-01-01,216
2020-02-01,236
2020-03-01,360
2020-04-01,540
2020-05-01,342
2020-06-01,378
2020-07-01,405
2020-08-01,354
2020-09-01,322
2020-10-01,288
2020-11-01,190
2020-12-01,354
2021-01-01,200
2021-02-01,227
2021-03-01,193
2021-04-01,329
2021-05-01,237
2021-06-01,164
2021-07-01,248
2021-08-01,139
2021-09-01,222
2021-10-01,154
2021-11-01,131
2021-12-01,156
2022-01-01,148
2022-02-01,110
2022-03-01,138
2022-04-01,36
2022-05-01,109
2022-06-01,78
2022-07-01,37
2022-08-01,33
2022-09-01,43
2022-10-01,44
2022-11-01,85
2022-12-01,41
2023-01-01,34
2023-02-01,42
2023-03-01,97
2023-04-01,28
2023-05-01,23
2023-06-01,12
2023-07-01,35
2023-08-01,23
2023-09-01,37
2023-10-01,88
2023-11-01,21
2023-12-01,23
2024-01-01,23
2024-02-01,22
2024-03-01,19
