,FirebirdSQL/firebird,postgres/postgres,mysql/mysql-server
2019-07-23,1.6092070886325545,4.1988786317202464,20.92474063203877
2019-07-24,0.618822473247939,5.286790719632334,3.568971401269538
2019-07-25,-0.29260516915796414,7.57595897890929,13.878754009965188
2019-07-26,-0.6064522520267861,7.279922587764203,64.50921865401679
2019-07-27,0.5315971985226644,8.196818192159807,23.56553733533547
2019-07-28,0.9649763194017852,8.457120389962006,16.687790082588222
2019-07-29,0.17445434137980728,3.004510499852115,16.86498788478602
2019-07-30,-0.39079291136744554,3.198878631720247,9.92474063203877
2019-07-31,-0.3811775267520609,3.2867907196323345,22.568971401269536
2019-08-01,0.7073948308420359,6.57595897890929,24.87875400996519
2019-08-02,1.393547747973214,1.2799225877642029,8.509218654016792
2019-08-03,2.5315971985226646,2.196818192159807,16.56553733533547
2019-08-04,1.964976319401785,9.457120389962006,16.687790082588222
2019-08-05,2.1744543413798074,5.004510499852115,21.86498788478602
2019-08-06,1.6092070886325545,2.198878631720247,30.92474063203877
2019-08-07,0.618822473247939,7.286790719632334,6.568971401269538
2019-08-08,-0.29260516915796414,2.5759589789092896,17.87875400996519
2019-08-09,0.3935477479732139,2.2799225877642026,3.5092186540167907
2019-08-10,1.5315971985226644,4.196818192159807,18.56553733533547
2019-08-11,3.964976319401785,5.4571203899620055,16.687790082588222
2019-08-12,8.174454341379807,4.004510499852115,15.864987884786022
2019-08-13,1.6092070886325545,5.1988786317202464,31.92474063203877
2019-08-14,1.618822473247939,3.2867907196323345,18.568971401269536
2019-08-15,2.707394830842036,1.5759589789092896,30.87875400996519
2019-08-16,2.393547747973214,6.279922587764203,15.509218654016792
2019-08-17,0.5315971985226644,4.196818192159807,16.56553733533547
2019-08-18,0.9649763194017852,9.457120389962006,18.687790082588222
2019-08-19,1.1744543413798072,7.004510499852115,29.86498788478602
2019-08-20,-0.39079291136744554,3.198878631720247,22.92474063203877
2019-08-21,-0.3811775267520609,3.2867907196323345,18.568971401269536
2019-08-22,-0.29260516915796414,1.5759589789092896,38.87875400996519
2019-08-23,-0.6064522520267861,0.27992258776420287,42.50921865401679
2019-08-24,0.5315971985226644,6.196818192159807,16.56553733533547
2019-08-25,0.9649763194017852,6.4571203899620055,16.687790082588222
2019-08-26,1.1744543413798072,6.004510499852115,7.8649878847860215
2019-08-27,3.6092070886325542,7.1988786317202464,40.92474063203877
2019-08-28,0.618822473247939,3.2867907196323345,42.568971401269536
2019-08-29,-0.29260516915796414,0.5759589789092896,17.87875400996519
2019-08-30,0.3935477479732139,1.2799225877642029,17.50921865401679
2019-08-31,0.5315971985226644,4.196818192159807,29.56553733533547
2019-09-01,0.9649763194017852,4.4571203899620055,21.687790082588222
2019-09-02,2.1744543413798074,3.004510499852115,16.86498788478602
2019-09-03,-0.39079291136744554,7.1988786317202464,11.92474063203877
2019-09-04,-0.3811775267520609,0.2867907196323345,14.568971401269538
2019-09-05,1.707394830842036,1.5759589789092896,21.87875400996519
2019-09-06,4.393547747973214,9.279922587764203,57.50921865401679
2019-09-07,2.5315971985226646,4.196818192159807,36.56553733533547
2019-09-08,1.964976319401785,9.457120389962006,18.687790082588222
2019-09-09,0.17445434137980728,5.004510499852115,13.864987884786022
2019-09-10,-0.39079291136744554,3.198878631720247,29.92474063203877
2019-09-11,-0.3811775267520609,2.2867907196323345,11.568971401269538
2019-09-12,0.7073948308420359,6.57595897890929,3.8787540099651894
2019-09-13,1.393547747973214,6.279922587764203,18.50921865401679
2019-09-14,4.531597198522665,5.196818192159807,16.56553733533547
2019-09-15,1.964976319401785,6.4571203899620055,18.687790082588222
2019-09-16,1.1744543413798072,1.0045104998521148,19.86498788478602
2019-09-17,3.6092070886325542,2.198878631720247,22.92474063203877
2019-09-18,1.618822473247939,3.2867907196323345,19.568971401269536
2019-09-19,4.707394830842036,8.57595897890929,21.87875400996519
2019-09-20,1.393547747973214,8.279922587764203,5.509218654016791
2019-09-21,1.5315971985226644,5.196818192159807,16.56553733533547
2019-09-22,0.9649763194017852,6.4571203899620055,18.687790082588222
