,angular/angular,facebook/react,jashkenas/backbone
2014-10-18,6.773132329855019,4.32833902791886,0.913134484563056
2014-10-19,6.524390525440945,5.986602333240988,0.6890448487087143
2014-10-20,-0.7700362837442682,5.773717179179364,0.5461877058515712
2014-10-21,-4.128014532736172,2.4264859790069875,2.2115615476960016
2014-10-22,-2.146726822940714,4.083079385600394,2.2115615476960016
2014-10-23,-2.3904056332821573,12.532820820635948,1.117616277280143
2014-10-24,-3.755849304234674,5.868955274417459,1.3108935882045125
2014-10-25,5.246413829379781,3.32833902791886,0.913134484563056
2014-10-26,6.929550931141082,6.986602333240988,0.6890448487087143
2014-10-27,6.438684990771592,6.773717179179364,-0.4538122941484288
2014-10-28,3.356963392792256,27.426485979006987,1.2115615476960016
2014-10-29,3.932898826822135,2.083079385600394,0.21156154769600155
2014-10-30,-0.486676805739944,6.532820820635947,2.117616277280143
2014-10-31,-3.6308706803352213,4.868955274417459,0.3108935882045125
2014-11-01,4.615212099593616,4.32833902791886,0.913134484563056
2014-11-02,6.486030133523691,4.986602333240988,0.6890448487087143
2014-11-03,-0.9307740279065313,1.773717179179364,22.546187705851573
2014-11-04,1.7400887941828818,4.426485979006987,0.2115615476960015
2014-11-05,7.179301693695574,2.083079385600394,-0.7884384523039984
2014-11-06,5.322211081613181,7.532820820635947,-0.882383722719857
2014-11-07,-2.2628237833836597,4.868955274417459,0.3108935882045125
2014-11-08,6.179089478970178,8.32833902791886,1.913134484563056
2014-11-09,6.079011368487754,4.986602333240988,0.6890448487087143
2014-11-10,-0.14611937915653117,-0.22628282082063608,-0.4538122941484288
2014-11-11,-2.5052571597077433,0.4264859790069875,1.2115615476960016
2014-11-12,1.4264186237283871,-1.916920614399606,5.211561547696002
2014-11-13,-3.0633158548618176,1.5328208206359468,3.117616277280143
2014-11-14,15.86939586341478,-0.13104472558254063,2.3108935882045127
2014-11-15,4.029905595223301,9.32833902791886,0.913134484563056
2014-11-16,5.809857024884627,8.986602333240988,2.6890448487087144
2014-11-17,-0.2781997304784076,18.773717179179364,-0.4538122941484288
2014-11-18,2.4308096372766324,12.426485979006987,0.2115615476960015
2014-11-19,-0.11200893674505052,6.083079385600394,-0.7884384523039984
2014-11-20,1.7948952371256823,-0.4671791793640532,-0.882383722719857
2014-11-21,-4.767027027978971,6.868955274417459,0.3108935882045125
2014-11-22,5.654115143031117,3.32833902791886,0.913134484563056
2014-11-23,7.374223594789315,4.986602333240988,0.6890448487087143
2014-11-24,1.0471933095575308,4.773717179179364,-0.4538122941484288
2014-11-25,5.576169418526632,10.426485979006987,0.2115615476960015
2014-11-26,2.7342681319268234,6.083079385600394,0.21156154769600155
2014-11-27,-3.513921443788381,1.5328208206359468,-0.882383722719857
2014-11-28,-4.341875065521158,0.8689552744174593,0.3108935882045125
2014-11-29,4.8517208781639285,3.32833902791886,1.913134484563056
2014-11-30,6.650107186758066,6.986602333240988,1.6890448487087144
2014-12-01,2.1870075127919058,7.773717179179364,0.5461877058515712
2014-12-02,-0.4604811232749313,5.426485979006987,0.2115615476960015
2014-12-03,5.3338558140940115,5.083079385600394,-0.7884384523039984
2014-12-04,2.5659247908069314,-0.4671791793640532,-0.882383722719857
2014-12-05,-0.8296137955508467,2.8689552744174596,0.3108935882045125
2014-12-06,10.298829099593616,4.32833902791886,0.913134484563056
2014-12-07,5.761982683523691,7.986602333240988,0.6890448487087143
2014-12-08,14.732644557093469,4.773717179179364,1.5461877058515712
2014-12-09,-5.07176293125462,-1.5735140209930125,0.2115615476960015
2014-12-10,-1.1917346278481755,1.083079385600394,-0.7884384523039984
2014-12-11,0.7457705524913073,-1.4671791793640532,2.117616277280143
