,webpack/webpack,jakejs/jake,gulpjs/gulp
2013-08-04,0.7871225413242219,0.19884877027734174,0.30970080339828243
2013-08-05,0.9383830455259027,-3.078154338658063e-05,-0.36256810416474283
2013-08-06,-0.8767430048942655,-0.1961092129159356,1.4805691507372178
2013-08-07,-0.6264197986887065,-0.1318989134115184,2.009765444639394
2013-08-08,-0.09070551297442053,0.8351340536214487,0.8366885215624713
2013-08-09,0.14006371779481025,-0.02243974512882077,0.35171761012097136
2013-08-10,0.7282990119124574,0.3164958291008711,0.3741265737064056
2013-08-11,0.7871225413242219,0.19884877027734174,0.30970080339828243
2013-08-12,-0.0616169544740973,-3.078154338658063e-05,-0.36256810416474283
2013-08-13,-0.8767430048942655,-0.1961092129159356,0.48056915073721784
2013-08-14,-0.6264197986887065,0.8681010865884816,0.009765444639394206
2013-08-15,-0.09070551297442053,-0.1648659463785514,-1.1633114784375287
2013-08-16,0.14006371779481025,-0.02243974512882077,0.35171761012097136
2013-08-17,0.7282990119124574,0.3164958291008711,0.3741265737064056
2013-08-18,0.7871225413242219,0.19884877027734174,0.30970080339828243
2013-08-19,-0.0616169544740973,-3.078154338658063e-05,-0.36256810416474283
2013-08-20,-0.8767430048942655,-0.1961092129159356,0.48056915073721784
2013-08-21,-0.6264197986887065,-0.1318989134115184,0.009765444639394206
2013-08-22,-0.09070551297442053,-0.1648659463785514,-1.1633114784375287
2013-08-23,0.14006371779481025,-0.02243974512882077,0.35171761012097136
2013-08-24,0.7282990119124574,0.3164958291008711,0.3741265737064056
2013-08-25,0.7871225413242219,0.19884877027734174,0.30970080339828243
2013-08-26,-0.0616169544740973,2.9999692184566134,-0.36256810416474283
2013-08-27,-0.8767430048942655,-0.1961092129159356,0.48056915073721784
2013-08-28,-0.6264197986887065,-0.1318989134115184,0.009765444639394206
2013-08-29,-0.09070551297442053,-0.1648659463785514,-1.1633114784375287
2013-08-30,0.14006371779481025,-0.02243974512882077,0.35171761012097136
2013-08-31,0.7282990119124574,1.316495829100871,0.3741265737064056
2013-09-01,0.7871225413242219,0.19884877027734174,0.30970080339828243
2013-09-02,-0.0616169544740973,-3.078154338658063e-05,-0.36256810416474283
2013-09-03,-0.8767430048942655,-0.1961092129159356,0.48056915073721784
2013-09-04,-0.6264197986887065,2.8681010865884815,0.009765444639394206
2013-09-05,-0.09070551297442053,-0.1648659463785514,-1.1633114784375287
2013-09-06,0.14006371779481025,-0.02243974512882077,0.35171761012097136
2013-09-07,0.7282990119124574,0.3164958291008711,0.3741265737064056
2013-09-08,0.7871225413242219,0.19884877027734174,0.30970080339828243
2013-09-09,-0.0616169544740973,-3.078154338658063e-05,-0.36256810416474283
2013-09-10,-0.8767430048942655,-0.1961092129159356,0.48056915073721784
2013-09-11,-0.6264197986887065,-0.1318989134115184,0.009765444639394206
2013-09-12,-0.09070551297442053,-0.1648659463785514,-1.1633114784375287
2013-09-13,1.1400637177948103,4.977560254871179,0.35171761012097136
2013-09-14,1.7282990119124575,2.3164958291008713,0.3741265737064056
2013-09-15,0.7871225413242219,0.19884877027734174,0.30970080339828243
2013-09-16,-0.0616169544740973,-3.078154338658063e-05,-0.36256810416474283
2013-09-17,-0.8767430048942655,2.8038907870840646,0.48056915073721784
2013-09-18,-0.6264197986887065,10.868101086588482,0.009765444639394206
2013-09-19,-0.09070551297442053,-0.1648659463785514,-1.1633114784375287
2013-09-20,0.14006371779481025,-0.02243974512882077,0.35171761012097136
2013-09-21,0.7282990119124574,0.3164958291008711,0.3741265737064056
2013-09-22,0.7871225413242219,0.19884877027734174,0.30970080339828243
