,hashicorp/nomad,apache/mesos,kubernetes/kubernetes
2015-07-01,-3.153576815341521,4.0906362545018,79.58037830516821
2015-07-02,-2.2516160310277953,12.44077631052421,13.594383907409114
2015-07-03,-1.481307907778496,-1.9485794317727092,5.409509957829286
2015-07-04,13.517237664296488,6.311278357496845,33.627620278880784
2015-07-05,4.860644257703081,8.193146489364977,44.21278511404562
2015-07-06,11.41009480715363,18.259080555299043,61.322675223935725
2015-07-07,1.0985240249946133,17.653661464585834,75.25264721273125
2015-07-08,-3.153576815341521,1.0906362545018,94.58037830516821
2015-07-09,-2.2516160310277953,14.44077631052421,67.59438390740911
2015-07-10,-4.481307907778496,-1.9485794317727092,65.40950995782929
2015-07-11,5.517237664296488,7.311278357496845,64.62762027888078
2015-07-12,4.860644257703081,7.193146489364977,41.21278511404562
2015-07-13,1.4100948071536308,1.2590805552990425,86.32267522393573
2015-07-14,-1.9014759750053867,-2.3463385354141657,61.25264721273125
2015-07-15,-3.153576815341521,6.0906362545018,57.58037830516822
2015-07-16,-2.2516160310277953,9.44077631052421,11.594383907409114
2015-07-17,-4.481307907778496,19.05142056822729,57.409509957829286
2015-07-18,5.517237664296488,7.311278357496845,81.62762027888078
2015-07-19,4.860644257703081,12.193146489364977,95.21278511404563
2015-07-20,1.4100948071536308,1.2590805552990425,63.322675223935725
2015-07-21,-1.9014759750053867,2.6536614645858343,-1.7473527872687544
2015-07-22,-3.153576815341521,10.0906362545018,13.580378305168217
2015-07-23,3.7483839689722047,5.44077631052421,82.59438390740911
2015-07-24,6.518692092221504,28.05142056822729,116.40950995782929
2015-07-25,5.517237664296488,10.311278357496846,42.627620278880784
2015-07-26,4.860644257703081,7.193146489364977,39.21278511404562
2015-07-27,6.410094807153631,9.259080555299043,53.322675223935725
2015-07-28,6.098524024994614,9.653661464585834,23.252647212731247
2015-07-29,2.846423184658479,13.0906362545018,59.58037830516822
2015-07-30,-2.2516160310277953,13.44077631052421,45.59438390740911
2015-07-31,-4.481307907778496,6.051420568227291,51.409509957829286
2015-08-01,5.517237664296488,15.311278357496846,34.627620278880784
2015-08-02,4.860644257703081,7.193146489364977,38.21278511404562
2015-08-03,1.4100948071536308,5.259080555299042,42.322675223935725
2015-08-04,3.0985240249946133,3.6536614645858343,41.25264721273125
2015-08-05,18.84642318465848,12.0906362545018,53.58037830516822
2015-08-06,6.748383968972204,6.44077631052421,57.59438390740911
2015-08-07,3.518692092221504,16.05142056822729,64.40950995782929
2015-08-08,5.517237664296488,9.311278357496846,33.627620278880784
2015-08-09,4.860644257703081,15.193146489364977,40.21278511404562
2015-08-10,1.4100948071536308,14.259080555299043,84.32267522393573
2015-08-11,4.098524024994614,16.653661464585834,53.25264721273125
2015-08-12,1.8464231846584789,7.0906362545018,74.58037830516821
2015-08-13,19.748383968972206,21.44077631052421,49.59438390740911
2015-08-14,18.518692092221503,11.051420568227291,34.409509957829286
2015-08-15,24.517237664296488,11.311278357496846,32.627620278880784
2015-08-16,24.86064425770308,13.193146489364977,36.21278511404562
2015-08-17,5.410094807153631,9.259080555299043,69.32267522393573
2015-08-18,-1.9014759750053867,14.653661464585834,68.25264721273125
2015-08-19,-3.153576815341521,-1.9093637454982,57.58037830516822
2015-08-20,9.748383968972204,1.44077631052421,49.59438390740911
2015-08-21,-3.481307907778496,-2.948579431772709,55.409509957829286
2015-08-22,5.517237664296488,6.311278357496845,35.627620278880784
2015-08-23,31.86064425770308,7.193146489364977,38.21278511404562
2015-08-24,5.410094807153631,2.2590805552990423,60.322675223935725
2015-08-25,5.098524024994614,1.6536614645858343,46.25264721273125
2015-08-26,6.846423184658478,7.0906362545018,43.58037830516822
2015-08-27,17.748383968972206,4.44077631052421,24.594383907409114
2015-08-28,2.518692092221504,9.051420568227291,39.409509957829286
2015-08-29,12.517237664296488,7.311278357496845,42.627620278880784
2015-08-30,10.86064425770308,9.193146489364977,38.21278511404562
2015-08-31,14.41009480715363,11.259080555299043,35.322675223935725
2015-09-01,7.098524024994614,11.653661464585834,60.25264721273125
2015-09-02,-2.153576815341521,0.09063625450180002,52.58037830516822
2015-09-03,3.7483839689722047,-1.55922368947579,45.59438390740911
2015-09-04,1.518692092221504,7.051420568227291,51.409509957829286
2015-09-05,5.517237664296488,6.311278357496845,29.627620278880787
2015-09-06,33.86064425770308,7.193146489364977,42.21278511404562
2015-09-07,38.410094807153634,0.25908055529904245,16.32267522393573
2015-09-08,14.098524024994614,-0.3463385354141657,39.25264721273125
2015-09-09,11.846423184658478,6.0906362545018,46.58037830516822
2015-09-10,17.748383968972206,11.44077631052421,61.59438390740911
2015-09-11,17.518692092221503,15.051420568227291,55.409509957829286
2015-09-12,27.517237664296488,10.311278357496846,55.627620278880784
2015-09-13,26.86064425770308,7.193146489364977,48.21278511404562
2015-09-14,45.410094807153634,33.25908055529904,41.322675223935725
2015-09-15,40.09852402499461,5.653661464585834,56.25264721273125
2015-09-16,6.846423184658478,17.0906362545018,60.58037830516822
2015-09-17,4.748383968972204,12.44077631052421,77.59438390740911
2015-09-18,0.5186920922215039,18.05142056822729,47.409509957829286
2015-09-19,22.517237664296488,10.311278357496846,53.627620278880784
2015-09-20,37.86064425770308,13.193146489364977,41.21278511404562
2015-09-21,32.410094807153634,10.259080555299043,61.322675223935725
2015-09-22,81.09852402499462,5.653661464585834,59.25264721273125
2015-09-23,85.84642318465848,12.0906362545018,55.58037830516822
2015-09-24,50.748383968972206,12.44077631052421,48.59438390740911
2015-09-25,48.51869209222151,28.05142056822729,68.40950995782929
2015-09-26,38.51723766429649,6.311278357496845,54.627620278880784
2015-09-27,27.86064425770308,27.193146489364977,37.21278511404562
2015-09-28,49.410094807153634,16.259080555299043,32.322675223935725
2015-09-29,24.098524024994614,8.653661464585834,42.25264721273125
2015-09-30,3.846423184658479,1.0906362545018,85.58037830516821
2015-10-01,8.748383968972204,-2.55922368947579,56.59438390740911
2015-10-02,16.518692092221503,-2.948579431772709,77.40950995782929
2015-10-03,21.517237664296488,8.311278357496846,38.627620278880784
2015-10-04,9.86064425770308,12.193146489364977,41.21278511404562
2015-10-05,11.41009480715363,11.259080555299043,85.32267522393573
2015-10-06,29.098524024994614,-0.3463385354141657,56.25264721273125
2015-10-07,11.846423184658478,-2.9093637454982,66.58037830516821
2015-10-08,18.748383968972206,3.44077631052421,65.59438390740911
2015-10-09,9.518692092221503,5.051420568227291,74.40950995782929
2015-10-10,26.517237664296488,8.311278357496846,68.62762027888078
2015-10-11,38.86064425770308,7.193146489364977,38.21278511404562
2015-10-12,24.41009480715363,6.259080555299042,92.32267522393573
2015-10-13,9.098524024994614,9.653661464585834,64.25264721273125
2015-10-14,-0.15357681534152112,16.0906362545018,48.58037830516822
2015-10-15,6.748383968972204,5.44077631052421,61.59438390740911
2015-10-16,17.518692092221503,7.051420568227291,58.409509957829286
2015-10-17,14.517237664296488,11.311278357496846,46.627620278880784
2015-10-18,4.860644257703081,27.193146489364977,47.21278511404562
2015-10-19,10.41009480715363,9.259080555299043,57.322675223935725
2015-10-20,3.0985240249946133,9.653661464585834,46.25264721273125
2015-10-21,0.8464231846584789,4.0906362545018,59.58037830516822
2015-10-22,11.748383968972204,-2.55922368947579,36.59438390740911
2015-10-23,10.518692092221503,0.0514205682272908,36.409509957829286
2015-10-24,7.517237664296488,7.311278357496845,55.627620278880784
2015-10-25,13.86064425770308,9.193146489364977,45.21278511404562
2015-10-26,23.41009480715363,8.259080555299043,41.322675223935725
2015-10-27,4.098524024994614,-0.3463385354141657,56.25264721273125
2015-10-28,22.84642318465848,13.0906362545018,19.580378305168217
2015-10-29,37.748383968972206,-1.55922368947579,50.59438390740911
2015-10-30,6.518692092221504,-0.9485794317727092,39.409509957829286
2015-10-31,9.517237664296488,6.311278357496845,31.627620278880787
2015-11-01,4.860644257703081,8.193146489364977,39.21278511404562
2015-11-02,12.41009480715363,4.259080555299042,48.322675223935725
2015-11-03,10.098524024994614,5.653661464585834,59.25264721273125
2015-11-04,1.8464231846584789,6.0906362545018,37.58037830516822
2015-11-05,24.748383968972206,1.44077631052421,37.59438390740911
