,BabylonJS/Babylon.js,playcanvas/engine,mrdoob/three.js
2019-07-27,12.811051829366518,0.5050052379657133,5.012827857199493
2019-07-28,10.173438409434358,0.6082497212961214,7.191572982689867
2019-07-29,13.079426581589875,0.28795789072971,12.166849802393763
2019-07-30,12.052948664041676,0.8747050263300797,6.78425353076003
2019-07-31,13.073283018390143,0.34127625650291177,8.590354519863023
2019-08-01,8.07717493347618,0.3729564096606123,11.530600193919085
2019-08-02,12.566120014960811,0.8474472936150347,38.39682750559969
2019-08-03,9.253782844425885,0.39006056136035683,12.931797661007067
2019-08-04,13.055643450435886,0.5906378908138699,14.137966360683105
2019-08-05,10.423200104226018,1.0244695167417688,11.674700623880778
2019-08-06,43.77050592205406,0.6120010893214509,19.721642740418805
2019-08-07,28.714553035053022,1.3542437193638581,21.40892412085619
2019-08-08,17.0792495237776,1.0839793583174369,47.257652766142684
2019-08-09,4.561010728005639,-0.21685885163953222,17.475332010931773
2019-08-10,11.812982859497584,1.294325327284155,19.982608564468404
2019-08-11,11.976597068896714,0.5713202124853924,15.09428025047497
2019-08-12,-0.4077352785642283,-1.2304337603620754,11.036489914524504
2019-08-13,9.478770319830371,0.3095408775357887,12.726600205333265
2019-08-14,6.131206660236542,0.34601207298265085,3.247711575295729
2019-08-15,11.164217154821907,0.7927657817985438,11.936532127571752
2019-08-16,13.753284715080055,0.7460744995076705,9.585279822359038
2019-08-17,13.224458688571033,0.25564670234054443,11.000591679455496
2019-08-18,10.985370502066592,0.5324359735196811,15.907719374453368
2019-08-19,9.657338833850233,0.5028852590707762,17.74361342188725
2019-08-20,34.334081792865,-0.04573506966597041,42.855792280937756
2019-08-21,11.695689833759623,2.348876659361489,24.632330728183938
2019-08-22,39.59435731186629,-0.47480511241784407,22.41085988731393
2019-08-23,13.661019222046747,0.6681332144079334,26.92951014722367
2019-08-24,8.48490003303041,5.165134324332005,26.672898445836665
2019-08-25,8.80178714403266,0.5530599738715654,21.117539532505745
2019-08-26,15.408080541444125,0.3487944274599368,25.84175258859328
2019-08-27,17.51631129844098,1.4279381150356207,19.825337015919338
2019-08-28,18.59855290333144,0.09309964434596307,48.651257069225124
2019-08-29,8.651303905684145,1.5997094294834224,14.137982988687014
2019-08-30,3.9399350131671595,0.7718650153611252,0.3490906267492999
2019-08-31,7.712824743202717,9.112920274235895,14.335651777399422
2019-09-01,8.435558752781283,7.520174320648024,15.344222568181555
2019-09-02,-3.631021814082029,1.1627555435322015,4.4788915837616665
2019-09-03,4.267203736968228,0.9028471304496071,16.18707045975848
2019-09-04,5.866741187544493,1.8477019220520003,11.35105975672634
2019-09-05,4.001236328505526,3.6252561018216634,15.664303041301267
2019-09-06,7.460335256735954,3.0137889463485608,14.27262289598036
2019-09-07,8.536756524406162,1.0777914913453772,10.89493774039191
2019-09-08,9.97412094056687,0.5415749775556407,12.59961402654241
2019-09-09,6.282289284691185,5.713187354636725,10.30907288838883
2019-09-10,6.579195770890726,1.1301397452215156,11.238220883558464
2019-09-11,12.230393856203111,0.7823984720834047,20.919816250711595
2019-09-12,15.428479737692992,-0.27891273041684617,14.610802226925035
2019-09-13,10.461903624801645,0.1124073259696296,18.049435861269203
2019-09-14,12.827291842318758,-0.07230796239093736,18.08950511428484
2019-09-15,8.22987498148285,0.44521396271676444,13.964334870563729
2019-09-16,11.467747415793294,2.5418044739705117,21.86734655176796
2019-09-17,23.56734100727196,2.4802813106796187,11.031093988340452
2019-09-18,2.921156359645785,-0.09043990997833072,6.868240690315666
2019-09-19,6.450974331486871,0.9193980839692225,56.92352251939651
2019-09-20,5.989136486461728,-0.1306960530934834,8.763456472829091
2019-09-21,9.378232851691797,0.9627735665717596,8.491919465066022
2019-09-22,9.381161036921137,0.2912845283445939,16.107891168541837
2019-09-23,7.749939528227206,0.19544982768688593,18.167010071429317
2019-09-24,11.573568997804879,-0.10262557922614399,12.228611244462897
2019-09-25,11.495571822017382,0.0935571601953148,12.685928084878821
2019-09-26,24.6915273369061,0.01079287724401451,10.04851874448267
