,nuxt/nuxt,remix-run/remix,vercel/next.js
2020-08-09,0.764036383784283,1.3652922707544557,3.834503031982024
2020-08-10,-0.6085126358235603,0.8162726629113183,21.81769630929295
2020-08-11,0.17580108966663585,-0.5954920429710346,2.1874442084526122
2020-08-12,0.32900083110167155,-1.353356727306307,2.837681226336688
2020-08-13,0.0020777541785945513,-1.103356727306307,13.936582325237788
2020-08-14,-0.5664958291008712,-0.1725228552959645,7.517976421337766
2020-08-15,0.9040924061932464,1.0431634192138395,5.868116477360175
2020-08-16,0.764036383784283,1.3652922707544557,5.834503031982024
2020-08-17,7.39148736417644,0.8162726629113183,5.817696309292948
2020-08-18,5.175801089666636,-0.5954920429710346,15.187444208452613
2020-08-19,6.329000831101672,-1.353356727306307,6.837681226336688
2020-08-20,0.0020777541785945513,-1.103356727306307,12.936582325237788
2020-08-21,-0.5664958291008712,-0.1725228552959645,6.517976421337766
2020-08-22,0.9040924061932464,1.0431634192138395,11.868116477360175
2020-08-23,0.764036383784283,1.3652922707544557,5.834503031982024
2020-08-24,-0.6085126358235603,0.8162726629113183,8.817696309292948
2020-08-25,0.17580108966663585,-0.5954920429710346,4.187444208452613
2020-08-26,-0.6709991688983284,-1.353356727306307,1.8376812263366882
2020-08-27,0.0020777541785945513,-1.103356727306307,2.9365823252377874
2020-08-28,-0.5664958291008712,-0.1725228552959645,2.5179764213377656
2020-08-29,0.9040924061932464,1.0431634192138395,4.868116477360175
2020-08-30,0.764036383784283,1.3652922707544557,14.834503031982024
2020-08-31,-0.6085126358235603,0.8162726629113183,-1.1823036907070517
2020-09-01,0.17580108966663585,-0.5954920429710346,9.187444208452613
2020-09-02,2.3290008311016717,-1.353356727306307,6.837681226336688
2020-09-03,0.0020777541785945513,-1.103356727306307,5.936582325237787
2020-09-04,-0.5664958291008712,-0.1725228552959645,3.5179764213377656
2020-09-05,0.9040924061932464,1.0431634192138395,8.868116477360175
2020-09-06,0.764036383784283,1.3652922707544557,5.834503031982024
2020-09-07,-0.6085126358235603,0.8162726629113183,3.8176963092929483
2020-09-08,0.17580108966663585,1.4045079570289654,3.1874442084526122
2020-09-09,-0.6709991688983284,6.646643272693693,4.837681226336688
2020-09-10,2.0020777541785946,1.896643272693693,8.936582325237788
2020-09-11,-0.5664958291008712,9.827477144704035,5.517976421337766
2020-09-12,0.9040924061932464,3.0431634192138395,15.868116477360175
2020-09-13,0.764036383784283,1.3652922707544557,5.834503031982024
2020-09-14,-0.6085126358235603,5.816272662911318,5.817696309292948
2020-09-15,1.1758010896666358,5.404507957028965,3.1874442084526122
2020-09-16,-0.6709991688983284,5.646643272693693,0.8376812263366882
2020-09-17,0.0020777541785945513,2.896643272693693,-1.0634176747622124
2020-09-18,-0.5664958291008712,1.8274771447040354,2.5179764213377656
2020-09-19,0.9040924061932464,1.0431634192138395,4.868116477360175
2020-09-20,0.764036383784283,1.3652922707544557,4.834503031982024
2020-09-21,4.39148736417644,0.8162726629113183,8.817696309292948
2020-09-22,0.17580108966663585,1.4045079570289654,0.18744420845261223
2020-09-23,-0.6709991688983284,2.646643272693693,-0.16231877366331182
2020-09-24,0.0020777541785945513,-0.10335672730630696,3.9365823252377874
2020-09-25,0.43350417089912885,5.827477144704035,3.5179764213377656
2020-09-26,0.9040924061932464,2.0431634192138395,3.8681164773601746
2020-09-27,0.764036383784283,1.3652922707544557,4.834503031982024
2020-09-28,-0.6085126358235603,7.816272662911318,-0.18230369070705166
2020-09-29,0.17580108966663585,-0.5954920429710346,-0.8125557915473878
2020-09-30,0.32900083110167155,0.646643272693693,-0.16231877366331182
