,microsoft/TypeScript,dart-lang/sdk,jashkenas/coffeescript
2014-08-08,12.248235690076214,33.21707990642753,5.3610256857143894e-12
2014-08-09,11.2005646591178,27.28216230903526,4.6182871041622234e-12
2014-08-10,11.924102666037273,25.178449355050795,-1.914286620017875e-12
2014-08-11,13.778156035850802,26.609656151731468,1.0789918815089137e-12
2014-08-12,14.253271498353264,50.54576664901815,-3.705644737954744e-12
2014-08-13,13.841088952841297,26.257728405395376,-3.419545279966259e-12
2014-08-14,35.813580358920866,21.467753380402257,-2.3523753132811455e-12
2014-08-15,38.98985910054764,20.57654756218657,2.7114529140997206e-12
2014-08-16,14.229067788694254,23.395169468766973,1.0812395130293783e-12
2014-08-17,12.55515138847686,25.11555406482016,-1.4836732172959069e-12
2014-08-18,35.434469930195604,22.660422927351775,2.0000000000028866
2014-08-19,10.815865436555619,24.025959346879045,-0.6000000000002915
2014-08-20,9.46204106968958,16.695821844901086,-0.21000000000023217
2014-08-21,11.395751372541232,25.373993529729,-0.11900000000042114
2014-08-22,9.829659770573313,21.52435445806865,-0.08032500000182109
2014-08-23,9.432263899309325,26.58756237329387,0.9405594999978283
2014-08-24,10.368084687810722,26.143942841263183,-0.34656172500125243
2014-08-25,8.79170558086226,6.864470910672123,0.8570854525038999
2014-08-26,7.201297946371519,24.355958543114113,2.6087465664721696
2014-08-27,9.094865214400302,27.434024191112297,0.9276706735377402
2014-08-28,5.929005681606309,29.585358917491455,1.9957797500008438
2014-08-29,10.629679921884087,22.466409523571002,-1.3519433625039077
2014-08-30,10.901004419590222,25.9936776021457,-0.6031650237529735
2014-08-31,10.298578419854557,27.60786425987834,-0.38714332926334016
2014-09-01,3.1220881417108837,0.2239005597629813,-0.28231127449711674
2014-09-02,-0.5066652744804867,28.770968665651306,-0.20847101299739293
2014-09-03,11.579242888850025,31.32535279031864,-0.1689706985061493
2014-09-04,14.653411599030957,29.35901115460219,-0.12937549444971616
2014-09-05,9.466234607317316,31.428035835284955,-0.07479697670395534
2014-09-06,13.985631023332344,28.866145534742795,5.959249760342383
2014-09-07,15.257373720987449,26.173027748104307,-1.799999999913091
2014-09-08,10.313921478964863,28.923471309611568,-0.6299999998223895
2014-09-09,16.81457585501907,53.20652495338241,-0.3569999996569384
2014-09-10,26.90786012733001,25.46553410173899,-0.24097500003353053
2014-09-11,13.16629914185551,24.393086730959773,-0.17832149956380905
2014-09-12,15.789625159590772,12.08362644171117,-0.1396851754209592
2014-09-13,14.36027819529365,23.32369610498209,-0.11374364184357642
2014-09-14,15.326758258763707,24.120717455750967,-0.09526030030917267
2014-09-15,17.664373767857604,19.512805747953742,-0.08150047909476248
2014-09-16,16.57292489703707,28.129427389263725,-1.1414794926100988e-09
2014-09-17,15.58291323001948,18.715937791348708,1.999999999968715
2014-09-18,17.908812510582145,24.88327174742622,-0.5999999992408586
2014-09-19,20.51935096219867,24.843445877654975,0.78999999885927
2014-09-20,21.209212368317463,21.700956888242143,-0.4189999980628827
2014-09-21,20.156448987730318,20.89718504949145,-0.18532500082306863
2014-09-22,39.29152304781132,21.662210534217643,-0.11894050093764003
2014-09-23,22.57044022472583,15.525000581742237,0.9132757719130175
2014-09-24,25.248282546109476,23.489754865585816,-0.3676347984202458
2014-09-25,21.44921904192416,20.203607197785743,-0.16003429672644123
2014-09-26,17.409114609578996,21.31629189100466,-0.10562410207558486
2014-09-27,13.211811032285592,19.170635304266877,-0.05603920453162933
2014-09-28,18.617638910107132,20.43014805424182,-0.04330367739518634
2014-09-29,4.772110648646711,20.01763430735463,-0.02328087585678249
2014-09-30,15.440385638138853,19.86444250268473,-0.018957275917714823
2014-10-01,32.57272152508933,19.06654855597092,-0.015876727629774226
2014-10-02,-9.659276336781053,16.157213832495252,-0.013583425086145264
2014-10-03,23.062276237156347,12.270346508815333,-3.135989376968834e-08
2014-10-04,23.96376319960457,20.48463490556284,0.9999999870481047
2014-10-05,19.399019452720296,20.259567938981352,-0.3000000214856557
2014-10-06,21.339523117409204,20.06923281855492,-0.10499997951589748
2014-10-07,24.517514877051756,30.095791190037307,-0.0595000458344881
2014-10-08,18.589995757521095,3.011980959781993,-0.040162484025067294
2014-10-09,20.35062945834926,21.477912099353578,-0.029720256028723812
2014-10-10,18.33718874724401,17.59398117115131,-0.023280902654225742
2014-10-11,19.144358819253743,18.316352173612373,-0.01895737101662395
2014-10-12,16.901426640967564,16.43785789417493,1.9841233863908079
2014-10-13,18.778002442237664,12.497392664552073,1.3864164632242493
2014-10-14,16.732425262335994,14.450856847849145,-0.8099997737454027
2014-10-15,22.762656202292384,15.954508281266133,-0.3289999600946667
2014-10-16,-0.9960356399393895,16.074216434062485,-0.19932470317541717
2014-10-17,18.5576424080741,18.146672488070312,-0.13976529845910027
2014-10-18,17.33471596952633,14.473604701049299,-0.10600215112972103
2014-10-19,20.750440828066772,13.687146869184264,-0.08447596252503299
2014-10-20,16.647746309553675,13.068457130960194,-0.06966868941272296
2014-10-21,31.38571607746789,11.407150632271883,-0.058919321836322466
2014-10-22,15.10736529500487,6.633255851153094,-0.02716726826726903
2014-10-23,17.246836609864815,12.65558790419888,1.4054432092176257e-06
2014-10-24,21.03703478913682,10.484246454899726,8.290770942455472e-07
2014-10-25,15.478620026280055,16.90696309535101,3.7483494059527326e-07
2014-10-26,16.926342944236367,20.422001540684807,1.393413894756151e-06
2014-10-27,18.456922240529337,19.880226982457224,0.9999992408465785
2014-10-28,14.706513211991403,19.275592992896215,-0.299998413927454
2014-10-29,31.61115574288753,20.09118636452188,2.8949990375646033
2014-10-30,8.489956155581861,14.220403499831274,-0.959496964631156
2014-10-31,19.11168401969431,16.141385500284095,-0.3551619857616134
2014-11-01,28.271102534355443,15.52349267762572,-0.20822227008638072
2014-11-02,26.65047652596114,15.973596676256902,-0.14377194252260928
2014-11-03,24.313335232788987,3.37869438048979,-0.10811445329785856
2014-11-04,24.569526001100773,19.106505391655464,-0.0857229651648348
2014-11-05,21.265611718034584,19.61172906213479,-0.07045630595404674
2014-11-06,24.244673613379913,40.781576308406535,-0.047631169942378426
2014-11-07,43.04179340757833,23.33669640238096,-0.04076021518949214
2014-11-08,24.249348933210413,18.258949894507655,-1.1601916150166612e-05
2014-11-09,27.82470310838544,18.120608155520845,-1.7719873059403714e-05
2014-11-10,26.92102718884392,16.689342907254936,1.1497560543963333e-05
2014-11-11,27.06326776691649,20.15781500869311,-3.394306973221923e-05
2014-11-12,29.837738963888143,14.198400705698068,-3.819568636518625e-05
2014-11-13,3.7910144113086783,18.91804635169258,-2.5833721650593613e-05
2014-11-14,26.533178599572896,18.05734422148415,3.910361491702477e-05
2014-11-15,25.69204174138529,24.480970296665085,-3.7190600845138645e-05
2014-11-16,20.79913937741233,19.342054794187373,3.3377634552684956e-06
2014-11-17,28.18501406245732,23.881220064618848,1.0001450551975297
2014-11-18,-0.4042805155779696,16.5812038813836,-0.3000065624893027
2014-11-19,61.00249712553473,16.8048834992605,-0.10517535862384896
2014-11-20,31.718015431149674,23.648223731006404,-0.05946276982408156
2014-11-21,52.31247894089317,49.120514815803624,2.9599550701463984
2014-11-22,38.33305021498067,18.131670772612246,-0.9296348759900461
2014-11-23,28.258262374519163,20.19424882485319,-0.3379908420065118
2014-11-24,11.79809405942514,12.273295145319008,-0.19689817274750854
2014-11-25,14.54855502261184,25.91310517580842,-0.13593753378703538
2014-11-26,29.16899888676152,25.52766996586736,-0.10325132274207019
2014-11-27,-1.9331845623402106,-0.49264489715799087,-0.06933718519909
2014-11-28,28.406084615400967,2.2524448547363716,-0.05596406897642483
2014-11-29,27.595308940478702,17.25842245674785,-0.047813910235912
2014-11-30,36.25362769670134,18.35900269036622,-0.04074555126040899
2014-12-01,61.9954889057756,19.797777810888473,0.002685411964938077
2014-12-02,29.665998623881446,17.376127430086335,0.00045608519887061524
2014-12-03,28.798323497744853,1.1725668895650596,1.9982999450239884
2014-12-04,29.183189312080827,13.866629817149482,-0.5933719091044629
2014-12-05,25.466914033907734,17.999537741133153,-0.20419094714792688
2014-12-06,23.894673213300386,17.513769629891357,-0.12254264311625693
2014-12-07,15.560488701291609,19.122239792924702,-0.08336906062208915
2014-12-08,20.606487354399675,36.04182305584102,-0.06977261165794435
2014-12-09,3.9304550908553573,19.10495720902136,-0.04846177180804447
2014-12-10,102.19283405383405,16.280623054518976,-0.042480763086788026
2014-12-11,63.32108414238817,16.30033288624145,-0.010104748187703697
2014-12-12,96.32055872908197,45.77534553396264,-0.017147645261742853
2014-12-13,14.945253138638494,18.608699228933826,-0.02289678319704689
2014-12-14,23.184564120358832,16.341172074644142,-0.025151614924950497
2014-12-15,29.10429236123414,17.374932357025383,-0.03927418547942437
2014-12-16,44.160997362882874,37.76375240333336,-0.03696976133928011
2014-12-17,57.86652882101908,17.632195580750583,-0.041623106791454825
2014-12-18,6.2298297443005906,17.560901767052833,0.21295794526507955
2014-12-19,9.209655426443891,35.21318018176407,0.1842825301704164
2014-12-20,4.442035284519321,17.9557219579533,-0.1612612928248548
2014-12-21,2.403801713805901,14.897285390495771,-0.09911781600907901
2014-12-22,2.5515496460678895,11.633204304970551,-0.09065764247708297
2014-12-23,-0.42502264121931477,5.867706921715287,-0.09012469828743283
2014-12-24,0.08749048605420251,-12.508163175468832,-0.0982897008265543
2014-12-25,-0.15330110908037176,-18.651600393362408,0.4280809558982581
2014-12-26,-0.43618422762286135,9.307413675649931,0.28414888167610236
2014-12-27,3.8004088876225373,11.081234503615061,-0.29971436279799013
2014-12-28,2.1351170877151633,14.069673664513607,-0.1830559466703928
2014-12-29,-0.26276152767782457,3.047527978599292,-0.16214124517377845
2014-12-30,4.927639350933818,7.182879546070787,-0.17418032010197632
2014-12-31,1.8113729943484191,-7.797328989108099,-0.03697171111546399
2015-01-01,0.43546974451756865,-20.14950517926457,0.5863023047930909
2015-01-02,0.889225513258963,9.8960414937661,0.4089378609719238
2015-01-03,3.3308851562116173,16.16645311671718,-0.2851751189739137
2015-01-04,6.164112516961717,17.00372000593428,2.9015592163729678
2015-01-05,5.531121166077072,23.495907114210915,1.0872253434540518
2015-01-06,6.255874094240616,22.622062249381496,1.1322773736664506
2015-01-07,4.262692302224179,20.299463310570655,-0.813819356577542
2015-01-08,4.0672608905119985,21.425658991758436,0.3867071924707296
2015-01-09,10.270787135200795,40.46592826251443,1.3864213380557022
2015-01-10,7.584114116085751,20.38383049691818,1.481133609778331
2015-01-11,9.194015839831202,21.60720633211985,1.27620669242184
2015-01-12,8.807217723409225,28.809258597064648,1.010908043016332
2015-01-13,7.391170211354969,25.38487311241201,0.8368678570948256
2015-01-14,13.396696778775336,29.72896395599617,0.6919785756960224
2015-01-15,14.878635262355546,25.056005553066836,2.1296806279574216
2015-01-16,11.540820334436766,28.321267537853377,1.5352698249701802
2015-01-17,9.445929521889784,25.124568152242897,-0.3462829510529639
2015-01-18,9.55760565612876,25.880392644356796,-0.9562281828522335
