,angular/angular.js,facebook/react,jashkenas/backbone
2013-07-29,1.922631185646038,1.6495322808619686,2.8974634913586583
2013-07-30,3.250772006517681,1.2135622446172794,2.7972718385279967
2013-07-31,3.368958035978183,1.4539431199792667,0.18689464430920166
2013-08-01,4.892418454788716,2.3035515871044385,2.39273603214057
2013-08-02,6.140210600227726,1.6149149375826553,2.1907798906709623
2013-08-03,7.441354484230917,0.5907763062990617,-0.5401274053339826
2013-08-04,9.125646208489243,1.2947024688714328,-0.7793003758612271
2013-08-05,1.4168116614040411,0.7209297859519719,0.6106847446033462
2013-08-06,0.2608371365279347,1.9910753727297448,1.0783898699816465
2013-08-07,10.477912791208784,1.5943611378197162,1.1806262781635077
2013-08-08,20.934652027745283,-1.163369826754826,0.24734314700538182
2013-08-09,30.139035996894993,0.16498880969400911,2.9924064044039644
2013-08-10,-2.0712150612890605,2.1059363396419744,0.6026096697513732
2013-08-11,7.966462474412447,0.7342531616570143,0.42819301470659876
2013-08-12,9.922951262899687,1.8550234630502982,0.3343274207508962
2013-08-13,9.247940216281286,1.664211697106379,-0.6450487715296493
2013-08-14,3.5979717351359426,1.6160711249528685,0.16830861664706698
2013-08-15,9.9877647236372,2.4543722582281746,0.09594161238852214
2013-08-16,8.168445334647657,2.7921448083903453,0.7876307462923523
2013-08-17,2.3966628727669366,2.6028801694511587,-0.2604250125920298
2013-08-18,6.820867177945995,3.197918176954773,-0.36837856817207654
2013-08-19,5.390566738058663,3.0407287509969247,0.07338525038692247
2013-08-20,1.23527785574911,-0.6634043214353051,-0.21851559593274894
2013-08-21,4.7430982382313225,1.5257058922709763,3.1727746339874723
2013-08-22,0.8378885529908908,5.960130544655954,-0.025923165493839273
2013-08-23,16.100456649284958,3.4530655021420644,1.3231852882278055
2013-08-24,3.306440066479176,2.1926199456601556,-0.061879080776203535
2013-08-25,9.541037793459042,2.6584000066853277,1.9128774436216636
2013-08-26,2.9284579178974193,4.072498490308442,0.10817091311830848
2013-08-27,4.222264476075233,3.7008375842897125,0.053579432288688125
2013-08-28,0.8631572401466272,1.2676244635337193,0.2927198633001111
2013-08-29,3.333680545335791,0.5297009255947865,-1.1206308424918687
2013-08-30,3.3015370356264047,4.522977523864336,1.2321491104010713
2013-08-31,3.959241868189892,1.5977918674173444,0.19980101577223403
2013-09-01,4.564881126450088,3.2485938231577234,0.2486667044147347
2013-09-02,3.0666510801959785,2.3402498447361384,0.25531449513995597
2013-09-03,2.958460624413612,3.494104564515285,0.31576243142565963
2013-09-04,7.019264580444077,5.988070789478741,0.35718378813192214
2013-09-05,5.750454406371457,4.201718344420023,-2.2539004087592045
2013-09-06,3.131752132984826,4.690655464635001,0.44211970877074236
2013-09-07,3.4445187978078993,9.083669462198582,2.406752543342165
2013-09-08,4.1743113963548035,2.33008449238649,0.4693148335019095
2013-09-09,4.793839714741998,11.006078035586986,2.5091154347155284
2013-09-10,4.533970846066579,3.8182621870534668,0.5410483547693198
2013-09-11,4.8545688831232825,10.516121588616045,13.54190395645263
2013-09-12,-4.9101034849565135,0.6630509844612594,0.6220539786006762
2013-09-13,6.676906095872228,0.07712618155495668,0.5965983571695417
2013-09-14,5.922635969824352,4.84624974666721,0.5775644897403137
2013-09-15,5.617843177470901,2.047533297642736,0.5688270991988211
2013-09-16,4.043459894516461,1.2354189112150202,3.330073592267997
2013-09-17,6.075906292802559,2.302584697502755,0.7118954351576664
2013-09-18,1.6660661756029729,3.8181930552061605,0.6551432748294729
2013-09-19,4.937540721551064,4.014042250397024,1.6297697542286396
2013-09-20,5.177364708997422,2.1966093630268357,0.630020530943343
2013-09-21,3.8938864727997813,1.0039031897241937,0.6611046175667238
2013-09-22,5.1642418360532325,3.798756004875976,3.595883919787072
2013-09-23,-0.7623158832937131,3.8189293855664,1.4632480109704549
2013-09-24,2.0498742400311296,0.1956227779095281,2.197056346132429
2013-09-25,6.739613793646454,0.6753237916617754,1.6793030625987118
2013-09-26,5.501319469134883,3.928432773933963,-3.324607126956401
2013-09-27,12.33217043718979,3.4269412445716925,0.5754219707909988
2013-09-28,5.33501489847097,1.9469916834895598,0.5302086686163512
2013-09-29,5.564897952194629,2.884479653160001,0.4323300013545538
2013-09-30,8.427291642389216,2.442195604156214,0.006639812901422626
2013-10-01,17.396428733684722,6.252057150838353,-0.35491077155409056
2013-10-02,6.446346643693095,0.18231165366427138,0.2848131999534125
2013-10-03,14.390444848763982,2.759767146724556,0.1340105159297372
2013-10-04,6.833116850099632,1.478241330914535,0.28080152503525185
2013-10-05,7.890598915525354,3.4295059237405914,0.30089793648159635
2013-10-06,6.778614303549048,2.4749280176154933,0.3118985738377492
2013-10-07,5.803646521381819,9.38735920868333,0.2885068039093531
2013-10-08,9.775578943564096,3.014186572901105,0.3478302920992866
2013-10-09,5.877863415523869,3.5329914169894687,0.42587260105181873
2013-10-10,7.748649709174886,2.0549335288272244,2.7648775047543737
2013-10-11,19.958644852146215,7.107996040452357,9.580689070576026
2013-10-12,8.083691624396797,3.450616937815957,0.584547794308262
2013-10-13,5.638658275256448,2.895680842948609,0.5941367324661396
2013-10-14,6.927930134542011,3.426927376972525,0.5945000985189269
2013-10-15,4.727287253748971,3.8388271510133034,2.423036301169705
2013-10-16,-3.788341341899117,5.546102170636862,5.2866108468219934
2013-10-17,3.2095775436699965,3.5440047464236626,3.756636650726173
2013-10-18,-0.9759061962818825,2.4159162390984785,0.6715230104810163
2013-10-19,4.328890013665643,2.5942860694342977,0.6606321984893073
2013-10-20,5.524031817287228,4.33611237905788,0.6778351213683085
2013-10-21,-4.044665491996631,4.789173950567285,0.6991064753421206
2013-10-22,9.082778538164565,-5.414405377038678,-0.6059390670061312
2013-10-23,3.780265571967261,-3.4324067386582846,0.09026134263724486
2013-10-24,23.833906162798716,1.6251998357663027,0.7192530792333884
2013-10-25,5.104178480842317,3.6309804656708233,4.6380781257731405
2013-10-26,26.73714698759476,7.260077093423167,0.7562563481594827
2013-10-27,11.388047768471047,4.580327539166444,0.7796769778891631
2013-10-28,5.005594177056017,4.65888493695809,0.8129197302396282
2013-10-29,4.816567723043326,41.002738445862775,2.4038953304273294
2013-10-30,6.467154569105847,5.522365918941828,0.9327766457478747
2013-10-31,5.8021315873694785,5.443775004045738,-2.2867906888860343
2013-11-01,-4.437679228613613,6.4199033406610955,0.622744160958297
2013-11-02,5.566283045011782,5.922892583208416,0.6555976058371895
2013-11-03,6.121629822018998,5.96174386155937,0.6360194535811262
2013-11-04,8.128794022214652,6.873764758353091,5.00006897219602
2013-11-05,7.1616342406188815,6.969477591565349,1.409950094762204
2013-11-06,8.214057161895349,51.43805404190587,6.009497181359624
2013-11-07,6.121425279215597,9.519172991637568,8.749043263423191
2013-11-08,17.093878687606615,7.201099200015189,2.591595103660534
2013-11-09,6.912576962767003,4.720707216045814,5.593666031164664
