,redis/redis,memcached/memcached,basho/riak_kv
2010-09-22,4.946518458500025,-0.07689944464138013,2.991677216792424
2010-09-23,4.5885898279907495,-0.058040883847335474,-0.49774733714825875
2010-09-24,2.9498801505713947,0.032281696797825846,4.29119275501764
2010-09-25,1.386994648976216,0.07053645279451731,1.3680508431660505
2010-09-26,1.4007309127124794,0.08335696561503013,1.5786735537887613
2010-09-27,-0.4692324572508903,-0.06407893182086728,-0.07425684914164175
2010-09-28,-0.8034815414999746,0.012844145102209624,-0.6575901824749751
2010-09-29,-1.0534815414999747,-0.07689944464138013,-1.0083227832075758
2010-09-30,-0.4114101720092504,-0.058040883847335474,-0.49774733714825875
2010-10-01,-0.05011984942860513,0.032281696797825846,-0.7088072449823601
2010-10-02,1.386994648976216,0.07053645279451731,1.3680508431660505
2010-10-03,1.4007309127124794,0.08335696561503013,1.5786735537887613
2010-10-04,-0.4692324572508903,-0.06407893182086728,8.925743150858358
2010-10-05,-0.8034815414999746,0.012844145102209624,1.342409817525025
2010-10-06,-1.0534815414999747,-0.07689944464138013,3.991677216792424
2010-10-07,1.5885898279907495,-0.058040883847335474,-0.49774733714825875
2010-10-08,-0.05011984942860513,0.032281696797825846,3.29119275501764
2010-10-09,1.386994648976216,0.07053645279451731,1.3680508431660505
2010-10-10,1.4007309127124794,0.08335696561503013,1.5786735537887613
2010-10-11,1.5307675427491096,-0.06407893182086728,-0.07425684914164175
2010-10-12,-0.8034815414999746,0.012844145102209624,-0.6575901824749751
2010-10-13,9.946518458500025,-0.07689944464138013,-0.008322783207575846
2010-10-14,3.5885898279907495,-0.058040883847335474,-0.49774733714825875
2010-10-15,14.949880150571396,0.032281696797825846,-0.7088072449823601
2010-10-16,1.386994648976216,0.07053645279451731,1.3680508431660505
2010-10-17,5.400730912712479,0.08335696561503013,1.5786735537887613
2010-10-18,-0.4692324572508903,-0.06407893182086728,-0.07425684914164175
2010-10-19,-0.8034815414999746,0.012844145102209624,0.34240981752502486
2010-10-20,-1.0534815414999747,-0.07689944464138013,-0.008322783207575846
2010-10-21,4.5885898279907495,-0.058040883847335474,0.5022526628517412
2010-10-22,1.949880150571395,0.032281696797825846,-0.7088072449823601
2010-10-23,3.386994648976216,0.07053645279451731,1.3680508431660505
2010-10-24,2.400730912712479,0.08335696561503013,1.5786735537887613
2010-10-25,1.5307675427491096,-0.06407893182086728,1.9257431508583582
2010-10-26,0.19651845850002536,0.012844145102209624,-0.6575901824749751
2010-10-27,-0.05348154149997475,-0.07689944464138013,-1.0083227832075758
2010-10-28,4.5885898279907495,-0.058040883847335474,-0.49774733714825875
2010-10-29,-0.05011984942860513,0.032281696797825846,1.2911927550176399
2010-10-30,1.386994648976216,0.07053645279451731,1.3680508431660505
2010-10-31,1.4007309127124794,0.08335696561503013,1.5786735537887613
2010-11-01,-0.4692324572508903,-0.06407893182086728,-0.07425684914164175
2010-11-02,9.196518458500025,0.012844145102209624,2.342409817525025
2010-11-03,7.946518458500025,2.92310055535862,3.991677216792424
2010-11-04,10.58858982799075,-0.058040883847335474,0.5022526628517412
2010-11-05,6.949880150571395,0.032281696797825846,-0.7088072449823601
2010-11-06,1.386994648976216,0.07053645279451731,1.3680508431660505
2010-11-07,1.4007309127124794,0.08335696561503013,1.5786735537887613
2010-11-08,5.53076754274911,-0.06407893182086728,-0.07425684914164175
2010-11-09,-0.8034815414999746,0.012844145102209624,-0.6575901824749751
2010-11-10,-1.0534815414999747,1.9231005553586198,-1.0083227832075758
2010-11-11,0.5885898279907495,2.9419591161526646,-0.49774733714825875
2010-11-12,0.9498801505713949,2.032281696797826,-0.7088072449823601
2010-11-13,1.386994648976216,0.07053645279451731,1.3680508431660505
2010-11-14,1.4007309127124794,0.08335696561503013,1.5786735537887613
2010-11-15,0.5307675427491096,-0.06407893182086728,-0.07425684914164175
2010-11-16,0.19651845850002536,0.012844145102209624,-0.6575901824749751
2010-11-17,-1.0534815414999747,-0.07689944464138013,-1.0083227832075758
2010-11-18,-0.4114101720092504,-0.058040883847335474,4.502252662851741
2010-11-19,-0.05011984942860513,0.032281696797825846,0.29119275501763986
