,bazelbuild/bazel,pantsbuild/pants,facebook/buck
2016-04-06,-1.1251067672726656,4.372038790702385,1.5361818672878575
2016-04-07,53.655538394017654,1.3932369473844128,9.550006752080485
2016-04-08,6.088718117519961,4.419965057983491,-0.04814992994716416
2016-04-09,13.730056886278083,2.9356037203963474,10.470572745227123
2016-04-10,14.28408619030739,4.515274050066677,10.392733917388297
2016-04-11,9.51577117199237,2.0500725848652115,10.96782549247987
2016-04-12,16.850936007157205,1.3138088486014752,3.130829155483533
2016-04-13,2.8748932327273344,2.372038790702385,5.5361818672878575
2016-04-14,13.655538394017658,7.393236947384413,18.550006752080485
2016-04-15,15.08871811751996,0.41996505798349115,14.951850070052835
2016-04-16,13.730056886278083,7.935603720396347,7.470572745227123
2016-04-17,14.28408619030739,3.515274050066677,13.392733917388297
2016-04-18,15.51577117199237,7.0500725848652115,5.96782549247987
2016-04-19,15.850936007157205,5.313808848601475,0.13082915548353302
2016-04-20,23.874893232727334,9.372038790702385,12.536181867287858
2016-04-21,14.655538394017658,4.393236947384413,-1.4499932479195157
2016-04-22,25.08871811751996,2.4199650579834913,-5.048149929947164
2016-04-23,13.730056886278083,0.9356037203963472,6.470572745227123
2016-04-24,14.28408619030739,6.515274050066677,10.392733917388297
2016-04-25,25.51577117199237,5.0500725848652115,36.96782549247987
2016-04-26,12.850936007157205,7.313808848601475,14.130829155483532
2016-04-27,16.874893232727334,2.372038790702385,5.5361818672878575
2016-04-28,7.655538394017657,2.3932369473844126,8.550006752080485
2016-04-29,3.088718117519961,10.419965057983491,6.951850070052836
2016-04-30,13.730056886278083,1.9356037203963472,8.470572745227123
2016-05-01,14.28408619030739,6.515274050066677,11.392733917388297
2016-05-02,9.51577117199237,10.050072584865212,3.96782549247987
2016-05-03,20.850936007157205,1.3138088486014752,1.130829155483533
2016-05-04,11.874893232727334,1.3720387907023852,-1.4638181327121425
2016-05-05,6.655538394017657,3.3932369473844126,-3.4499932479195157
2016-05-06,8.08871811751996,1.4199650579834913,-5.048149929947164
2016-05-07,13.730056886278083,5.935603720396347,6.470572745227123
2016-05-08,14.28408619030739,3.515274050066677,10.392733917388297
2016-05-09,12.51577117199237,4.0500725848652115,-0.032174507520129986
2016-05-10,10.850936007157205,11.313808848601475,-2.869170844516467
2016-05-11,20.874893232727334,5.372038790702385,-5.4638181327121425
2016-05-12,7.655538394017657,4.393236947384413,-3.4499932479195157
2016-05-13,1.088718117519961,2.4199650579834913,85.95185007005284
2016-05-14,13.730056886278083,1.9356037203963472,12.470572745227123
2016-05-15,14.28408619030739,7.515274050066677,10.392733917388297
2016-05-16,8.51577117199237,1.0500725848652115,4.96782549247987
2016-05-17,20.850936007157205,6.313808848601475,1.130829155483533
