,postgres/postgres,sqlite/sqlite,mysql/mysql-server
2019-09-30,9.982825239276853,0.23547374284701483,41.6500320723823
2019-10-01,6.052776793099374,0.7402238314680711,29.923333502135343
2019-10-02,0.26844499586435067,3.406583278472679,-2.896021336574334
2019-10-03,2.811579818031431,3.3801623875356595,24.640874563224795
2019-10-04,9.47000472645634,0.27393528130855316,3.6161492884995194
2019-10-05,6.914143920595533,5.567891325264597,17.61981229216252
2019-10-06,5.500224506676119,2.395730153103425,25.445819618169853
2019-10-07,7.982825239276853,5.235473742847015,23.650032072382302
2019-10-08,3.052776793099374,0.7402238314680711,17.923333502135343
2019-10-09,3.2684449958643507,9.406583278472679,0.10397866342566608
2019-10-10,1.811579818031431,4.380162387535659,32.64087456322479
2019-10-11,0.4700047264563395,6.273935281308553,16.61614928849952
2019-10-12,3.9141439205955333,1.567891325264597,17.61981229216252
2019-10-13,8.500224506676119,2.395730153103425,22.445819618169853
2019-10-14,0.9828252392768522,2.235473742847015,18.650032072382302
2019-10-15,0.052776793099373887,0.7402238314680711,39.92333350213534
2019-10-16,7.268444995864351,5.406583278472679,16.103978663425664
2019-10-17,1.811579818031431,7.380162387535659,26.640874563224795
2019-10-18,4.47000472645634,7.273935281308553,19.61614928849952
2019-10-19,6.914143920595533,3.567891325264597,17.61981229216252
2019-10-20,4.500224506676119,3.395730153103425,19.445819618169853
2019-10-21,7.982825239276853,2.235473742847015,7.650032072382303
2019-10-22,1.0527767930993739,9.740223831468072,22.923333502135343
2019-10-23,4.268444995864351,4.406583278472679,22.103978663425664
2019-10-24,1.811579818031431,5.380162387535659,9.640874563224795
2019-10-25,9.47000472645634,0.27393528130855316,13.61614928849952
2019-10-26,4.914143920595533,10.567891325264597,18.61981229216252
2019-10-27,4.500224506676119,3.395730153103425,17.445819618169853
2019-10-28,3.982825239276852,2.235473742847015,2.650032072382303
2019-10-29,1.0527767930993739,3.740223831468071,5.923333502135344
2019-10-30,3.2684449958643507,2.406583278472679,10.103978663425666
2019-10-31,0.8115798180314311,3.3801623875356595,6.640874563224794
2019-11-01,3.4700047264563394,8.273935281308553,-3.3838507115004806
2019-11-02,3.9141439205955333,4.567891325264597,17.61981229216252
2019-11-03,5.500224506676119,3.395730153103425,17.445819618169853
2019-11-04,2.982825239276852,1.2354737428470148,12.650032072382302
2019-11-05,8.052776793099374,-0.2597761685319289,7.923333502135344
2019-11-06,9.26844499586435,3.406583278472679,7.103978663425666
2019-11-07,7.811579818031431,1.3801623875356595,25.640874563224795
2019-11-08,5.47000472645634,0.27393528130855316,22.61614928849952
2019-11-09,7.914143920595533,3.567891325264597,17.61981229216252
2019-11-10,3.5002245066761195,4.395730153103425,19.445819618169853
2019-11-11,6.982825239276853,0.23547374284701483,27.650032072382302
2019-11-12,8.052776793099374,2.740223831468071,40.92333350213534
2019-11-13,9.26844499586435,1.4065832784726793,12.103978663425666
2019-11-14,2.811579818031431,5.380162387535659,33.64087456322479
2019-11-15,0.4700047264563395,1.2739352813085532,41.61614928849952
2019-11-16,5.914143920595533,7.567891325264597,22.61981229216252
2019-11-17,4.500224506676119,5.395730153103425,17.445819618169853
2019-11-18,-0.01717476072314783,7.235473742847015,15.650032072382302
2019-11-19,8.052776793099374,3.740223831468071,19.923333502135343
2019-11-20,7.268444995864351,2.406583278472679,23.103978663425664
2019-11-21,6.811579818031431,5.380162387535659,42.64087456322479
2019-11-22,5.47000472645634,5.273935281308553,87.61614928849951
2019-11-23,4.914143920595533,4.567891325264597,23.61981229216252
2019-11-24,10.500224506676119,2.395730153103425,17.445819618169853
2019-11-25,5.982825239276853,1.2354737428470148,37.6500320723823
2019-11-26,3.052776793099374,3.740223831468071,41.92333350213534
2019-11-27,2.2684449958643507,0.4065832784726793,39.103978663425664
2019-11-28,6.811579818031431,-0.6198376124643407,19.640874563224795
2019-11-29,4.47000472645634,1.2739352813085532,19.61614928849952
2019-11-30,4.914143920595533,1.567891325264597,24.61981229216252
2019-12-01,5.500224506676119,2.395730153103425,17.445819618169853
2019-12-02,2.982825239276852,-0.7645262571529852,12.650032072382302
2019-12-03,6.052776793099374,2.740223831468071,23.923333502135343
2019-12-04,4.268444995864351,5.406583278472679,28.103978663425664
2019-12-05,0.8115798180314311,6.380162387535659,34.64087456322479
2019-12-06,5.47000472645634,4.273935281308553,20.61614928849952
2019-12-07,2.9141439205955333,3.567891325264597,17.61981229216252
2019-12-08,5.500224506676119,3.395730153103425,19.445819618169853
2019-12-09,1.9828252392768522,7.235473742847015,11.650032072382302
2019-12-10,4.052776793099374,4.740223831468071,16.923333502135343
2019-12-11,6.268444995864351,3.406583278472679,17.103978663425664
2019-12-12,4.811579818031431,8.380162387535659,7.640874563224794
2019-12-13,1.4700047264563394,9.273935281308553,2.6161492884995194
2019-12-14,6.914143920595533,5.567891325264597,20.61981229216252
2019-12-15,4.500224506676119,4.395730153103425,20.445819618169853
2019-12-16,4.982825239276853,0.23547374284701483,8.650032072382302
2019-12-17,13.052776793099374,0.7402238314680711,18.923333502135343
2019-12-18,9.26844499586435,7.406583278472679,16.103978663425664
2019-12-19,7.811579818031431,6.380162387535659,22.640874563224795
2019-12-20,6.47000472645634,14.273935281308553,68.61614928849951
2019-12-21,4.914143920595533,3.567891325264597,21.61981229216252
2019-12-22,5.500224506676119,11.395730153103425,22.445819618169853
2019-12-23,4.982825239276853,11.235473742847015,5.650032072382303
2019-12-24,2.052776793099374,9.740223831468072,-1.0766664978646556
2019-12-25,2.2684449958643507,0.4065832784726793,-6.896021336574334
2019-12-26,5.811579818031431,8.380162387535659,2.640874563224794
2019-12-27,3.4700047264563394,9.273935281308553,2.6161492884995194
2019-12-28,2.9141439205955333,18.567891325264597,17.61981229216252
2019-12-29,3.5002245066761195,4.395730153103425,17.445819618169853
2019-12-30,-1.0171747607231478,5.235473742847015,1.6500320723823032
2019-12-31,0.052776793099373887,6.740223831468071,-4.076666497864656
2020-01-01,0.26844499586435067,6.406583278472679,-8.896021336574334
2020-01-02,9.811579818031431,13.380162387535659,13.640874563224795
2020-01-03,6.47000472645634,12.273935281308553,14.61614928849952
2020-01-04,6.914143920595533,17.567891325264597,21.61981229216252
2020-01-05,6.500224506676119,3.395730153103425,17.445819618169853
2020-01-06,3.982825239276852,7.235473742847015,7.650032072382303
2020-01-07,4.052776793099374,6.740223831468071,5.923333502135344
2020-01-08,7.268444995864351,12.406583278472679,7.103978663425666
2020-01-09,5.811579818031431,10.380162387535659,7.640874563224794
2020-01-10,4.47000472645634,2.273935281308553,8.61614928849952
2020-01-11,5.914143920595533,3.567891325264597,17.61981229216252
