,CocoaPods/CocoaPods,apple/swift-package-manager,Carthage/Carthage
2015-12-30,64.65969050923533,1.5488960439088606,-5.123855421151241
2015-12-31,0.21853776600088504,1.6449185380602036,0.6284541074463048
2016-01-01,4.9598560134861875,1.0171445150261011,-0.18812371602496444
2016-01-02,4.732625068575395,2.1389061143451293,0.9317701201088121
2016-01-03,4.656054874714745,2.340135784693373,1.6925542327855527
2016-01-04,4.706877938680908,4.3360520347474765,1.6619324730383571
2016-01-05,4.525024124650876,2.157189895444776,1.642431547286301
2016-01-06,5.036380689087604,7.458134459557532,1.705776235308483
2016-01-07,4.900462373098514,6.972556565289227,11.047501821657024
2016-01-08,3.776215685164417,2.722402213858095,3.543909031171306
2016-01-09,3.3814309209871847,1.396195076346527,2.82465359943051
2016-01-10,3.2127139145719914,0.5724857134465545,2.5464622911632118
2016-01-11,-7.266289115634992,1.041023319921438,6.459902596382154
2016-01-12,-5.426707117905416,6.9629458883482505,-0.9069260466581865
2016-01-13,2.2401795184751627,10.410072900666336,3.601731576352575
2016-01-14,2.387505097821784,1.3398316157046022,2.4384289892001205
2016-01-15,4.6596391110930755,1.4559547719060808,3.3249418820166063
2016-01-16,4.1485907634756,0.6433377983564006,6.698813990856416
2016-01-17,3.883699745136469,0.8589680938183595,1.3520478009781964
2016-01-18,-5.243918222856899,0.7318125841836828,7.229730691215491
2016-01-19,-2.381934341905561,-0.20668394936465712,2.5800630021724857
2016-01-20,1.2761341291376114,0.8962566223579955,-2.5361469574256628
2016-01-21,2.595502086344883,0.9276196296954198,1.7957596546433843
2016-01-22,2.4361068720018566,0.2288300008106103,-0.874545601371655
2016-01-23,3.7696077517383353,0.7697207700133953,1.560719100501613
2016-01-24,4.366385679827021,1.9798077125342088,2.0793734984972945
2016-01-25,2.6781282788229968,1.1410072656917087,1.3297075844807396
2016-01-26,7.507411928329777,2.540295902679836,-2.0029858242694623
2016-01-27,3.448304494721053,1.4916138193939164,1.546937489838257
2016-01-28,8.06471163949591,-4.358849141214831,1.7100196832508872
2016-01-29,8.57485288317887,2.255636402248761,1.3525901754940333
2016-01-30,1.1851488643902954,2.795977864961422,5.354500956661908
2016-01-31,0.7117173009708748,1.0182034742604806,0.5327535333502909
2016-02-01,-1.7760006629234988,1.2947585253084593,3.658596578601355
2016-02-02,0.6496140517782473,0.7902997729821267,3.047994877815809
2016-02-03,5.777924392027308,0.9554321224076262,2.893501900494837
2016-02-04,0.5202410394922071,-3.527065289072441,7.5880178853958125
2016-02-05,1.236069336548232,1.47864274147045,3.58046699752108
2016-02-06,0.2744013648538656,1.0145105444551725,2.8541811865177666
2016-02-07,0.7434053275530903,1.4373857341996348,3.0160730672699847
2016-02-08,-0.6510804740834535,1.5655366202426007,3.1457846287174624
2016-02-09,2.5443121872354713,0.8733491009162321,3.064576170983404
2016-02-10,-0.28472174357848146,1.0017940702588144,1.1336720793029715
2016-02-11,-0.2630355534720663,-7.665380284821079,4.515046684501584
2016-02-12,0.05742083112123658,0.5912923794587734,10.533468040227437
2016-02-13,0.4381909060486805,1.8292721911092529,6.036555922379043
2016-02-14,-0.056177998776473684,2.299558851092351,5.820111270577025
2016-02-15,-0.19496337383485385,1.3849818965771985,1.721902217268644
