,n_commits
2010-12-01,675
2011-01-01,818
2011-02-01,174
2011-03-01,261
2011-04-01,119
2011-05-01,33
2011-06-01,30
2011-07-01,30
2011-08-01,81
2011-09-01,52
2011-10-01,30
2011-11-01,29
2011-12-01,48
2012-01-01,63
2012-02-01,46
2012-03-01,23
2012-04-01,42
2012-05-01,47
2012-06-01,10
2012-07-01,17
2012-08-01,31
2012-09-01,15
2012-10-01,40
2012-11-01,13
2012-12-01,5
2013-01-01,11
2013-02-01,16
2013-03-01,3
2013-04-01,7
2013-05-01,6
2013-06-01,30
2013-07-01,68
2013-08-01,64
2013-09-01,31
2013-10-01,32
2013-11-01,77
2013-12-01,64
2014-01-01,42
2014-02-01,18
2014-03-01,64
2014-04-01,73
2014-05-01,101
2014-06-01,48
2014-07-01,46
2014-08-01,26
2014-09-01,33
2014-10-01,25
2014-11-01,13
2014-12-01,12
2015-01-01,23
2015-02-01,14
2015-03-01,13
2015-04-01,12
2015-05-01,10
2015-06-01,5
2015-07-01,18
2015-08-01,8
2015-09-01,14
2015-10-01,19
2015-11-01,1
2015-12-01,17
2016-01-01,10
2016-02-01,26
2016-03-01,40
2016-04-01,9
2016-05-01,5
2016-06-01,3
2016-07-01,5
2016-08-01,0
2016-09-01,0
2016-10-01,0
2016-11-01,0
2016-12-01,0
2017-01-01,2
2017-02-01,1
2017-03-01,1
2017-04-01,1
2017-05-01,2
2017-06-01,0
2017-07-01,4
2017-08-01,0
2017-09-01,0
2017-10-01,0
2017-11-01,0
2017-12-01,2
2018-01-01,4
2018-02-01,7
2018-03-01,2
2018-04-01,3
2018-05-01,1
2018-06-01,0
2018-07-01,3
2018-08-01,1
2018-09-01,3
2018-10-01,2
2018-11-01,1
2018-12-01,0
2019-01-01,1
2019-02-01,2
2019-03-01,47
2019-04-01,2
2019-05-01,0
2019-06-01,6
2019-07-01,3
2019-08-01,8
2019-09-01,0
2019-10-01,19
2019-11-01,2
2019-12-01,1
2020-01-01,1
2020-02-01,1
2020-03-01,0
2020-04-01,0
2020-05-01,1
2020-06-01,0
2020-07-01,10
2020-08-01,2
2020-09-01,0
2020-10-01,0
2020-11-01,0
2020-12-01,2
2021-01-01,0
2021-02-01,0
2021-03-01,0
2021-04-01,1
2021-05-01,0
2021-06-01,0
2021-07-01,2
2021-08-01,4
2021-09-01,6
2021-10-01,0
2021-11-01,3
2021-12-01,1
2022-01-01,1
2022-02-01,3
2022-03-01,0
2022-04-01,1
2022-05-01,10
2022-06-01,3
2022-07-01,0
2022-08-01,4
2022-09-01,4
2022-10-01,1
2022-11-01,0
2022-12-01,0
2023-01-01,0
2023-02-01,0
2023-03-01,3
2023-04-01,2
2023-05-01,1
2023-06-01,0
2023-07-01,0
2023-08-01,4
2023-09-01,0
2023-10-01,0
2023-11-01,5
2023-12-01,0
2024-01-01,0
2024-02-01,1
2024-03-01,1
2024-04-01,1
2024-05-01,0
2024-06-01,0
2024-07-01,0
2024-08-01,0
2024-09-01,0
2024-10-01,3
2024-11-01,2
