,n_commits
2007-10-10,2
2007-10-11,0
2007-10-12,4
2007-10-13,1
2007-10-14,0
2007-10-15,0
2007-10-16,0
2007-10-17,0
2007-10-18,0
2007-10-19,0
2007-10-20,0
2007-10-21,0
2007-10-22,0
2007-10-23,0
2007-10-24,0
2007-10-25,0
2007-10-26,0
2007-10-27,0
2007-10-28,0
2007-10-29,0
2007-10-30,0
2007-10-31,3
2007-11-01,1
2007-11-02,0
2007-11-03,0
2007-11-04,0
2007-11-05,0
2007-11-06,6
2007-11-07,0
2007-11-08,16
2007-11-09,0
2007-11-10,0
2007-11-11,0
2007-11-12,0
2007-11-13,0
2007-11-14,0
2007-11-15,0
2007-11-16,0
2007-11-17,0
2007-11-18,0
2007-11-19,0
2007-11-20,0
2007-11-21,0
2007-11-22,0
2007-11-23,0
2007-11-24,0
2007-11-25,0
2007-11-26,0
2007-11-27,0
2007-11-28,0
2007-11-29,0
2007-11-30,0
2007-12-01,0
2007-12-02,0
2007-12-03,0
2007-12-04,0
2007-12-05,0
2007-12-06,0
2007-12-07,0
2007-12-08,0
2007-12-09,0
2007-12-10,0
2007-12-11,0
2007-12-12,1
2007-12-13,7
2007-12-14,0
2007-12-15,0
2007-12-16,0
2007-12-17,5
2007-12-18,0
2007-12-19,0
2007-12-20,2
2007-12-21,0
2007-12-22,0
2007-12-23,0
2007-12-24,0
2007-12-25,0
2007-12-26,0
2007-12-27,0
2007-12-28,2
2007-12-29,0
2007-12-30,0
2007-12-31,0
2008-01-01,0
2008-01-02,0
2008-01-03,0
2008-01-04,2
2008-01-05,1
2008-01-06,0
2008-01-07,2
2008-01-08,11
2008-01-09,8
2008-01-10,9
2008-01-11,4
2008-01-12,0
2008-01-13,0
2008-01-14,0
2008-01-15,0
2008-01-16,1
2008-01-17,1
2008-01-18,0
2008-01-19,3
2008-01-20,0
2008-01-21,0
2008-01-22,0
2008-01-23,0
2008-01-24,0
2008-01-25,0
2008-01-26,0
2008-01-27,0
2008-01-28,0
2008-01-29,0
2008-01-30,3
2008-01-31,2
2008-02-01,4
2008-02-02,1
2008-02-03,0
2008-02-04,0
2008-02-05,1
2008-02-06,0
2008-02-07,0
2008-02-08,0
2008-02-09,0
2008-02-10,0
2008-02-11,0
2008-02-12,0
2008-02-13,1
2008-02-14,1
2008-02-15,5
2008-02-16,7
2008-02-17,0
2008-02-18,0
2008-02-19,2
2008-02-20,2
2008-02-21,32
2008-02-22,4
2008-02-23,0
2008-02-24,0
2008-02-25,0
2008-02-26,0
2008-02-27,0
2008-02-28,0
2008-02-29,0
2008-03-01,0
2008-03-02,0
2008-03-03,0
2008-03-04,1
2008-03-05,0
2008-03-06,0
2008-03-07,0
2008-03-08,0
2008-03-09,0
2008-03-10,0
2008-03-11,0
2008-03-12,2
2008-03-13,0
2008-03-14,1
2008-03-15,0
2008-03-16,0
2008-03-17,1
2008-03-18,0
2008-03-19,0
2008-03-20,0
2008-03-21,2
2008-03-22,0
2008-03-23,0
2008-03-24,0
2008-03-25,1
2008-03-26,2
2008-03-27,0
2008-03-28,5
2008-03-29,0
2008-03-30,0
2008-03-31,2
2008-04-01,3
2008-04-02,2
2008-04-03,3
2008-04-04,3
2008-04-05,0
2008-04-06,0
2008-04-07,5
2008-04-08,3
2008-04-09,2
2008-04-10,2
2008-04-11,1
2008-04-12,0
2008-04-13,0
2008-04-14,0
2008-04-15,3
2008-04-16,1
2008-04-17,0
2008-04-18,0
2008-04-19,0
2008-04-20,0
2008-04-21,1
2008-04-22,0
2008-04-23,19
2008-04-24,15
2008-04-25,3
2008-04-26,0
2008-04-27,0
2008-04-28,0
2008-04-29,1
2008-04-30,0
2008-05-01,6
2008-05-02,0
2008-05-03,0
2008-05-04,0
2008-05-05,11
2008-05-06,7
2008-05-07,6
2008-05-08,4
2008-05-09,4
2008-05-10,0
2008-05-11,0
2008-05-12,1
