,pulumi/pulumi,hashicorp/terraform,chef/chef
2019-12-08,1.8685345478704993,4.953194423518837,7.048934528680805
2019-12-09,1.6012420829941638,5.988037947848235,9.832148926683594
2019-12-10,2.2207439587565685,4.992878902960822,7.623065190866631
2019-12-11,1.8688123938001362,5.998604409545214,4.730746295553428
2019-12-12,2.5955772755649296,5.689599778143281,9.262116976232909
2019-12-13,1.961579115409667,3.544336898471587,6.400808211991225
2019-12-14,0.8786820010851843,1.9861679913121348,4.582003326177989
2019-12-15,1.3580478299725909,3.501126594845209,5.532240649753908
2019-12-16,2.8302444040528436,2.886565501393949,1.2327587950562826
2019-12-17,5.570032776977077,3.9391264752823476,3.7095816938419746
2019-12-18,1.9641221907507533,1.3943467939505072,9.688725982279387
2019-12-19,0.736850105713795,0.971791738756306,0.8095616625534566
2019-12-20,4.8901632814188165,2.0353056411039976,-1.2897990418110434
2019-12-21,2.650967323378894,2.502871308788924,1.8371724451552125
2019-12-22,2.9137180406154743,2.2201666765931956,4.164106156811977
2019-12-23,0.02766418040704366,-0.3093226673844245,-7.492495210320616
2019-12-24,-0.10064403629957469,-1.2793280527479474,2.6547690659503282
2019-12-25,0.045617915607033,-0.28455631434705414,5.728133443873434
2019-12-26,-0.14678275974694488,-0.7749354198059134,1.102147033517657
2019-12-27,-0.17922602698386247,0.6453063081975298,7.177630975894
2019-12-28,0.4320320768509559,1.1413504122842775,5.257967117076085
2019-12-29,0.3963574733767616,1.1065359155999384,3.036343674452617
2019-12-30,0.27861972831693926,-0.8269128340721064,2.57804392131559
2019-12-31,0.2579165976741196,-0.6887053024548621,1.4118288731305935
2020-01-01,0.13032665425433107,-1.1536589004641107,1.0660850092687313
2020-01-02,0.8180099083611334,0.29423727542834316,0.9291065916493061
2020-01-03,0.7364449040638984,0.37421851879259377,2.425743815149774
2020-01-04,0.31449194585505896,0.8895788360112238,2.784546456007022
2020-01-05,0.4502826984676656,1.0262579472222046,3.864286628554076
2020-01-06,0.5108446240512676,4.558946322550101,-7.633191756940066
2020-01-07,1.3296657471526196,14.927795891793949,-0.6331686980603153
2020-01-08,1.181197649662637,3.4188418016385884,5.036110690698495
2020-01-09,-0.666878330804364,1.4570920227183886,2.5992097021107643
2020-01-10,0.2528376383116453,17.1318226847214,-1.0367447074704739
2020-01-11,0.4877627377042968,1.3420842055864965,4.286750676605943
2020-01-12,0.7096164168653167,1.4176398900894889,5.695170705859896
2020-01-13,1.977999985743326,17.089445296245884,6.277171976448433
2020-01-14,0.8192777606667979,2.1136188333785535,9.073477093821241
2020-01-15,-0.13057283494652322,0.9416223237354382,2.271863043398161
2020-01-16,1.822994675343846,1.3327536596880611,12.40849681263191
2020-01-17,5.667474590657528,0.8968919086634042,11.747102870864913
2020-01-18,1.7777024674144133,1.78640292539779,6.684207252909604
2020-01-19,0.9307080058700685,1.8359484219764408,7.594594382866645
2020-01-20,0.493798200564445,0.8110799534407898,-7.372411631670913
2020-01-21,5.313619984285189,-0.5309368223301837,11.309825243914766
2020-01-22,1.400351794736609,10.072900625698807,25.485639977723086
2020-01-23,0.9191130043103808,1.6587750040479532,6.723972177506005
2020-01-24,2.391557769074453,3.9467648127296995,20.82563464819215
2020-01-25,2.136549580905445,2.244549989156563,12.73816984438354
2020-01-26,3.3321286959270147,2.3467009121702747,9.458425508440738
2020-01-27,8.696377493019142,1.2601440943235902,12.450343520418393
2020-01-28,1.5228223612985134,6.649353873616272,12.70990477982538
2020-01-29,2.8424158962274344,-4.261192772493363,12.566296065931054
2020-01-30,4.017244842806076,1.4440859875543741,11.647542062474459
2020-01-31,-1.8637145644273887,2.9444007863530373,7.430135541817236
2020-02-01,1.39502955285377,2.894916599894503,8.677776753494573
2020-02-02,1.5732737558936034,2.998275511869363,9.877976892911661
2020-02-03,1.5838701922880083,5.207433123911525,9.205707643604908
2020-02-04,2.325155026068321,3.1702902006428952,10.005156464545205
2020-02-05,3.773591847550426,3.7332710997004668,17.521585432714105
2020-02-06,8.33773389408101,6.153790705078775,11.79678846087609
2020-02-07,2.021920385008954,2.906232768738783,7.499413571912486
2020-02-08,2.635784279494036,3.4886886227802947,6.733084539834995
2020-02-09,1.7700259126905336,3.577823028365546,7.144180708439775
2020-02-10,3.2132382678970886,4.661169221591846,-3.4123626164478953
2020-02-11,2.8611847658239116,-2.186043076093526,3.1758815995548275
2020-02-12,0.8731443814867372,4.019185440508591,5.222431024058981
2020-02-13,1.941601057193359,21.119763335393028,7.025879838784843
2020-02-14,-1.2229186254651654,36.796802268624226,5.721920792862107
2020-02-15,1.7483391462427504,3.8734995265596504,6.312670734047844
2020-02-16,1.8679561218743959,3.873389270971451,7.311203770800631
2020-02-17,0.49258387849064544,1.7904314457917356,-8.084172883019358
2020-02-18,0.7407243158327682,4.457968384025578,5.320774859939098
2020-02-19,1.1195894809981708,15.109728022331762,7.657265931169617
2020-02-20,0.9198067979210557,3.1851238499420633,3.856595428152339
2020-02-21,2.1824969844832185,4.054380666252654,6.898237762741092
2020-02-22,1.816667220964303,4.13449570384208,4.804519232054949
2020-02-23,2.8992288711155103,4.084336449381565,8.313892207807394
2020-02-24,-0.03250232855699098,2.3497495142337246,9.259304563569863
2020-02-25,5.096570172838208,3.302537640610004,21.568677040926772
2020-02-26,5.200636318025684,-3.512559079881771,22.748011265243107
2020-02-27,3.0168868307120933,-1.2884740294983053,0.7183104566619756
2020-02-28,3.6451946798226285,2.6457884001453094,25.463446476657772
2020-02-29,4.1701940047944275,4.464856233029894,12.92051686989648
2020-03-01,3.1664263407906996,4.21918784947381,8.938981238419046
2020-03-02,4.830958561226531,5.927432249355974,8.574197427466908
2020-03-03,2.232249331797569,7.71592120972773,12.373657397564088
2020-03-04,2.067955402946162,5.136501514086508,7.079330538586618
2020-03-05,2.437328701306106,5.660069868733548,10.36694319231449
2020-03-06,-0.4353034033057619,5.531606892633652,25.935073121232932
2020-03-07,3.6148342522880834,4.482892066763376,16.90617552059297
2020-03-08,3.576314874669796,5.154977352041333,9.148736357988907
2020-03-09,3.912124027373632,6.028761890486504,10.361447171141581
2020-03-10,3.264008118137455,16.360812520639204,7.4551629861157265
2020-03-11,4.21927777514377,5.805004861700223,9.301368554651916
2020-03-12,4.0356184072259085,4.410209565560143,12.342330181642517
2020-03-13,-0.6041773320232795,6.422782368291625,9.13605770197928
2020-03-14,2.973556266726359,4.170319672789357,8.221121322045185
2020-03-15,3.9722205476952825,3.8677907446282207,9.608638993846602
2020-03-16,3.6966306154031567,8.010389229094653,17.784232726967403
2020-03-17,4.936673227695287,2.318819353317677,8.955885198457182
2020-03-18,42.318583451192666,1.9647591070333035,8.887764874887672
2020-03-19,21.5338287228525,2.9291362575810913,4.118384373248488
2020-03-20,4.2999383845488435,1.0496867387391648,7.976185726187902
2020-03-21,4.345455229990301,3.975569632978525,7.672752736004638
2020-03-22,4.378765978230646,3.835048347470804,8.539258754100194
2020-03-23,3.5597575164531823,2.669355174360918,37.79456946895972
2020-03-24,2.99811339746492,2.8511263792104735,23.717534075906645
2020-03-25,4.289343752811162,28.947598245343286,8.310571127155022
2020-03-26,12.155294183580056,3.3761938034392993,6.188625706593213
2020-03-27,14.660694570015062,17.431629933318867,7.779188692833056
2020-03-28,5.413182298310955,4.7048714797362905,5.535550582673845
2020-03-29,4.70033925485665,4.380400901353602,9.022434017776924
2020-03-30,9.789850360380882,-2.568253486562621,11.891238848727317
2020-03-31,5.085820903668419,1.779244763616757,25.433349559514237
2020-04-01,9.60676014362325,6.4586914376569915,15.090141637649316
2020-04-02,0.5966710654369578,12.669194865612212,19.382010494676514
2020-04-03,14.233423544381523,9.339762821439336,-0.7433530488300892
2020-04-04,3.642405684007581,6.685924947964569,14.412045257316736
2020-04-05,4.273138548384747,6.95983890980585,16.547673445774393
2020-04-06,3.7099894395971247,60.326592702638415,11.876250232965827
2020-04-07,8.406118063465446,8.28359931063017,14.043504041322466
2020-04-08,0.7601021985894215,10.338167062907466,20.977284062913245
2020-04-09,4.426792797119191,10.369981773558955,11.678843777307899
2020-04-10,4.929755254317705,8.71710927897791,12.829570075829903
2020-04-11,4.860584946031403,5.853904206784533,-0.6037031249962557
2020-04-12,9.893321150450198,8.327752247473523,11.949432353752393
2020-04-13,5.6800832331321205,6.997314205919211,15.992589691076244
2020-04-14,12.966415970564798,7.405135626844746,13.313968611666835
2020-04-15,5.140378119370259,3.6506289816675057,10.863829104482296
2020-04-16,0.4884426874064083,2.9186667369966095,22.803082959593727
2020-04-17,4.255343285596154,2.187225506014968,17.108557652725544
2020-04-18,10.826138316464315,6.006998770470121,19.28160732325984
2020-04-19,5.62894599589382,4.699824112188555,12.059911524604688
2020-04-20,6.063890699610216,-1.7899145639357839,12.621368112091032
2020-04-21,6.55550660151485,6.521406615320137,14.146342623237102
2020-04-22,6.7386369395702195,6.0077695544543674,10.4286628429819
2020-04-23,7.951995989777061,18.960153651494227,12.822589037170019
2020-04-24,8.523084891193074,6.26218107467949,-1.514907499303531
2020-04-25,9.70770246684981,7.065399718441124,21.42381182322848
2020-04-26,5.781806941451727,5.24185769895245,11.113384534571761
2020-04-27,6.1398260066398205,4.152328710051342,88.17934814880007
2020-04-28,6.401802385529047,3.118563603789604,68.97659979017057
2020-04-29,6.024798163666872,-0.2409613654913513,24.864138636341114
2020-04-30,5.889364564768141,4.758594231127058,12.907714244297722
2020-05-01,6.544850162489391,3.5658685434992057,13.018336424086678
2020-05-02,5.4688482879096245,3.927858555423269,12.877607745431176
2020-05-03,6.336831659675928,5.344930521741455,14.343807814032019
2020-05-04,4.827152333291276,3.8040673603820587,23.50945492346421
2020-05-05,4.216086768830214,5.116577049533469,9.470705498119113
2020-05-06,5.062487437880025,4.045897465331766,11.59466824761617
2020-05-07,-2.1748904662930295,3.9704202723419826,33.96058173454827
2020-05-08,1.1946986763752965,15.713341860296282,0.5463193343114447
2020-05-09,5.391374840972157,4.393794799860328,6.62555393671891
2020-05-10,4.711188264383048,4.587724215298984,10.13181356634683
2020-05-11,5.281570113912897,5.716837397763853,7.820324173702529
2020-05-12,-1.3261051281838396,5.3432431945906105,9.884572690029403
2020-05-13,9.729735954082381,27.570125976835385,10.057210874961315
2020-05-14,4.952641114669893,7.275901995480273,8.998408800327017
2020-05-15,4.395874170664946,5.5535010524428134,4.788266454021577
2020-05-16,4.217600847053355,5.607534676061833,8.876802968328873
2020-05-17,4.009862287513252,4.7907689285958055,7.952009138555454
2020-05-18,4.787528718638439,4.753717404811059,13.044854037629271
2020-05-19,5.331268524238292,8.842237330245224,32.829278978543066
2020-05-20,3.273129072827624,7.639264371482277,0.4230724097316756
2020-05-21,-1.8192060409207436,6.517058683848887,6.702362370313181
2020-05-22,3.238006549352049,-0.4529795088666362,9.365519133931045
2020-05-23,2.8917812455614538,5.008573852038142,8.708501180019933
2020-05-24,3.2254505575930805,4.969913509361472,8.665986742836948
2020-05-25,2.3978706116871678,0.9963225484760918,6.202139833785806
2020-05-26,3.4127508597395657,4.074394921888324,8.511225894163168
2020-05-27,4.861557043592204,2.7302726692641492,8.423147026261535
2020-05-28,2.3876719024699886,2.198416298394722,10.365160093376723
2020-05-29,5.517714952671222,31.061554624724447,8.54307650724676
2020-05-30,2.4131451803228283,6.653160557957881,23.310245183891837
2020-05-31,2.4097583016128885,6.1141257977706225,9.484689740165994
2020-06-01,2.1288982424344747,6.47866794352899,7.212564938334086
2020-06-02,0.7040532256055385,5.856726098488478,-3.5062957822336482
2020-06-03,1.2277668491334217,5.778453718960665,10.882256491627052
2020-06-04,1.039940202897803,8.178850644257128,8.635965155761358
2020-06-05,1.5986012909931575,7.535696584230945,28.230149528600638
2020-06-06,3.0726694750241665,6.377655163612012,11.381418478856384
2020-06-07,3.0178975249603472,8.877898608819436,9.143659237432882
2020-06-08,2.844889519373729,9.70318823630441,13.981422614702048
2020-06-09,2.4323938443709077,6.6587207995965505,-2.4804452547627545
2020-06-10,2.992251847675629,8.245647932918255,16.306815990513797
2020-06-11,3.191637185535958,14.632808967978356,17.435135056013863
2020-06-12,2.5171428012851518,7.524155535762827,1.467277418255568
2020-06-13,2.0530627106464583,7.936380766482453,11.799932724180069
2020-06-14,2.065848316583541,6.513579350638845,16.102020391887827
2020-06-15,1.8755536907402433,0.49785099006443145,35.71291187439293
2020-06-16,0.30730199978351036,24.444174547320568,11.339909284951487
2020-06-17,5.83725604226418,15.37048989566001,36.95789174158889
2020-06-18,9.317570167545773,8.04289327623992,7.928615850932986
2020-06-19,2.146956207620296,-5.630381420362315,10.159999923230586
2020-06-20,2.3025491896814496,6.893721660945782,10.324865433973057
