,memcached/memcached,redis/redis,basho/riak_kv
2010-09-22,-0.0949040557223636,4.82582951029553,2.781197131578546
2010-09-23,-0.09490405572236361,4.651072228742132,-0.42268636356708483
2010-09-24,0.04101827437472373,2.9659127280486506,4.4025563548795175
2010-09-25,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-09-26,0.12854361311365473,1.2656700096020483,1.4852139885080244
2010-09-27,-0.09261023304019143,-0.173890429958391,0.025049153343189332
2010-09-28,0.013158997729039331,-0.8469673530353143,-0.7895112862172501
2010-09-29,-0.0949040557223636,-1.1741704897044702,-1.2188028684214538
2010-09-30,-0.09490405572236361,-0.3489277712578684,-0.42268636356708483
2010-10-01,0.04101827437472373,-0.03408727195134959,-0.5974436451204829
2010-10-02,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-10-03,0.12854361311365473,1.2656700096020483,1.4852139885080244
2010-10-04,-0.09261023304019143,-0.173890429958391,9.02504915334319
2010-10-05,0.013158997729039331,-0.8469673530353143,1.21048871378275
2010-10-06,-0.0949040557223636,-1.1741704897044702,3.781197131578546
2010-10-07,-0.09490405572236361,1.6510722287421316,-0.42268636356708483
2010-10-08,0.04101827437472373,-0.03408727195134959,3.402556354879517
2010-10-09,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-10-10,0.12854361311365473,1.2656700096020483,1.4852139885080244
2010-10-11,-0.09261023304019143,1.826109570041609,0.025049153343189332
2010-10-12,0.013158997729039331,-0.8469673530353143,-0.7895112862172501
2010-10-13,-0.0949040557223636,9.825829510295529,-0.2188028684214538
2010-10-14,-0.09490405572236361,3.6510722287421316,-0.42268636356708483
2010-10-15,0.04101827437472373,14.96591272804865,-0.5974436451204829
2010-10-16,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-10-17,0.12854361311365473,5.265670009602048,1.4852139885080244
2010-10-18,-0.09261023304019143,-0.173890429958391,0.025049153343189332
2010-10-19,0.013158997729039331,-0.8469673530353143,0.21048871378274991
2010-10-20,-0.0949040557223636,-1.1741704897044702,-0.2188028684214538
2010-10-21,-0.09490405572236361,4.651072228742132,0.5773136364329152
2010-10-22,0.04101827437472373,1.9659127280486504,-0.5974436451204829
2010-10-23,0.09969745926750086,3.312373306305345,1.5181810214750575
2010-10-24,0.12854361311365473,2.265670009602048,1.4852139885080244
2010-10-25,-0.09261023304019143,1.826109570041609,2.0250491533431894
2010-10-26,0.013158997729039331,0.15303264696468566,-0.7895112862172501
2010-10-27,-0.0949040557223636,-0.17417048970447024,-1.2188028684214538
2010-10-28,-0.09490405572236361,4.651072228742132,-0.42268636356708483
2010-10-29,0.04101827437472373,-0.03408727195134959,1.402556354879517
2010-10-30,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-10-31,0.12854361311365473,1.2656700096020483,1.4852139885080244
2010-11-01,-0.09261023304019143,-0.173890429958391,0.025049153343189332
2010-11-02,0.013158997729039331,9.153032646964686,2.21048871378275
2010-11-03,2.9050959442776363,7.82582951029553,3.781197131578546
2010-11-04,-0.09490405572236361,10.651072228742132,0.5773136364329152
2010-11-05,0.04101827437472373,6.96591272804865,-0.5974436451204829
2010-11-06,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-11-07,0.12854361311365473,1.2656700096020483,1.4852139885080244
2010-11-08,-0.09261023304019143,5.826109570041609,0.025049153343189332
2010-11-09,0.013158997729039331,-0.8469673530353143,-0.7895112862172501
2010-11-10,1.9050959442776363,-1.1741704897044702,-1.2188028684214538
2010-11-11,2.9050959442776363,0.6510722287421316,-0.42268636356708483
2010-11-12,2.0410182743747236,0.9659127280486504,-0.5974436451204829
2010-11-13,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-11-14,0.12854361311365473,1.2656700096020483,1.4852139885080244
2010-11-15,-0.09261023304019143,0.826109570041609,0.025049153343189332
2010-11-16,0.013158997729039331,0.15303264696468566,-0.7895112862172501
2010-11-17,-0.0949040557223636,-1.1741704897044702,-1.2188028684214538
2010-11-18,-0.09490405572236361,-0.3489277712578684,4.5773136364329154
2010-11-19,0.04101827437472373,-0.03408727195134959,0.40255635487951713
2010-11-20,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-11-21,0.12854361311365473,5.265670009602048,1.4852139885080244
2010-11-22,-0.09261023304019143,-0.173890429958391,4.025049153343189
2010-11-23,0.013158997729039331,-0.8469673530353143,1.21048871378275
2010-11-24,-0.0949040557223636,-1.1741704897044702,1.7811971315785462
2010-11-25,-0.09490405572236361,-0.3489277712578684,-0.42268636356708483
2010-11-26,0.04101827437472373,0.9659127280486504,-0.5974436451204829
2010-11-27,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-11-28,0.12854361311365473,3.265670009602048,1.4852139885080244
2010-11-29,-0.09261023304019143,6.826109570041609,5.025049153343189
2010-11-30,0.013158997729039331,9.153032646964686,1.21048871378275
2010-12-01,-0.0949040557223636,-0.17417048970447024,2.781197131578546
2010-12-02,-0.09490405572236361,-0.3489277712578684,1.5773136364329152
2010-12-03,0.04101827437472373,-0.03408727195134959,2.402556354879517
2010-12-04,0.09969745926750086,1.312373306305345,1.5181810214750575
2010-12-05,0.12854361311365473,1.2656700096020483,1.4852139885080244
2010-12-06,-0.09261023304019143,6.826109570041609,2.0250491533431894
2010-12-07,0.013158997729039331,0.15303264696468566,1.21048871378275
2010-12-08,-0.0949040557223636,-1.1741704897044702,1.7811971315785462
2010-12-09,-0.09490405572236361,5.651072228742132,-0.42268636356708483
2010-12-10,0.04101827437472373,12.96591272804865,1.402556354879517
