,n_commits
2012-01-01,48
2012-02-01,9
2012-03-01,63
2012-04-01,10
2012-05-01,7
2012-06-01,3
2012-07-01,1
2012-08-01,0
2012-09-01,3
2012-10-01,2
2012-11-01,0
2012-12-01,30
2013-01-01,37
2013-02-01,3
2013-03-01,13
2013-04-01,20
2013-05-01,12
2013-06-01,6
2013-07-01,0
2013-08-01,18
2013-09-01,2
2013-10-01,7
2013-11-01,4
2013-12-01,7
2014-01-01,9
2014-02-01,14
2014-03-01,4
2014-04-01,23
2014-05-01,13
2014-06-01,17
2014-07-01,14
2014-08-01,3
2014-09-01,16
2014-10-01,5
2014-11-01,8
2014-12-01,24
2015-01-01,4
2015-02-01,10
2015-03-01,9
2015-04-01,8
2015-05-01,10
2015-06-01,23
2015-07-01,1
2015-08-01,6
2015-09-01,0
2015-10-01,4
2015-11-01,10
2015-12-01,2
2016-01-01,23
2016-02-01,7
2016-03-01,2
2016-04-01,2
2016-05-01,0
2016-06-01,3
2016-07-01,4
2016-08-01,8
2016-09-01,0
2016-10-01,5
2016-11-01,0
2016-12-01,0
2017-01-01,2
2017-02-01,0
2017-03-01,1
2017-04-01,0
2017-05-01,4
2017-06-01,2
2017-07-01,0
2017-08-01,0
2017-09-01,0
2017-10-01,1
2017-11-01,0
2017-12-01,0
2018-01-01,0
2018-02-01,0
2018-03-01,3
2018-04-01,0
2018-05-01,0
2018-06-01,0
2018-07-01,0
2018-08-01,0
2018-09-01,0
2018-10-01,1
2018-11-01,0
2018-12-01,0
2019-01-01,0
2019-02-01,1
