,webpack/webpack,browserify/browserify,gulpjs/gulp
2013-09-04,-0.06914549331769851,0.9633153312759751,0.0012024039873002523
2013-09-05,-0.06016543757691696,0.9267684070954532,0.0011846671074502394
2013-09-06,-0.04784336681429199,0.9422487088770577,0.0008505290942381427
2013-09-07,-0.03750250078132197,0.8365482769469257,0.00038393779837929756
2013-09-08,-0.029005103446093236,0.8087723576577998,-4.069360518328289e-06
2013-09-09,-0.022053145977583913,0.8369365711524965,-0.0006030818509459471
2013-09-10,0.0007075590033525,0.7362976137418776,-0.0021350589693196224
2013-09-11,0.016381416389622094,0.7495998402810838,0.0006161575024736768
2013-09-12,0.0270002833292724,0.7106395528710097,0.0005676673276281795
2013-09-13,1.0412106983035845,-2.3864093633697974,0.00048564055293490036
2013-09-14,1.053000249273633,0.6244293372862509,0.0003657336489570297
2013-09-15,0.06095325992389132,0.6016494404918066,0.00011244573010674139
2013-09-16,0.07156817740556813,2.2062082468055784,-0.00019598650565079678
2013-09-17,-0.5352407787585155,5.549004884303979,-0.0006680173988992187
2013-09-18,0.10255388724694578,1.5384409546643674,-0.00017722623004943992
2013-09-19,0.11434880723225149,1.4978006057148838,-0.0003513417832819739
2013-09-20,0.1309227237123692,0.26085047497998715,-0.00011076939064501824
2013-09-21,0.14411689046028112,0.41892923096803397,0.00022355212271286793
2013-09-22,0.15113524738285605,1.4023328515961435,0.00026560790755432494
2013-09-23,0.17092339623249464,4.564359417610807,0.0004494240736953117
2013-09-24,7.94300793703835,0.3613649867295231,0.0014137151881107488
2013-09-25,0.2164025785594842,1.3134612806277388,-0.0016634356188558075
2013-09-26,0.2457311377006413,0.2693024786373741,2.997562476142754
2013-09-27,0.2860431008571304,-1.0883683923882532,-0.0024599800313698456
2013-09-28,0.3207430800514789,0.20419836524016813,-0.0024019137577674927
2013-09-29,0.34143205862637016,0.19965301229171567,-0.0029545216537329847
2013-09-30,0.3815332789291017,0.1201442287121223,-0.0032816808443425754
2013-10-01,1.499429774835038,4.165350276797515,-0.0020521582749586714
2013-10-02,0.41738675383937845,0.0716572251934387,0.010496297415551989
2013-10-03,0.41304822857762646,0.10917614922683894,-0.0053751254089862395
2013-10-04,0.418673772043873,-0.6796198940369447,-0.01732744037084169
2013-10-05,0.4224303446362794,0.08605787682364656,0.002732228335878613
2013-10-06,0.4228931952113649,3.097186599295546,0.008006145992310691
2013-10-07,0.42696850461458696,0.06387450579262673,-0.006540532575173039
2013-10-08,-2.5349112698221434,0.07324909392898316,0.027389723008450564
2013-10-09,0.43031497330339874,0.031150439993887183,11.06318808232582
2013-10-10,0.4355135782512433,-0.035496732246337405,0.03622897287311504
2013-10-11,2.421747509979284,-0.018614732998168647,-0.14942509503820375
2013-10-12,2.4238672438152076,0.027445347457726955,0.08044788188428852
2013-10-13,0.43077545473267753,0.06897127552843771,0.09803199290006559
2013-10-14,12.429650438398522,2.0784696697577862,-0.36151013445664976
2013-10-15,0.43889105820873286,0.07906129122803954,0.1344314209169793
2013-10-16,2.430107931469826,0.1027557843546957,0.16176888861056246
2013-10-17,0.4318351744571529,3.088599100180039,0.17261707030930346
2013-10-18,0.4284124371632501,0.1564690560014781,3.695961094186382
2013-10-19,0.42873465897558094,4.108379274388546,0.209003083966047
2013-10-20,0.4304724940453009,0.12333335446016885,0.2322821965710099
2013-10-21,0.4288110139800888,0.12127757639964737,2.163044308717006
2013-10-22,-2.569865784365299,0.10694720477656841,0.27197791707376784
2013-10-23,0.4299510219101882,0.09750089217139309,0.26061076255520044
2013-10-24,1.429725280722951,4.058614875853082,0.27277793000519673
2013-10-25,0.43201133457142005,0.5837385841683402,0.6424257910671775
2013-10-26,0.43128354953464354,0.06311727744629644,0.34752286039566993
2013-10-27,0.4267716159291193,0.0717526995951419,0.3636867615348314
2013-10-28,1.430777107047493,0.07660752256776168,0.5177010326977971
2013-10-29,1.434657468472742,0.06487705402769137,0.3630208787612681
2013-10-30,5.419920565525879,0.061191407999202654,2.3043200582512475
2013-10-31,0.4327169424402937,0.06002544151796892,4.292004142677463
2013-11-01,0.4279619578008247,2.672244838843554,0.6674683553808886
2013-11-02,0.4312092141777862,0.04644472316937641,0.33345724349418904
2013-11-03,1.423365785968008,0.03943691521455538,0.3178130594437459
2013-11-04,0.4294272264925597,0.03307191436028242,5.023632680589002
2013-11-05,0.44399807130340285,0.02340825705280001,0.27957477086401133
2013-11-06,2.4068328718718552,0.015139455820368956,0.013422357332573298
2013-11-07,0.42140376086273734,0.001006927945893423,0.20715240041339633
2013-11-08,2.4022881090653896,0.012612922673118377,-0.12115424322747918
2013-11-09,0.4018613963245308,0.004326404510163705,0.24123406754432497
2013-11-10,0.3928508764553586,-0.0007167449945568642,0.21910486497411083
2013-11-11,0.3919477802509419,0.002313730448256515,4.487611064913312
2013-11-12,-2.280933717209152,-0.005643667789819343,0.21050977977762342
2013-11-13,0.37527264807364785,0.0010271879696995695,12.614253908020627
2013-11-14,0.3699762853634507,4.010399582268417,2.1435714177900924
2013-11-15,0.35222467062431756,-0.0201186534070533,0.05940389066475715
2013-11-16,0.35183599270357696,-0.009972708729519338,2.1660163205853458
2013-11-17,0.3514409339339552,-0.03314196534892283,0.1636875364458871
2013-11-18,0.33820461547389546,3.9574909052722838,0.09281058305331615
2013-11-19,-1.0075256344334873,-0.08571475537833917,2.2057096234418925
2013-11-20,0.3297380389739528,-0.04903562978865346,-0.0019410366610619345
2013-11-21,1.313823898388297,-0.06881116738183163,0.18458627905593583
2013-11-22,0.31339091342787506,-0.1932988474747127,0.1998388071024895
2013-11-23,0.3056109244273242,0.6277628915738687,0.0462920996888327
2013-11-24,3.3024746435998322,-0.19930592262075597,0.20232556428717563
2013-11-25,0.2972005370280004,-0.18693269099333432,0.20629649532500027
2013-11-26,0.26076059066407065,2.866252536046552,0.30007826809917815
2013-11-27,5.304062729665991,-0.05124887485301872,0.7852664100939508
2013-11-28,0.301319077495218,0.1107844018526219,0.25467463402631135
2013-11-29,1.314048703510628,-2.2617411810170216,0.30446105635726994
2013-11-30,0.3141158919016582,1.2634177809160358,1.8814904936420858
2013-12-01,0.2985172474044316,-0.2588949760642195,0.09577089076815914
2013-12-02,0.3241988701664911,0.07401206662616065,0.11849702158513352
2013-12-03,15.993513148265516,7.703628906220426,0.4726638605884811
2013-12-04,0.3460407942350998,1.158652070634696,2.106013980562583
2013-12-05,1.3407831268639185,0.6279425757561927,0.38476840795017725
2013-12-06,0.3587266848313627,-2.830634586691661,0.21646314844387626
2013-12-07,0.3598366800592117,1.9772785705878602,0.6243277938763014
2013-12-08,1.3606511816044695,6.029440436366368,3.9682098389597518
2013-12-09,0.3746137144827055,0.47045371947702713,6.001281270248018
2013-12-10,-2.287654443792853,2.7825448322885373,0.7810135256865259
2013-12-11,1.3852216568228217,6.5101998355895265,1.6373408007533534
2013-12-12,0.3991240706008507,3.0817399029581622,8.321941976113077
2013-12-13,7.396989968220645,3.462395972944444,4.026254590037323
2013-12-14,0.4086230446305614,3.611433901804404,3.3022366165192727
2013-12-15,9.408760425752245,-1.7663623245160602,1.8509363166508945
2013-12-16,6.424395732142576,3.809055233767876,1.6805760359808124
2013-12-17,0.41514954132700943,2.3948434291245526,2.1054319215425323
2013-12-18,0.4283650356591093,3.7476099834608236,1.4323981371181311
