,microsoft/vscode,jetbrains/intellij-community,atom/atom
2016-01-13,32.73649459783914,90.40897897620587,24.191769015298426
2016-01-14,26.473189275710283,99.46780250561763,18.9116569704805
2016-01-15,22.61604641856743,24.94679410225629,22.42426201249731
2016-01-16,26.26946163080617,60.433704250931136,7.49240465416936
2016-01-17,29.387593498938035,62.947440514667406,10.275371687136392
2016-01-18,65.62385723520177,45.565572382799274,-0.5460568842921785
2016-01-19,31.893357342937176,64.2297072675224,13.250592544710193
2016-01-20,28.73649459783914,58.408978976205866,2.1917690152984273
2016-01-21,41.47318927571028,95.46780250561763,-1.0883430295195002
2016-01-22,24.61604641856743,99.94679410225629,0.4242620124973069
2016-01-23,42.26946163080617,71.43370425093113,8.49240465416936
2016-01-24,31.387593498938035,77.9474405146674,8.275371687136392
2016-01-25,80.62385723520177,92.56557238279927,9.45394311570782
2016-01-26,7.8933573429371755,37.22970726752239,7.250592544710193
2016-01-27,36.73649459783914,48.408978976205866,16.191769015298426
2016-01-28,45.47318927571028,69.46780250561763,6.9116569704805
2016-01-29,8.616046418567427,55.94679410225629,-0.5757379875026931
2016-01-30,29.26946163080617,63.433704250931136,6.49240465416936
2016-01-31,28.387593498938035,66.9474405146674,7.275371687136393
2016-02-01,31.623857235201775,99.56557238279927,23.453943115707823
2016-02-02,24.893357342937176,52.22970726752239,16.25059254471019
2016-02-03,28.73649459783914,88.40897897620587,0.19176901529842705
2016-02-04,40.47318927571028,80.46780250561763,14.9116569704805
2016-02-05,37.61604641856743,40.94679410225629,12.424262012497307
2016-02-06,28.26946163080617,72.43370425093113,6.49240465416936
2016-02-07,29.387593498938035,68.9474405146674,7.275371687136393
2016-02-08,23.623857235201775,77.56557238279927,21.453943115707823
2016-02-09,45.89335734293718,76.2297072675224,11.250592544710193
2016-02-10,5.736494597839139,42.408978976205866,18.191769015298426
2016-02-11,11.473189275710284,78.46780250561763,9.9116569704805
2016-02-12,44.61604641856743,51.94679410225629,52.42426201249731
2016-02-13,30.26946163080617,61.433704250931136,9.49240465416936
2016-02-14,34.38759349893803,64.9474405146674,8.275371687136392
2016-02-15,7.623857235201774,81.56557238279927,1.4539431157078215
2016-02-16,25.893357342937176,41.22970726752239,21.25059254471019
2016-02-17,16.73649459783914,61.408978976205866,29.191769015298426
2016-02-18,36.47318927571028,29.467802505617627,24.9116569704805
2016-02-19,69.61604641856742,37.94679410225629,6.424262012497307
2016-02-20,32.26946163080617,93.43370425093113,5.49240465416936
2016-02-21,42.38759349893803,67.9474405146674,11.275371687136392
2016-02-22,44.623857235201775,11.565572382799271,12.45394311570782
2016-02-23,25.893357342937176,-1.770292732477607,2.250592544710192
2016-02-24,27.73649459783914,100.40897897620587,1.191769015298427
2016-02-25,34.47318927571028,70.46780250561763,19.9116569704805
2016-02-26,13.616046418567427,90.94679410225629,10.424262012497307
2016-02-27,26.26946163080617,67.43370425093113,5.49240465416936
2016-02-28,34.38759349893803,63.947440514667406,23.275371687136392
2016-02-29,23.623857235201775,69.56557238279927,11.45394311570782
2016-03-01,41.89335734293718,98.2297072675224,75.25059254471019
2016-03-02,6.736494597839139,79.40897897620587,4.191769015298427
2016-03-03,42.47318927571028,87.46780250561763,4.9116569704805
2016-03-04,36.61604641856743,50.94679410225629,17.42426201249731
2016-03-05,30.26946163080617,77.43370425093113,8.49240465416936
2016-03-06,29.387593498938035,64.9474405146674,9.275371687136392
2016-03-07,27.623857235201775,4.565572382799271,10.45394311570782
2016-03-08,44.89335734293718,-7.770292732477607,5.250592544710193
2016-03-09,16.73649459783914,74.40897897620587,5.191769015298427
2016-03-10,21.473189275710283,80.46780250561763,17.9116569704805
2016-03-11,58.61604641856743,89.94679410225629,8.424262012497307
2016-03-12,30.26946163080617,62.433704250931136,10.49240465416936
2016-03-13,39.38759349893803,62.947440514667406,12.275371687136392
