,apache/couchdb,mongodb/mongo,rethinkdb/rethinkdb
2012-12-03,1.6943238833995138,25.994705574537505,16.337942869455475
2012-12-04,6.122895311970942,9.165573921876442,3.4527888078308253
2012-12-05,2.615892510850495,21.98630221319297,0.5004078554498719
2012-12-06,3.5598162341859814,6.628674546741773,7.405492966417336
2012-12-07,-1.1434804691107212,25.831971250038478,14.941207252131623
2012-12-08,2.7139317265367686,16.17397728322098,21.080239788222983
2012-12-09,3.43662080216702,9.21879521039185,21.281920460491886
2012-12-10,1.6943238833995138,25.994705574537505,13.337942869455475
2012-12-11,12.122895311970943,32.165573921876444,15.452788807830824
2012-12-12,-5.384107489149505,21.98630221319297,26.500407855449872
2012-12-13,-1.4401837658140184,10.628674546741774,4.405492966417336
2012-12-14,3.856519530889279,28.831971250038478,9.941207252131623
2012-12-15,2.7139317265367686,19.17397728322098,13.080239788222983
2012-12-16,3.43662080216702,13.21879521039185,21.281920460491886
2012-12-17,3.694323883399514,15.994705574537507,19.337942869455475
2012-12-18,6.122895311970942,54.165573921876444,5.452788807830825
2012-12-19,2.615892510850495,18.98630221319297,-5.499592144550128
2012-12-20,6.559816234185981,21.628674546741774,-3.594507033582664
2012-12-21,1.8565195308892788,45.83197125003848,-1.0587927478683783
2012-12-22,4.713931726536769,25.17397728322098,16.080239788222983
2012-12-23,4.43662080216702,12.21879521039185,16.281920460491886
2012-12-24,2.694323883399514,24.994705574537505,2.3379428694554747
2012-12-25,1.1228953119709422,4.165573921876442,-7.547211192169175
2012-12-26,-5.384107489149505,15.98630221319297,-6.499592144550128
2012-12-27,3.5598162341859814,22.628674546741774,-4.594507033582664
2012-12-28,4.856519530889279,7.831971250038477,-7.058792747868378
2012-12-29,2.7139317265367686,7.173977283220981,11.080239788222983
2012-12-30,3.43662080216702,9.21879521039185,16.281920460491886
2012-12-31,6.694323883399514,4.994705574537507,2.3379428694554747
2013-01-01,3.122895311970942,1.1655739218764425,-7.547211192169175
2013-01-02,-1.384107489149505,5.986302213192969,-6.499592144550128
2013-01-03,-1.4401837658140184,8.628674546741774,5.405492966417336
2013-01-04,1.8565195308892788,-0.16802874996152273,18.941207252131623
2013-01-05,4.713931726536769,9.173977283220982,22.080239788222983
