,kubernetes/kubernetes,apache/mesos,docker-archive/classicswarm
2014-08-06,4.003601440576231,12.014636623880321,-1.2017114538122944
2014-08-07,5.322929171668667,5.8157570720595935,0.09240619324652921
2014-08-08,14.913965586234493,3.255532982423739,-0.5742604734201374
2014-08-09,32.85621941084126,4.374149659863946,3.4040847108073997
2014-08-10,35.68039523501708,3.8411826268969134,3.612875919598609
2014-08-11,16.026010404161667,2.3507710776618342,-0.4033921260812018
2014-08-12,0.19687875150059853,0.34796995721365465,-2.930002770338904
2014-08-13,13.003601440576231,18.01463662388032,-1.2017114538122944
2014-08-14,10.322929171668667,12.815757072059593,-0.9075938067534708
2014-08-15,3.913965586234493,5.2555329824237385,-0.5742604734201374
2014-08-16,38.85621941084126,20.374149659863946,2.4040847108073997
2014-08-17,38.68039523501708,11.841182626896913,3.612875919598609
2014-08-18,27.026010404161667,1.350771077661834,1.5966078739187983
2014-08-19,6.1968787515005985,6.347969957213655,-2.930002770338904
2014-08-20,18.003601440576233,-1.9853633761196785,-1.2017114538122944
2014-08-21,9.322929171668667,-0.18424292794040698,-0.9075938067534708
2014-08-22,-3.086034413765507,0.2555329824237388,-0.5742604734201374
2014-08-23,33.85621941084126,2.3741496598639458,2.4040847108073997
2014-08-24,34.68039523501708,3.8411826268969134,3.612875919598609
2014-08-25,28.026010404161667,3.3507710776618342,-0.4033921260812018
2014-08-26,20.1968787515006,8.347969957213655,-2.930002770338904
2014-08-27,15.003601440576231,5.014636623880321,-1.2017114538122944
2014-08-28,27.32292917166867,-1.184242927940407,-0.9075938067534708
2014-08-29,14.913965586234493,3.255532982423739,-0.5742604734201374
2014-08-30,29.856219410841263,2.3741496598639458,2.4040847108073997
2014-08-31,34.68039523501708,2.8411826268969134,3.612875919598609
2014-09-01,-4.973989595838335,0.3507710776618341,-0.4033921260812018
2014-09-02,16.1968787515006,1.3479699572136545,-2.930002770338904
2014-09-03,10.003601440576231,5.014636623880321,-1.2017114538122944
2014-09-04,13.322929171668667,-1.184242927940407,-0.9075938067534708
2014-09-05,9.913965586234493,1.255532982423739,-0.5742604734201374
2014-09-06,31.856219410841263,2.3741496598639458,2.4040847108073997
2014-09-07,34.68039523501708,2.8411826268969134,3.612875919598609
2014-09-08,22.026010404161667,2.3507710776618342,-0.4033921260812018
2014-09-09,36.1968787515006,2.3479699572136545,-2.930002770338904
2014-09-10,8.003601440576231,9.014636623880321,-1.2017114538122944
2014-09-11,15.322929171668667,2.815757072059593,-0.9075938067534708
2014-09-12,11.913965586234493,0.2555329824237388,-0.5742604734201374
2014-09-13,30.856219410841263,3.3741496598639458,2.4040847108073997
2014-09-14,34.68039523501708,2.8411826268969134,3.612875919598609
2014-09-15,9.026010404161665,0.3507710776618341,-0.4033921260812018
2014-09-16,16.1968787515006,0.34796995721365465,-2.930002770338904
2014-09-17,-2.9963985594237688,7.014636623880321,-1.2017114538122944
2014-09-18,10.322929171668667,3.815757072059593,-0.9075938067534708
2014-09-19,9.913965586234493,9.25553298242374,-0.5742604734201374
2014-09-20,35.85621941084126,2.3741496598639458,2.4040847108073997
2014-09-21,35.68039523501708,2.8411826268969134,3.612875919598609
2014-09-22,18.026010404161667,1.350771077661834,-0.4033921260812018
2014-09-23,18.1968787515006,-0.6520300427863454,-2.930002770338904
2014-09-24,13.003601440576231,1.0146366238803215,-1.2017114538122944
2014-09-25,7.322929171668667,4.8157570720595935,-0.9075938067534708
2014-09-26,20.913965586234493,0.2555329824237388,-0.5742604734201374
2014-09-27,31.856219410841263,2.3741496598639458,2.4040847108073997
2014-09-28,41.68039523501708,3.8411826268969134,3.612875919598609
2014-09-29,8.026010404161665,8.350771077661834,-0.4033921260812018
2014-09-30,-0.8031212484994015,3.3479699572136545,-2.930002770338904
2014-10-01,15.003601440576231,1.0146366238803215,-1.2017114538122944
2014-10-02,23.32292917166867,3.815757072059593,-0.9075938067534708
2014-10-03,16.913965586234493,0.2555329824237388,-0.5742604734201374
2014-10-04,37.85621941084126,2.3741496598639458,2.4040847108073997
2014-10-05,37.68039523501708,2.8411826268969134,3.612875919598609
2014-10-06,16.026010404161667,2.3507710776618342,-0.4033921260812018
2014-10-07,48.1968787515006,3.3479699572136545,-2.930002770338904
2014-10-08,9.003601440576231,10.014636623880321,-1.2017114538122944
2014-10-09,31.32292917166867,2.815757072059593,-0.9075938067534708
2014-10-10,44.9139655862345,10.25553298242374,-0.5742604734201374
2014-10-11,30.856219410841263,4.374149659863946,2.4040847108073997
2014-10-12,36.68039523501708,3.8411826268969134,3.612875919598609
2014-10-13,17.026010404161667,1.350771077661834,-0.4033921260812018
