,angular/angular.js,facebook/react,jashkenas/backbone
2013-07-29,5.50632376562098,1.648956054393751,2.9668738880501992
2013-07-30,6.349010683512727,1.2117760754971754,2.28422005415779
2013-07-31,5.867657851514338,1.4540641785951536,-0.725401047948446
2013-08-01,4.727702342389384,2.3006123217324315,1.9714440173460694
2013-08-02,4.520525264689928,1.6123529118214464,1.4231521965122202
2013-08-03,5.44120678820185,0.599224423157989,-1.3390936152205448
2013-08-04,5.187939942053955,1.2922872134429904,-1.0448675305070196
2013-08-05,3.772243248893481,0.7200381867263754,0.5821278615570835
2013-08-06,2.748280772862869,1.9920277300214224,0.8833579055248061
2013-08-07,12.615226243000443,1.5934959922149285,0.6603108123677712
2013-08-08,20.865671055956362,-1.1630811377508796,-0.2568998488251152
2013-08-09,28.785117196319238,0.1635776855740666,2.727569660888802
2013-08-10,-3.234128188418157,2.1069547318013577,-0.14920397013746411
2013-08-11,4.934782562281497,0.7331041740636539,0.03584207410386697
2013-08-12,11.16708509959552,1.8540777823518306,0.07815335820055164
2013-08-13,11.161487572199372,1.6678857433403484,-0.8543672019751916
2013-08-14,5.358181403286006,1.6145297925698132,-0.01917401103824183
2013-08-15,10.013844154509462,2.4586338592224943,-0.14187385808700834
2013-08-16,7.136215258088398,2.7930372190051207,0.7192601911272193
2013-08-17,2.0578510413330724,2.5927364219750633,-0.46095727992474156
2013-08-18,4.713958472699287,3.199118403916078,-0.35196508868758736
2013-08-19,5.464637709223954,3.040438469912104,0.17384189633606423
2013-08-20,2.4358735704361587,-0.65676223640303,-0.26789568382263074
2013-08-21,6.121746990410738,1.5249999789027453,3.13139678278082
2013-08-22,0.7554471158814402,5.969231707537241,-0.7861133430799523
2013-08-23,15.24126683305479,3.4578935895742196,1.1965942702739738
2013-08-24,3.904454862910873,2.1588710537830704,-0.4458895723274587
2013-08-25,8.339013964871175,2.6627420703197595,1.8024620051636744
2013-08-26,2.698389812931227,4.074703116925164,-0.37350905293338765
2013-08-27,4.902264158821809,3.712595180170447,-0.2151588352849069
2013-08-28,1.1343147748221707,1.2735746234646328,0.011885048444119833
2013-08-29,3.5379726450027214,0.5474784877162612,-1.5131866417731523
2013-08-30,3.011760692619929,4.537549801347668,1.4498030935351247
2013-08-31,4.152213302207175,1.5229719354205626,-0.017798601093672595
2013-09-01,3.9899232736335466,3.261042447652072,0.13944951024026545
2013-09-02,3.056841798705956,2.3458788216641047,0.1822013059521621
2013-09-03,3.222444940049696,3.5109907129387516,0.20091007982900616
2013-09-04,7.070736215648987,5.994089434371495,0.2243617691569337
2013-09-05,5.785754537823239,4.223531090449954,-2.3972825141791114
2013-09-06,3.1316513885095976,4.708274053418903,0.930281941597121
2013-09-07,3.4466922853837283,9.00110243760257,2.4563801434146284
2013-09-08,4.057760957320031,2.345309134874273,0.08082477623514506
2013-09-09,4.846566126123902,11.012881535731339,1.7648299720768719
2013-09-10,4.58249451829315,3.835903784885227,0.060862156611798945
2013-09-11,4.987204408735645,10.52595080858717,13.197192973858712
2013-09-12,-5.027783610925405,0.6824667397797348,-2.1846085649331735
2013-09-13,6.55166308779971,0.09595860544666733,-0.7328773813006246
2013-09-14,5.838715195445968,4.755174993514546,-0.3633479136459812
2013-09-15,5.514608929465655,2.062826804772434,-0.1891541012176614
2013-09-16,4.350469178231165,1.241971234443935,2.1540071874861053
2013-09-17,6.161682834202185,2.3143238714212306,-0.3340739417576002
2013-09-18,1.8153604908094598,3.827632570164413,-0.20266234017480506
2013-09-19,4.74121576312314,4.024276773236739,2.3075248288946133
2013-09-20,5.041697166693994,2.204121473774304,-0.45421805683016314
2013-09-21,3.768654295007239,0.9749501867612744,0.02332255609098738
2013-09-22,5.03528390177441,3.8045399348826967,3.0561751638883705
2013-09-23,-0.4930903039667036,3.820607727696296,-0.47405081535859084
2013-09-24,2.2361994224188253,0.198387401114557,1.5229420780363863
2013-09-25,6.904749993822943,0.678222323474128,0.649911668161768
2013-09-26,5.283650143146752,3.931517045669873,-1.6713183720152793
2013-09-27,12.263324094008329,3.42573363527476,0.13730608847176975
2013-09-28,5.2181301522809855,1.9380782202814648,0.06130396502662194
2013-09-29,5.449821771857586,2.88655946787649,0.04985508168379463
2013-09-30,8.748495718479386,2.443460000839023,-0.5097489475186207
