,apache/struts,spring-projects/spring-boot,playframework/playframework
2013-01-21,1.6065877502827783,1.9164948236526583e-07,4.751087532781189
2013-01-22,5.6319249932275035,1.2427864796763592e-07,18.357664540783492
2013-01-23,1.4399381129461069,5.0782135117058045e-08,5.223692992861249
2013-01-24,1.3880518562892972,-1.414595236067687e-08,4.763876800275382
2013-01-25,1.3594452837372193,-5.9568755742845016e-08,5.0125475084164215
2013-01-26,1.2673133541705244,-9.348182161803153e-08,3.669211918162409
2013-01-27,3.7650500393807405,-1.557012844439908e-07,4.8242425265074225
2013-01-28,-0.28790305243311654,1.1026021453583199e-07,14.559713203261241
2013-01-29,-0.29502076728178855,8.108885243172213e-08,4.253784375836315
2013-01-30,1.1083626038018937,4.5224391311971285e-08,3.7360254056549778
2013-01-31,1.0739820777404145,5.388752444649373e-09,2.2581471307143732
2013-02-01,2.0390546736750634,-3.202639066597755e-08,0.2121040049701347
2013-02-02,0.9641254191532805,-6.117146902313754e-08,3.3706397330127396
2013-02-03,0.8657551878566737,-8.374032265836967e-08,2.212132233378974
2013-02-04,0.8321979294171964,-1.4709792555482364e-08,4.408217229753282
2013-02-05,0.8068781613413037,8.573197309039425e-09,1.0330475302136777
2013-02-06,0.8310036830036652,3.0768794692365204e-08,1.1595398033443733
2013-02-07,3.831247630456361,3.71744331313596e-08,3.8965190616229344
2013-02-08,0.8096618936474745,2.245379990199455e-08,4.551196618548286
2013-02-09,0.7724226392281373,9.943632580730674e-10,3.0942689394678116
2013-02-10,0.08558194991076631,1.5648596828114917e-08,2.480579629978302
2013-02-11,-3.0895747997241845,-2.3454171984163912e-07,1.1508252369544225
2013-02-12,0.008020484306900326,-1.8585861501374033e-07,3.77440702594257
2013-02-13,1.6313845108804976,-1.67311460228259e-07,2.5605251763868897
2013-02-14,0.6391256628446436,-2.388563008197002e-07,3.655188029381027
2013-02-15,0.5628350009138379,-4.467121960052483e-07,3.739557271263932
2013-02-16,0.5444765526440078,-7.833734692358756e-07,3.805376493932931
2013-02-17,0.20753518393041856,-1.1440891429230573e-06,2.4913233019684475
2013-02-18,-0.27833368254521096,-1.3129998584548608e-06,5.861511388226129
2013-02-19,3.0738230684917505,-1.0352458624309144e-06,20.563802032098174
2013-02-20,0.34706333791914246,-2.0151050227107413e-07,6.740819037604165
2013-02-21,2.656805835884458,9.456113039694427e-07,26.164969573436704
2013-02-22,0.21696365937557255,1.7816645499710837e-06,5.130506250904029
2013-02-23,0.6980438663201728,1.5987672754929222e-06,2.7647841899015404
2013-02-24,-0.20859498065536874,1.4909995677106873e-07,2.31700303787703
2013-02-25,-1.486731103479408,-1.9255359159825442e-06,0.7065919636574378
2013-02-26,0.14432183049532937,-3.218131872698577e-06,0.2031034074718051
2013-02-27,0.17444334465420314,-2.348775805038637e-06,0.652737900702409
2013-02-28,4.784353484669884,1.1411166938272152e-06,2.0373308569685986
2013-03-01,-0.4250789118047957,6.623425569406579e-06,1.2485021301203176
2013-03-02,0.8483065496019592,1.2774502681266973e-05,6.112339265086449
2013-03-03,0.47977599169247837,1.739366877690666e-05,2.57797787158733
2013-03-04,0.5810196379391639,1.7143223482582783e-05,-3.606854288793925
2013-03-05,-0.2514698638980051,9.48257855663211e-06,4.871157061176546
2013-03-06,2.7166177188699785,-3.07493502642348e-06,1.3925992206982223
