,n_commits
2016-08-01,18.0
2016-09-01,26.0
2016-10-01,48.0
2016-11-01,28.0
2016-12-01,95.0
2017-01-01,177.0
2017-02-01,77.0
2017-03-01,151.0
2017-04-01,44.0
2017-05-01,79.0
2017-06-01,62.0
2017-07-01,120.0
2017-08-01,95.0
2017-09-01,156.0
2017-10-01,161.0
2017-11-01,107.0
2017-12-01,100.0
2018-01-01,185.0
2018-02-01,248.0
2018-03-01,246.0
2018-04-01,219.0
2018-05-01,221.0
2018-06-01,324.0
2018-07-01,230.0
2018-08-01,166.0
2018-09-01,204.0
2018-10-01,251.0
2018-11-01,131.0
2018-12-01,205.0
2019-01-01,231.0
2019-02-01,203.0
2019-03-01,188.0
2019-04-01,226.0
2019-05-01,180.0
2019-06-01,213.0
2019-07-01,221.0
2019-08-01,218.0
2019-09-01,169.0
2019-10-01,130.0
2019-11-01,85.0
2019-12-01,26.0
2020-01-01,101.0
2020-02-01,164.0
2020-03-01,156.0
2020-04-01,225.0
2020-05-01,154.0
2020-06-01,223.0
2020-07-01,172.0
2020-08-01,254.0
2020-09-01,345.0
2020-10-01,289.0
2020-11-01,284.0
2020-12-01,176.0
2021-01-01,302.0
2021-02-01,239.0
2021-03-01,425.0
2021-04-01,385.0
2021-05-01,356.0
2021-06-01,344.0
2021-07-01,399.0
2021-08-01,282.0
2021-09-01,252.0
2021-10-01,314.0
2021-11-01,258.0
2021-12-01,300.0
2022-01-01,300.0
2022-02-01,186.0
2022-03-01,316.0
2022-04-01,283.0
2022-05-01,256.0
2022-06-01,306.0
2022-07-01,381.0
2022-08-01,262.0
2022-09-01,277.0
2022-10-01,222.0
2022-11-01,269.0
2022-12-01,178.0
2023-01-01,180.0
2023-02-01,199.0
2023-03-01,245.0
2023-04-01,184.0
2023-05-01,260.0
2023-06-01,334.0
2023-07-01,271.0
2023-08-01,211.0
2023-09-01,207.0
2023-10-01,243.0
2023-11-01,192.0
2023-12-01,175.0
2024-01-01,223.0
2024-02-01,341.0
2024-03-01,294.0
2024-04-01,325.0
2024-05-01,386.0
2024-06-01,424.0
2024-07-01,333.0
2024-08-01,348.0
2024-09-01,427.0
2024-10-01,404.0
2024-11-01,384.0
2024-12-01,342.0
2025-01-01,447.0
2025-02-01,343.0
2025-03-01,357.0
2025-04-01,248.0
2025-05-01,290.0
2025-06-01,330.0
2025-07-01,290.0
2025-08-01,216.0
