,n_commits
2014-01-01,26
2014-02-01,21
2014-03-01,67
2014-04-01,0
2014-05-01,18
2014-06-01,0
2014-07-01,0
2014-08-01,1
2014-09-01,1
2014-10-01,50
2014-11-01,158
2014-12-01,203
2015-01-01,44
2015-02-01,13
2015-03-01,14
2015-04-01,40
2015-05-01,49
2015-06-01,3
2015-07-01,13
2015-08-01,12
2015-09-01,15
2015-10-01,5
2015-11-01,22
2015-12-01,24
2016-01-01,8
2016-02-01,7
2016-03-01,32
2016-04-01,25
2016-05-01,34
2016-06-01,16
2016-07-01,38
2016-08-01,46
2016-09-01,34
2016-10-01,15
2016-11-01,21
2016-12-01,18
2017-01-01,4
2017-02-01,16
2017-03-01,22
2017-04-01,15
2017-05-01,54
2017-06-01,23
2017-07-01,6
2017-08-01,18
2017-09-01,5
2017-10-01,22
2017-11-01,29
2017-12-01,39
2018-01-01,18
2018-02-01,49
2018-03-01,47
2018-04-01,61
2018-05-01,27
2018-06-01,39
2018-07-01,137
2018-08-01,95
2018-09-01,60
2018-10-01,87
2018-11-01,94
2018-12-01,20
2019-01-01,37
2019-02-01,17
2019-03-01,68
2019-04-01,47
2019-05-01,105
2019-06-01,111
2019-07-01,119
2019-08-01,114
2019-09-01,117
2019-10-01,56
2019-11-01,64
2019-12-01,105
2020-01-01,11
2020-02-01,97
2020-03-01,98
2020-04-01,84
2020-05-01,31
2020-06-01,21
2020-07-01,12
2020-08-01,22
2020-09-01,36
2020-10-01,6
2020-11-01,11
2020-12-01,22
2021-01-01,20
2021-02-01,36
2021-03-01,29
2021-04-01,17
2021-05-01,19
2021-06-01,63
2021-07-01,61
2021-08-01,44
2021-09-01,25
2021-10-01,2
2021-11-01,66
2021-12-01,46
2022-01-01,15
2022-02-01,17
2022-03-01,9
2022-04-01,21
2022-05-01,29
2022-06-01,11
2022-07-01,9
2022-08-01,3
2022-09-01,13
2022-10-01,38
2022-11-01,9
2022-12-01,7
2023-01-01,14
2023-02-01,17
2023-03-01,15
2023-04-01,3
2023-05-01,14
2023-06-01,33
2023-07-01,18
2023-08-01,8
2023-09-01,27
2023-10-01,9
2023-11-01,1
2023-12-01,2
2024-01-01,6
2024-02-01,10
2024-03-01,27
2024-04-01,21
2024-05-01,1
2024-06-01,0
2024-07-01,4
2024-08-01,1
2024-09-01,8
2024-10-01,3
2024-11-01,44
2024-12-01,4
2025-01-01,8
2025-02-01,4
2025-03-01,4
2025-04-01,6
2025-05-01,11
2025-06-01,3
2025-07-01,7
2025-08-01,2
