,facebook/react-native,flutter/flutter,apache/cordova-android
2015-04-30,15.167818183909237,-4.306907378335949,0.02246249302764214
2015-05-01,2.2836254535626592,-3.112305277140442,0.016645965233092377
2015-05-02,18.754713888936806,5.612184518777926,0.4095031080902352
2015-05-03,13.724031201660715,8.05826590991426,0.4603323155128493
2015-05-04,6.01650795567593,1.123354667310711,-0.38582153064099683
2015-05-05,14.96494413488134,-3.020347784084048,-0.19647241821496142
2015-05-06,11.08835918137331,-3.3542446564424586,2.673350066992139
2015-05-07,22.167818183909237,-4.306907378335949,0.02246249302764214
2015-05-08,10.28362545356266,-3.112305277140442,1.0166459652330924
2015-05-09,6.7547138889368075,5.612184518777926,0.4095031080902352
2015-05-10,11.724031201660715,8.05826590991426,0.4603323155128493
2015-05-11,2.01650795567593,0.12335466731071118,-0.38582153064099683
2015-05-12,-4.035055865118659,-2.020347784084048,-0.19647241821496142
2015-05-13,46.088359181373306,-0.3542446564424586,-0.3266499330078608
2015-05-14,33.16781818390923,-0.30690737833594905,0.02246249302764214
2015-05-15,18.28362545356266,-2.112305277140442,4.016645965233092
2015-05-16,11.754713888936807,5.612184518777926,0.4095031080902352
2015-05-17,10.724031201660715,8.05826590991426,0.4603323155128493
2015-05-18,11.01650795567593,3.123354667310711,-0.38582153064099683
2015-05-19,-2.035055865118659,5.9796522159159515,1.8035275817850387
2015-05-20,5.08835918137331,-2.3542446564424586,0.6733500669921392
2015-05-21,3.167818183909236,0.693092621664051,0.02246249302764214
2015-05-22,10.28362545356266,-3.112305277140442,0.016645965233092377
2015-05-23,13.754713888936807,6.612184518777926,0.4095031080902352
2015-05-24,9.724031201660715,8.05826590991426,0.4603323155128493
2015-05-25,2.01650795567593,0.12335466731071118,-0.38582153064099683
2015-05-26,9.96494413488134,1.979652215915952,-0.19647241821496142
2015-05-27,5.08835918137331,5.645755343557541,-0.3266499330078608
2015-05-28,22.167818183909237,7.693092621664051,0.02246249302764214
2015-05-29,17.28362545356266,-1.1123052771404418,1.0166459652330924
2015-05-30,14.754713888936807,5.612184518777926,0.4095031080902352
2015-05-31,18.724031201660715,8.05826590991426,0.4603323155128493
2015-06-01,11.01650795567593,3.123354667310711,-0.38582153064099683
2015-06-02,13.96494413488134,6.9796522159159515,0.8035275817850386
2015-06-03,20.08835918137331,6.645755343557541,1.673350066992139
2015-06-04,4.167818183909236,11.69309262166405,0.02246249302764214
2015-06-05,6.283625453562659,0.8876947228595582,1.0166459652330924
2015-06-06,11.754713888936807,5.612184518777926,0.4095031080902352
2015-06-07,13.724031201660715,8.05826590991426,0.4603323155128493
2015-06-08,7.01650795567593,9.12335466731071,-0.38582153064099683
2015-06-09,12.96494413488134,6.9796522159159515,-0.19647241821496142
2015-06-10,6.08835918137331,8.645755343557541,0.6733500669921392
2015-06-11,17.167818183909237,8.69309262166405,0.02246249302764214
2015-06-12,39.28362545356266,1.8876947228595582,1.0166459652330924
2015-06-13,9.754713888936807,8.612184518777926,0.4095031080902352
2015-06-14,8.724031201660715,8.05826590991426,0.4603323155128493
2015-06-15,15.01650795567593,5.1233546673107115,-0.38582153064099683
2015-06-16,4.964944134881341,6.9796522159159515,-0.19647241821496142
2015-06-17,7.08835918137331,6.645755343557541,0.6733500669921392
2015-06-18,8.167818183909237,7.693092621664051,0.02246249302764214
2015-06-19,11.28362545356266,0.8876947228595582,0.016645965233092377
2015-06-20,13.754713888936807,5.612184518777926,0.4095031080902352
2015-06-21,9.724031201660715,8.05826590991426,0.4603323155128493
2015-06-22,17.01650795567593,10.12335466731071,-0.38582153064099683
2015-06-23,8.96494413488134,7.9796522159159515,-0.19647241821496142
2015-06-24,13.08835918137331,6.645755343557541,-0.3266499330078608
2015-06-25,19.167818183909237,8.69309262166405,0.02246249302764214
2015-06-26,3.2836254535626592,7.887694722859559,0.016645965233092377
2015-06-27,10.754713888936807,5.612184518777926,0.4095031080902352
2015-06-28,9.724031201660715,8.05826590991426,0.4603323155128493
2015-06-29,2.01650795567593,1.123354667310711,-0.38582153064099683
2015-06-30,8.96494413488134,-1.020347784084048,0.8035275817850386
2015-07-01,7.08835918137331,-1.3542446564424586,-0.3266499330078608
2015-07-02,4.167818183909236,-3.306907378335949,1.0224624930276422
2015-07-03,6.283625453562659,-3.112305277140442,1.0166459652330924
2015-07-04,6.7547138889368075,5.612184518777926,0.4095031080902352
2015-07-05,9.724031201660715,8.05826590991426,0.4603323155128493
2015-07-06,8.01650795567593,8.12335466731071,-0.38582153064099683
2015-07-07,10.96494413488134,-2.020347784084048,2.8035275817850387
2015-07-08,12.08835918137331,0.6457553435575414,-0.3266499330078608
2015-07-09,12.167818183909237,-2.306907378335949,0.02246249302764214
2015-07-10,14.28362545356266,-1.1123052771404418,0.016645965233092377
2015-07-11,6.7547138889368075,5.612184518777926,0.4095031080902352
2015-07-12,8.724031201660715,8.05826590991426,0.4603323155128493
2015-07-13,10.01650795567593,0.12335466731071118,-0.38582153064099683
2015-07-14,14.96494413488134,-2.020347784084048,-0.19647241821496142
2015-07-15,13.08835918137331,-3.3542446564424586,-0.3266499330078608
2015-07-16,7.167818183909236,3.693092621664051,0.02246249302764214
2015-07-17,11.28362545356266,14.887694722859559,1.0166459652330924
2015-07-18,7.7547138889368075,13.612184518777926,0.4095031080902352
2015-07-19,8.724031201660715,8.05826590991426,0.4603323155128493
2015-07-20,6.01650795567593,10.12335466731071,10.614178469359004
2015-07-21,12.96494413488134,30.97965221591595,-0.19647241821496142
2015-07-22,5.08835918137331,25.645755343557543,3.673350066992139
2015-07-23,9.167818183909237,26.69309262166405,1.0224624930276422
2015-07-24,12.28362545356266,18.887694722859557,0.016645965233092377
2015-07-25,10.754713888936807,11.612184518777926,0.4095031080902352
2015-07-26,8.724031201660715,8.05826590991426,0.4603323155128493
2015-07-27,20.01650795567593,19.12335466731071,-0.38582153064099683
2015-07-28,6.964944134881341,11.979652215915952,-0.19647241821496142
2015-07-29,7.08835918137331,13.645755343557541,-0.3266499330078608
2015-07-30,10.167818183909237,26.69309262166405,0.02246249302764214
2015-07-31,3.2836254535626592,9.887694722859559,4.016645965233092
2015-08-01,12.754713888936807,9.612184518777926,0.4095031080902352
2015-08-02,12.724031201660715,10.05826590991426,0.4603323155128493
2015-08-03,5.01650795567593,17.12335466731071,-0.38582153064099683
2015-08-04,4.964944134881341,14.979652215915952,-0.19647241821496142
2015-08-05,0.08835918137330978,9.645755343557541,-0.3266499330078608
2015-08-06,5.167818183909236,12.69309262166405,0.02246249302764214
2015-08-07,13.28362545356266,35.88769472285956,0.016645965233092377
2015-08-08,10.754713888936807,12.612184518777926,0.4095031080902352
2015-08-09,8.724031201660715,8.05826590991426,0.4603323155128493
2015-08-10,6.01650795567593,27.12335466731071,0.6141784693590031
2015-08-11,12.96494413488134,46.979652215915955,-0.19647241821496142
2015-08-12,5.08835918137331,7.645755343557541,-0.3266499330078608
2015-08-13,15.167818183909237,25.69309262166405,0.02246249302764214
2015-08-14,16.28362545356266,13.887694722859559,1.0166459652330924
2015-08-15,11.754713888936807,5.612184518777926,0.4095031080902352
2015-08-16,9.724031201660715,8.05826590991426,0.4603323155128493
2015-08-17,8.01650795567593,26.12335466731071,-0.38582153064099683
2015-08-18,3.964944134881341,16.97965221591595,-0.19647241821496142
2015-08-19,11.08835918137331,25.645755343557543,-0.3266499330078608
2015-08-20,18.167818183909237,21.69309262166405,0.02246249302764214
2015-08-21,17.28362545356266,13.887694722859559,0.016645965233092377
2015-08-22,9.754713888936807,14.612184518777926,0.4095031080902352
2015-08-23,8.724031201660715,8.05826590991426,0.4603323155128493
2015-08-24,0.01650795567593022,21.12335466731071,0.6141784693590031
2015-08-25,24.964944134881343,45.979652215915955,-0.19647241821496142
2015-08-26,13.08835918137331,39.64575534355754,-0.3266499330078608
2015-08-27,11.167818183909237,19.69309262166405,1.0224624930276422
2015-08-28,3.2836254535626592,21.887694722859557,0.016645965233092377
2015-08-29,7.7547138889368075,16.612184518777926,0.4095031080902352
2015-08-30,11.724031201660715,14.05826590991426,0.4603323155128493
2015-08-31,12.01650795567593,24.12335466731071,-0.38582153064099683
2015-09-01,16.964944134881343,11.979652215915952,-0.19647241821496142
2015-09-02,9.08835918137331,17.645755343557543,-0.3266499330078608
2015-09-03,12.167818183909237,24.69309262166405,0.02246249302764214
2015-09-04,16.28362545356266,20.887694722859557,0.016645965233092377
2015-09-05,11.754713888936807,9.612184518777926,0.4095031080902352
2015-09-06,15.724031201660715,9.05826590991426,0.4603323155128493
2015-09-07,6.01650795567593,1.123354667310711,-0.38582153064099683
2015-09-08,10.96494413488134,5.9796522159159515,-0.19647241821496142
2015-09-09,13.08835918137331,8.645755343557541,-0.3266499330078608
2015-09-10,10.167818183909237,7.693092621664051,0.02246249302764214
2015-09-11,7.283625453562659,17.887694722859557,0.016645965233092377
2015-09-12,15.754713888936807,6.612184518777926,0.4095031080902352
2015-09-13,9.724031201660715,8.05826590991426,0.4603323155128493
2015-09-14,12.01650795567593,11.12335466731071,-0.38582153064099683
2015-09-15,21.964944134881343,0.979652215915952,-0.19647241821496142
2015-09-16,29.08835918137331,25.645755343557543,-0.3266499330078608
2015-09-17,9.167818183909237,19.69309262166405,0.02246249302764214
2015-09-18,19.28362545356266,20.887694722859557,0.016645965233092377
2015-09-19,13.754713888936807,15.612184518777926,0.4095031080902352
2015-09-20,14.724031201660715,9.05826590991426,0.4603323155128493
2015-09-21,5.01650795567593,14.12335466731071,-0.38582153064099683
2015-09-22,20.964944134881343,24.97965221591595,-0.19647241821496142
2015-09-23,25.08835918137331,28.645755343557543,0.6733500669921392
2015-09-24,32.16781818390923,21.69309262166405,0.02246249302764214
2015-09-25,15.28362545356266,35.88769472285956,0.016645965233092377
2015-09-26,11.754713888936807,16.612184518777926,0.4095031080902352
2015-09-27,8.724031201660715,11.05826590991426,0.4603323155128493
2015-09-28,1.0165079556759302,5.1233546673107115,-0.38582153064099683
2015-09-29,9.96494413488134,20.97965221591595,0.8035275817850386
2015-09-30,8.08835918137331,31.645755343557543,-0.3266499330078608
2015-10-01,26.167818183909237,37.69309262166405,0.02246249302764214
2015-10-02,21.28362545356266,13.887694722859559,0.016645965233092377
2015-10-03,13.754713888936807,20.612184518777926,0.4095031080902352
2015-10-04,10.724031201660715,9.05826590991426,0.4603323155128493
2015-10-05,22.01650795567593,26.12335466731071,-0.38582153064099683
2015-10-06,15.96494413488134,32.979652215915955,-0.19647241821496142
2015-10-07,14.08835918137331,9.645755343557541,-0.3266499330078608
2015-10-08,19.167818183909237,19.69309262166405,0.02246249302764214
2015-10-09,27.28362545356266,19.887694722859557,0.016645965233092377
2015-10-10,15.754713888936807,17.612184518777926,0.4095031080902352
2015-10-11,8.724031201660715,12.05826590991426,0.4603323155128493
2015-10-12,22.01650795567593,25.12335466731071,-0.38582153064099683
2015-10-13,30.964944134881343,22.97965221591595,-0.19647241821496142
2015-10-14,36.088359181373306,15.645755343557541,-0.3266499330078608
2015-10-15,6.167818183909236,15.69309262166405,0.02246249302764214
2015-10-16,24.28362545356266,13.887694722859559,0.016645965233092377
2015-10-17,11.754713888936807,9.612184518777926,0.4095031080902352
2015-10-18,13.724031201660715,12.05826590991426,0.4603323155128493
2015-10-19,19.01650795567593,27.12335466731071,10.614178469359004
2015-10-20,21.964944134881343,14.979652215915952,3.8035275817850387
2015-10-21,33.088359181373306,16.645755343557543,0.6733500669921392
2015-10-22,21.167818183909237,11.69309262166405,2.0224624930276422
2015-10-23,16.28362545356266,23.887694722859557,1.0166459652330924
2015-10-24,13.754713888936807,10.612184518777926,0.4095031080902352
2015-10-25,9.724031201660715,8.05826590991426,0.4603323155128493
2015-10-26,23.01650795567593,38.123354667310714,0.6141784693590031
2015-10-27,29.964944134881343,18.97965221591595,0.8035275817850386
2015-10-28,30.08835918137331,19.645755343557543,0.6733500669921392
2015-10-29,19.167818183909237,26.69309262166405,1.0224624930276422
2015-10-30,20.28362545356266,9.887694722859559,2.0166459652330926
2015-10-31,17.754713888936806,9.612184518777926,1.4095031080902352
2015-11-01,8.724031201660715,9.05826590991426,0.4603323155128493
