,symfony/symfony,laravel/framework,fuel/fuel
2013-03-10,9.536145227991138,12.321099704232378,0.09377055991391331
2013-03-11,7.998138536049888,12.999427622633888,0.08251634664100393
2013-03-12,10.407999803412878,12.979726011126685,0.019240291639280798
2013-03-13,9.650595728026712,13.597535783120435,1.5783362320725458
2013-03-14,14.194845978837076,12.536359278602779,0.27805696026860144
2013-03-15,9.89204731227968,11.985767465393964,-0.062368440357773475
2013-03-16,9.184211465425923,8.961801700496522,0.026795037845164894
2013-03-17,7.397043975990412,13.400655429892735,0.06808090309746426
2013-03-18,15.895507852431201,19.249527550056687,0.057525742276388556
2013-03-19,5.59531732083417,-1.2510670605699765,-0.004938698947951479
2013-03-20,31.282452704929664,10.495524524227172,-0.31050562267630427
2013-03-21,-0.7572769982379588,2.527310513708578,0.2555716896876864
2013-03-22,5.45470316377147,12.312034241361511,-0.030287668421909112
2013-03-23,73.62933711094155,14.873198065157373,-0.038433333610502884
2013-03-24,8.813698618326326,12.372879448330329,0.048366627267788766
2013-03-25,3.7590221444428273,43.4197183492356,0.03945961325322803
2013-03-26,8.718437834770615,36.38441221398574,-0.02077783142462231
2013-03-27,5.854541949213258,27.303774433099235,-0.18911417477966294
2013-03-28,5.021751052041347,11.390452374568476,0.24544783018526256
2013-03-29,3.727219600850302,12.52025594031159,0.015969111570819455
2013-03-30,2.0496434583336733,12.864885102505722,-0.05624921532306018
2013-03-31,5.131930205257465,9.168939927231047,-0.059186074639194654
2013-04-01,15.982529317074812,9.897997506384499,-0.06411809482216943
2013-04-02,-2.5499752796005586,9.267705515707938,-0.03735782330696058
2013-04-03,3.1714368022283876,9.915194169401095,-0.07941597223829444
2013-04-04,-0.9782643450885425,1.3876064807957862,0.21165692543383863
2013-04-05,45.543740458468264,1.8713381469030883,0.02878882479900227
2013-04-06,7.482790794708185,0.8353126221685212,-0.03964708155233329
2013-04-07,40.52346403749013,15.008705924311617,-0.01738738912668087
2013-04-08,9.033059115809445,9.997272276450646,0.011243135894585782
2013-04-09,8.909574230549655,11.07422911834581,0.04541761803950335
2013-04-10,2.7159480770305384,7.417939829741451,0.07808728505176267
2013-04-11,11.82657303123154,12.161639971688038,0.18779102162447198
2013-04-12,25.614133246350338,8.221280606952815,0.15775319930496667
2013-04-13,13.998656794982312,12.341930361553135,0.33600617464541693
2013-04-14,10.740935055193622,11.479311589070996,-1.6717554236508287
2013-04-15,9.575172436200942,15.336446755920933,2.3152971608261206
2013-04-16,-9.937938537933231,0.6082415582426721,0.29814933179528336
2013-04-17,23.574724362110466,30.591040571161003,0.22265034281794413
