,chef/chef,hashicorp/terraform,pulumi/pulumi
2019-12-08,9.823621756394866,6.245305814633545,2.9702265521593247
2019-12-09,18.134546126142766,4.872756795025703,3.5724674485178687
2019-12-10,1.7563948656385628,9.435782005109736,2.3427755717671683
2019-12-11,-4.881721919537046,-0.9045541293440458,0.006264044079170361
2019-12-12,6.4836626958475705,6.474566749776834,0.8551651429802689
2019-12-13,7.725420937605811,1.0762151014251862,0.8991211869363134
2019-12-14,9.95807553790747,5.79992766337304,2.3539800535598854
2019-12-15,9.823621756394866,6.245305814633545,2.9702265521593247
2019-12-16,8.134546126142764,1.8727567950257031,4.572467448517869
2019-12-17,-2.243605134361437,6.435782005109736,5.342775571767168
2019-12-18,1.1182780804629537,-4.904554129344046,0.006264044079170361
2019-12-19,-2.5163373041524295,0.4745667497768342,-1.144834857019731
2019-12-20,-0.27457906239418817,0.07621510142518617,3.8991211869363136
2019-12-21,6.958075537907471,6.79992766337304,4.353980053559885
2019-12-22,9.823621756394866,6.245305814633545,4.970226552159325
2019-12-23,-1.8654538738572355,-1.1272432049742969,1.5724674485178687
2019-12-24,-3.243605134361437,-0.5642179948902635,-0.6572244282328316
2019-12-25,-1.8817219195370463,-5.904554129344046,-1.9937359559208296
2019-12-26,-2.5163373041524295,-2.525433250223166,-2.144834857019731
2019-12-27,7.725420937605811,-0.9237848985748138,-1.1008788130636866
2019-12-28,9.95807553790747,5.79992766337304,2.3539800535598854
2019-12-29,9.823621756394866,6.245305814633545,2.9702265521593247
2019-12-30,7.134546126142764,-1.1272432049742969,1.5724674485178687
2019-12-31,-4.243605134361437,-1.5642179948902635,-0.6572244282328316
2020-01-01,-5.881721919537046,-5.904554129344046,-1.9937359559208296
2020-01-02,-2.5163373041524295,-2.525433250223166,-1.144834857019731
2020-01-03,2.725420937605812,-0.9237848985748138,-0.10087881306368662
2020-01-04,6.958075537907471,5.79992766337304,2.3539800535598854
2020-01-05,9.823621756394866,6.245305814633545,2.9702265521593247
2020-01-06,-2.8654538738572355,3.872756795025703,1.5724674485178687
2020-01-07,-4.243605134361437,13.435782005109736,0.34277557176716844
2020-01-08,-3.8817219195370463,0.09544587065595422,-0.9937359559208296
2020-01-09,1.4836626958475705,-1.5254332502231658,-2.144834857019731
2020-01-10,-1.2745790623941882,16.076215101425188,-0.10087881306368662
