,kubernetes/kubernetes,hashicorp/nomad,apache/mesos
2019-08-01,59.02743160733556,4.0754113014334905,1.921130244176334
2019-08-02,52.7802060436631,5.9544894860626,4.479416248907495
2019-08-03,53.17900720100178,5.034106930765474,4.425542274631241
2019-08-04,46.84131221145004,4.3045751847329985,4.281938593986768
2019-08-05,43.96879745241987,5.8870982259855325,4.267060182247332
2019-08-06,3.0423610305724935,5.107756452387439,4.1632833487756535
2019-08-07,45.67269975489347,6.579861214436882,-1.7403108643504552
2019-08-08,35.42482451325256,8.546360910479477,4.0188461821694155
2019-08-09,42.215435279899204,3.8022353521409107,2.13327655238572
2019-08-10,38.017503094451534,5.1174468463761835,3.814470971912304
2019-08-11,43.32638384650398,5.9562366993470075,3.8360820230216293
2019-08-12,43.98261751298013,43.78994535740635,0.8718949180334311
2019-08-13,40.93488029985976,5.7036974952617285,3.30028589340171
2019-08-14,40.36662845517859,3.021588997174258,2.8271623460254114
2019-08-15,37.52868238528109,2.8972278096164197,7.121242272405839
2019-08-16,39.56966485025188,4.726419459117462,0.8070996299809841
2019-08-17,58.1282334236773,5.3010642872954445,3.2383339462226837
2019-08-18,42.17984143978516,6.665478834682413,3.4596652760986975
2019-08-19,43.59561382795979,3.6673418287605632,4.54415047596715
2019-08-20,42.00688453233527,16.262826213077762,8.546178226891668
2019-08-21,32.11908779321594,7.537706399569525,4.522705494562499
2019-08-22,60.975641818662005,6.342320937953708,4.355547295268731
2019-08-23,90.97688236743457,9.636566443996639,8.26337352236923
2019-08-24,42.8304453686324,9.648848701855332,6.742046043267066
2019-08-25,43.7914887000668,8.50127239361947,5.102261913944556
2019-08-26,67.00246299630106,10.008179142788853,11.148239337902448
2019-08-27,71.29251082316938,4.917001739707457,3.6501082184777607
2019-08-28,43.33102867024812,10.61897374814589,4.002087018184826
2019-08-29,106.12015986934448,13.608322880519403,3.2749801062819603
2019-08-30,83.86242128759132,11.635488004305653,3.102611737768202
2019-08-31,37.91731796869817,10.50308974624103,2.952886080573175
2019-09-01,30.450892382779685,9.308927582988911,2.6602460215042685
2019-09-02,21.960295871932075,1.5428581649013973,1.6708121376810248
2019-09-03,22.2823631944266,11.760317522217367,3.533559325632415
2019-09-04,-11.02683588972144,29.161902430722257,2.5180982557512195
2019-09-05,24.96550209376538,29.91930590850175,0.7120196563803067
2019-09-06,25.713195678806727,18.02652261445884,3.517154666186422
2019-09-07,23.559494554593808,5.19719815778248,1.7525390052144016
2019-09-08,25.80958205435076,5.558188386767501,2.2063835920521973
2019-09-09,25.018947720720252,16.034677870087215,2.143385101782439
2019-09-10,23.141120271223134,-0.17303119679192136,0.5825775124658287
2019-09-11,48.49387036401001,4.090145973390818,-0.24665443641659368
2019-09-12,54.77056170625971,3.837069179254969,4.711513985365766
2019-09-13,18.31292811781637,5.388950510557146,-0.033003607284056935
2019-09-14,26.07547346303894,4.399686662614246,1.5037551978839039
2019-09-15,26.91014677245187,4.266355173839726,1.7210389191121696
2019-09-16,29.505853995732167,4.678479755110593,1.611515556578075
2019-09-17,27.856165909335267,7.1879368579750444,1.539738405829889
2019-09-18,28.688274947073438,11.248996703956905,12.122022983441681
2019-09-19,34.052777906598635,1.570687348536862,1.4074683702461426
2019-09-20,35.00958922449088,1.2317882523601276,1.3391541918995502
2019-09-21,32.07026688579799,3.346368658050721,1.2258325111954027
2019-09-22,33.80691841958701,4.579579571878714,1.3228133394173534
2019-09-23,40.13631412946562,1.7265762907920472,8.05429176761
2019-09-24,39.468273085866734,5.5483681527185436,3.567153495410077
2019-09-25,35.358214769473705,6.127076515894921,0.9804451795111415
2019-09-26,33.798624864459356,9.939159655577141,-0.24604177088284235
2019-09-27,22.991879950039916,15.26302831683261,0.8663866592414593
2019-09-28,29.419646633310908,5.954028950618953,0.9270982662578546
2019-09-29,35.78573507128069,4.293809854141551,0.9715799897642557
2019-09-30,38.77539955024834,7.411114321426834,2.638861025594235
2019-10-01,40.37074102824803,0.9472436570236811,0.7012280883841081
2019-10-02,10.719758802893917,1.920999101662316,0.9367209931153893
2019-10-03,23.340914859339623,1.0911105132888768,5.297829872784554
2019-10-04,41.84770073279949,2.755938230027726,9.31217851701757
2019-10-05,46.283303105772575,4.518152874788889,0.9394258804305958
2019-10-06,43.39994977092795,3.5552405871333876,0.9087143971921414
2019-10-07,33.50286229165966,4.321186565172296,9.818841683673375
2019-10-08,41.139524458879734,20.9555639227568,0.8441661147873161
2019-10-09,9.187406598733325,3.3398070133290076,2.7583375850388396
2019-10-10,38.180465382451665,15.826629421289786,0.7898839975496288
2019-10-11,57.58309260560839,5.107000703850211,-1.8517109142677155
2019-10-12,40.211252689955316,4.53413191656371,0.7914795655251397
2019-10-13,57.184103239283345,7.217504272605434,0.7885760275195011
2019-10-14,36.292328406725815,3.157544860834015,0.7679004642284885
2019-10-15,30.896951324304563,7.884093819634704,0.7935988068489157
2019-10-16,37.052783800838,8.446754732128154,-0.163415968759119
2019-10-17,32.068260060357176,9.731324125498777,0.7917543331450942
2019-10-18,40.9135280243282,8.168057116671456,0.7935965503531945
2019-10-19,40.12183374220788,5.371378122921616,0.7875006835758185
2019-10-20,44.21722443406685,4.7745129925888925,0.7739929452341108
2019-10-21,33.55422112227918,5.715902965011565,0.7506715418920529
2019-10-22,41.5895876422313,15.904656354597549,7.739463334681776
2019-10-23,46.686988913319745,5.465978567688751,7.700231316629196
2019-10-24,49.75344314703975,3.216757897415512,0.7032553088161826
2019-10-25,50.00398440839086,7.396356740047027,-3.274868677768365
2019-10-26,26.678271769113405,5.871580454684342,0.722783091992984
2019-10-27,45.06745879142643,5.6280943631741005,0.723850037363218
2019-10-28,51.850664531446235,6.318452594843325,0.7255799812329129
2019-10-29,51.053810712728925,3.0072204061236736,0.7244669955001268
2019-10-30,4.688739660411983,4.840464818215291,0.7026368349456661
2019-10-31,20.234649664570533,3.99509368288256,5.665910826446112
2019-11-01,46.65129660854313,4.478177946827228,0.7226856947548139
2019-11-02,42.0884933082904,6.120040786775559,0.7487771378655868
2019-11-03,44.98196645950834,6.1596779564751465,0.75845775634801
2019-11-04,46.73095739624609,4.347146393219522,0.7684094440260566
2019-11-05,47.60924911666914,34.48572110381602,1.780466278225113
2019-11-06,49.284884412173575,6.070950490202136,-0.21265765616461912
2019-11-07,49.907866273714085,9.190854364383522,2.247973298432796
2019-11-08,113.73091949682265,13.702997920948103,9.779058508531655
2019-11-09,50.19492242625054,6.029142823274637,0.8009094150245404
2019-11-10,49.10883272864777,5.832227156200044,0.8041372358853919
2019-11-11,49.493473350499606,11.47732899527472,0.805263891876876
2019-11-12,72.0612977377897,9.319624086836757,0.8069686334160839
2019-11-13,77.50538307236344,8.361520845984488,0.8463182617668432
2019-11-14,81.0583440003507,7.7924116160419015,-0.2589496726529915
