,jashkenas/backbone,angular/angular,facebook/react
2014-11-18,-0.03153615375223334,1.677920216836851,5.852689976996883
2014-11-19,-0.019507705197052364,0.9548050217488364,4.775291190636146
2014-11-20,-0.003260583207575586,3.70858652195594,4.749950713169154
2014-11-21,-0.022912050299537415,2.6794717586416845,6.809075762551579
2014-11-22,-0.0298137543709264,2.838443398594109,5.594003822700432
2014-11-23,-0.029836051788857176,3.6365300887823566,4.387887538261112
2014-11-24,0.005774052472336741,2.5801860909431547,4.117240422531655
2014-11-25,0.013711559595826591,6.644162811570078,5.8166621655731365
2014-11-26,1.021965202370846,4.0072120597365615,5.685373590817537
2014-11-27,0.019393721817594207,-1.4863984409843807,6.477099609427478
2014-11-28,0.024388984420274384,1.670981947576266,0.9336914718999263
2014-11-29,1.0308228208185128,1.0695833683480367,4.2942123175135505
2014-11-30,1.0355726862701968,2.4513563296722136,5.28128390555573
2014-12-01,0.7223681122585661,3.7278702749028034,6.95209522047213
2014-12-02,0.060299314658819714,2.4470140717040287,2.5751623817675906
2014-12-03,0.062078182089258395,6.070492911365079,5.607146459662319
2014-12-04,0.03814294838326926,4.341793547629205,4.149098477373068
2014-12-05,0.0769558748666397,4.811027940719263,3.0396544902651326
2014-12-06,0.0917818137169858,6.430875485461856,4.063248407467462
2014-12-07,0.10114963884043937,2.178744356493817,5.302976375130152
2014-12-08,1.4343318262599503,16.825670880715172,3.728434778579504
2014-12-09,0.10882131802621833,1.3598294271377642,-2.650135358769256
2014-12-10,0.10421580833172898,0.22222433356774007,2.5728924638815016
2014-12-11,3.0632517217606807,2.0806460426246534,2.886440309468991
2014-12-12,0.16094160254460524,6.003237258422656,4.089028293709361
2014-12-13,0.17106890414329531,2.70993003665398,4.913357171407132
2014-12-14,0.195864915843403,1.8630170583365946,12.407628162872495
2014-12-15,0.18858063529638935,0.971268752181032,2.679003284554054
2014-12-16,0.2635101029644762,0.6020814335595959,2.044600242566026
2014-12-17,0.24941086306865698,2.04996076530071,3.7831048079946314
2014-12-18,-0.6439968741890557,3.437774956418698,20.596284115395424
2014-12-19,1.3538705156331758,-0.16740087414986735,5.155326769199556
2014-12-20,0.3788634392206208,-0.10548330164031061,3.6615664281977756
2014-12-21,0.4122351583785568,1.1809464646208843,3.558045592825658
2014-12-22,1.0809690991321692,1.037772830466254,2.533177834110718
2014-12-23,0.47459084017724135,-0.5437780712302016,2.7293535705565315
2014-12-24,0.1049320430981568,0.5607977822424486,1.2133320238132028
2014-12-25,-1.3019911539341902,-1.3318668378371536,3.3910793798048906
