,hashicorp/terraform,chef/chef,pulumi/pulumi
2019-12-08,4.9991322714738935,6.2824353191062166,1.818038711975003
2019-12-09,5.678731650888904,8.805220662039934,1.6016003536494225
2019-12-10,4.984488862066986,7.3794433752316015,2.239435205875924
2019-12-11,6.038488045307164,5.8425929140059845,1.8978823462805468
2019-12-12,5.811694574704273,11.769852587705223,2.6313747237153313
2019-12-13,3.604619258603716,4.798601886844703,1.952515961014196
2019-12-14,1.910593662086079,4.385784244466045,0.8609131436671712
2019-12-15,3.5026472218807485,5.099805909273334,1.2930362959526536
2019-12-16,2.90534810045202,0.40899398522328667,2.8371443735825284
2019-12-17,3.899879908271262,3.4320124324811925,5.5902228828840785
2019-12-18,1.4049724301295656,10.837397907552974,1.9926987548078874
2019-12-19,0.9793462067833962,2.633841491092459,0.7705539219743123
2019-12-20,2.0139897530797413,-2.992810169442735,4.884285306053292
2019-12-21,2.371819389145911,1.9219957901468232,2.6357120709073403
2019-12-22,2.156087456572895,4.071613064112934,2.842876850387294
2019-12-23,0.11834353937149916,-8.057199221857854,0.03713592898428553
2019-12-24,-1.354845158757343,2.1858511979237845,-0.08108209783288388
2019-12-25,-0.33077382499000185,6.899127454444653,0.07118535160606157
2019-12-26,-0.8928999137239981,2.424076697766526,-0.11536736828167816
2019-12-27,0.5312474401650376,5.292082079457432,-0.18553700592306274
2019-12-28,0.9420940538384612,5.656610465888262,0.4187668835201774
2019-12-29,0.944052249904221,3.372670795303285,0.33042126824896606
2019-12-30,0.14595816023171965,2.619168960326573,0.28834851152469454
2019-12-31,-0.7850761242418248,0.4133207580919741,0.2786328675048659
2020-01-01,-1.2821512823588825,1.6212048203996237,0.1476852480165024
2020-01-02,0.07726580933339315,2.0527580190572126,0.8464201207955148
2020-01-03,0.20670691759109056,0.5947693032423733,0.7315874395145535
2020-01-04,0.6711740899516832,3.4225104738663243,0.30746249006403
2020-01-05,0.8064567488426045,4.3798112853101845,0.43397858492077745
2020-01-06,5.606233159183534,-7.413724236930944,0.504233334825143
2020-01-07,14.850297801013712,-1.7224542581296753,1.3227149770874862
2020-01-08,3.271823244272595,4.591518678766548,1.1919371040689126
2020-01-09,1.2177053610857747,4.684959342961931,-0.6463362370556703
2020-01-10,17.0106354757064,-2.788287891288621,0.2518755637399406
2020-01-11,1.103869719553443,4.92231069608044,0.48348748218307624
2020-01-12,1.1792721657397665,6.260751516837753,0.7035147980507862
2020-01-13,17.992996422230984,6.7604468050702415,1.9601426812161422
2020-01-14,2.187521398919269,8.197872856883071,0.820190131702304
2020-01-15,0.7687722805967452,1.5587249828931027,-0.1171789848102048
2020-01-16,1.084028574886736,14.831966185845353,1.8183917160907184
2020-01-17,0.8055588900506953,8.350999373130717,5.666342091145085
2020-01-18,1.539210819093419,7.4293805932171555,1.7769073037958383
2020-01-19,1.5946557673494939,8.156186697370366,0.9247538647809366
2020-01-20,1.6817566512976685,-6.72531821602826,0.4953493158236352
2020-01-21,-0.3323449780032609,10.858469900678553,5.331808930968083
2020-01-22,9.87378973604023,24.80220745844945,1.412305244620066
2020-01-23,1.548567453084422,9.14645304687479,0.8839614412037884
2020-01-24,3.957624950317841,18.21308685404552,2.4010060292436304
2020-01-25,2.096576675832829,13.180280506700914,2.149164015963815
2020-01-26,2.2217683176303566,9.705082450931494,3.336172651723909
2020-01-27,1.1879842309813782,12.957347473931645,8.701062287076775
2020-01-28,6.9592497865389635,12.650048724941003,1.5602587642927828
2020-01-29,-4.346859780581901,11.61087957979854,2.8373966434802744
2020-01-30,1.507258680918921,13.78458894639893,3.8673085712722655
2020-01-31,2.9022206072430277,5.2351399900225335,-1.7685842526577333
2020-02-01,2.7812926693612114,8.937983561925652,1.405132944541956
2020-02-02,2.8872225796727373,10.012371673703923,1.570171679515371
2020-02-03,5.108675192913424,9.169430030374286,1.5817887751551511
2020-02-04,3.5332891807714897,9.564543495292938,2.3342873188767514
2020-02-05,3.626146652990392,17.933352092547224,3.707782633652454
2020-02-06,6.355752535393217,12.69527111871112,8.189614749704482
2020-02-07,2.816655634724798,7.345300390273822,2.343533027633086
2020-02-08,3.40257952708919,6.823196139274747,2.6108130605197903
2020-02-09,3.507015671590404,7.172369961728002,1.7464403239996338
2020-02-10,4.5777119828664325,-3.6781181815232005,3.1681223931598312
2020-02-11,-2.055285588967961,2.6530841357376254,2.8170975595968164
2020-02-12,3.980883593765401,5.663864368462594,0.7751349983468299
2020-02-13,21.314896937003066,6.421936468420556,1.8715792829254283
2020-02-14,36.73787731096283,5.876601206649033,-0.8682590400117178
2020-02-15,3.849857944720554,6.903572506189066,1.7287686667032605
2020-02-16,3.859831648682207,6.971309824438235,1.863545911074592
2020-02-17,1.7145623310305045,-8.944743464887976,0.39005133999579356
2020-02-18,4.4874259819268,7.056336179114552,0.6008317138100919
2020-02-19,15.034489907819022,7.509601010122143,0.9823429220319495
2020-02-20,3.295570770424604,2.00368681519572,0.8741830504031223
2020-02-21,4.033907792541305,7.35882787971471,2.7467329132119316
2020-02-22,4.1344881734021115,7.241995883117261,1.7637528271214935
2020-02-23,4.082119489750614,7.451063795437591,2.8540306878349773
2020-02-24,2.284882549500714,8.044075348543455,-0.23718731616022493
2020-02-25,3.444655024099199,23.063988505049913,4.852152950080079
2020-02-26,-3.601738879610818,22.273778928309756,4.990842462069824
2020-02-27,-1.3114682183668531,-1.2302513626124325,2.894792568872596
2020-02-28,2.5991797284690517,25.782243134485658,4.83982352524454
2020-02-29,4.4157529968674,15.584343281009584,4.043346659333466
2020-03-01,4.164315562951782,8.010386013829294,3.0492883658587138
2020-03-02,5.873913755481263,7.316119648340559,4.563853732047882
2020-03-03,8.268611280776657,14.034961460087928,1.9563430879857289
2020-03-04,4.959143814256192,6.483562738013451,1.8258822279256801
2020-03-05,5.552911892833315,8.253287288386465,2.2722141967298795
2020-03-06,5.44550954720015,26.236623014544953,0.6854018274331182
2020-03-07,4.382877006291334,19.35278068275053,3.4931598383002918
2020-03-08,5.05307394362123,8.282823623633659,3.4469136915655865
2020-03-09,6.160258925432071,9.223851765498132,3.726792551389196
2020-03-10,16.75484898083095,9.181345229078133,3.0355741339181264
2020-03-11,5.670483277689728,8.624893081514253,4.022407454933615
2020-03-12,4.282164680368174,12.027613636763153,3.739008937232043
2020-03-13,6.3391565828421275,9.063513947685795,0.46278316504453
2020-03-14,4.098653044900492,9.102065437716725,2.866014340726094
2020-03-15,3.7958412521108267,9.347622542620021,3.8598345789866233
2020-03-16,8.178259429710776,17.08144000127522,3.596194549944677
2020-03-17,2.4744039541551164,8.49501759179666,4.850667666626149
2020-03-18,1.9309536288095628,8.894861100608969,42.24684562793422
2020-03-19,2.867214929653569,5.0840862647194855,21.450560287400982
2020-03-20,1.024523586503229,8.379174816283651,4.439398423010612
2020-03-21,4.004234539974824,6.7360291221794615,4.3328927426128825
2020-03-22,3.8633694953099256,8.77229519156219,4.3607774679652955
2020-03-23,2.8322850545599847,37.15535366500666,3.5460240840319592
2020-03-24,2.4165721968203915,23.60380528839515,3.012639324017886
2020-03-25,29.054719589095367,8.32429957590255,4.326120143071531
2020-03-26,3.3420251383746424,7.9574402438621,12.02303939323746
2020-03-27,17.455563627408623,8.492810885929973,14.751457926208385
2020-03-28,4.809209044514075,3.373711844537891,5.417507899748529
2020-03-29,4.489434505156314,10.38788697597924,4.719655044118957
2020-03-30,-2.211473210532617,11.146162161416527,9.780566337878511
