,apache/struts,spring-projects/spring-boot,playframework/playframework
2012-12-21,-0.15069104564902874,-2.4091482746944934,1.1274971527072366
2012-12-22,1.734463015975621,2.181888139871333,7.550466340382307
2012-12-23,0.38152183950503277,2.459199064241081,4.051866900606396
2012-12-24,-0.065364607381414,-0.2807276756856589,-2.7108458768122627
2012-12-25,0.12694308492627823,-0.39061778557576865,-2.133922799889186
2012-12-26,-0.523240065256872,-0.9301566780558377,0.6737156401021944
2012-12-27,-0.5036322221196171,-0.6304367901006556,3.4412226429033153
2012-12-28,-0.15069104564902874,-2.4091482746944934,3.1274971527072366
2012-12-29,1.734463015975621,2.181888139871333,3.5504663403823074
2012-12-30,0.38152183950503277,2.459199064241081,3.051866900606396
2012-12-31,-0.065364607381414,-0.2807276756856589,-2.7108458768122627
2013-01-01,0.12694308492627823,-0.39061778557576865,-2.133922799889186
2013-01-02,6.476759934743128,-0.9301566780558377,6.673715640102195
2013-01-03,15.496367777880383,-0.6304367901006556,11.441222642903316
2013-01-04,-0.15069104564902874,-2.4091482746944934,1.1274971527072366
2013-01-05,0.7344630159756209,2.181888139871333,4.550466340382307
2013-01-06,0.38152183950503277,2.459199064241081,7.051866900606396
2013-01-07,-0.065364607381414,-0.2807276756856589,9.289154123187737
2013-01-08,0.12694308492627823,-0.39061778557576865,5.866077200110814
2013-01-09,1.4767599347431282,-0.9301566780558377,8.673715640102195
2013-01-10,1.496367777880383,-0.6304367901006556,2.4412226429033153
2013-01-11,-0.15069104564902874,-2.4091482746944934,2.1274971527072366
2013-01-12,0.7344630159756209,2.181888139871333,3.5504663403823074
2013-01-13,8.381521839505032,2.459199064241081,6.051866900606396
2013-01-14,-0.065364607381414,-0.2807276756856589,4.289154123187737
2013-01-15,3.1269430849262783,-0.39061778557576865,5.866077200110814
2013-01-16,2.476759934743128,-0.9301566780558377,3.6737156401021944
2013-01-17,1.496367777880383,-0.6304367901006556,4.441222642903315
2013-01-18,-0.15069104564902874,-2.4091482746944934,3.1274971527072366
2013-01-19,0.7344630159756209,2.181888139871333,4.550466340382307
2013-01-20,3.381521839505033,2.459199064241081,4.051866900606396
2013-01-21,6.934635392618586,-0.2807276756856589,1.2891541231877373
2013-01-22,6.126943084926278,-0.39061778557576865,18.866077200110816
2013-01-23,-0.523240065256872,-0.9301566780558377,4.673715640102195
2013-01-24,-0.5036322221196171,-0.6304367901006556,2.4412226429033153
2013-01-25,-0.15069104564902874,-2.4091482746944934,5.127497152707237
2013-01-26,0.7344630159756209,2.181888139871333,4.550466340382307
2013-01-27,4.381521839505033,2.459199064241081,9.051866900606395
2013-01-28,3.934635392618586,-0.2807276756856589,12.289154123187737
2013-01-29,0.12694308492627823,-0.39061778557576865,3.866077200110814
2013-01-30,-0.523240065256872,-0.9301566780558377,2.6737156401021944
2013-01-31,-0.5036322221196171,-0.6304367901006556,0.44122264290331537
2013-02-01,0.8493089543509713,-2.4091482746944934,1.1274971527072366
2013-02-02,0.7344630159756209,2.181888139871333,4.550466340382307
2013-02-03,1.3815218395050328,2.459199064241081,5.051866900606396
2013-02-04,3.934635392618586,-0.2807276756856589,3.2891541231877373
2013-02-05,1.1269430849262783,-0.39061778557576865,-0.1339227998891861
2013-02-06,-0.523240065256872,-0.9301566780558377,-0.3262843598978056
2013-02-07,2.496367777880383,-0.6304367901006556,2.4412226429033153
2013-02-08,-0.15069104564902874,-2.4091482746944934,6.127497152707237
