,jashkenas/backbone,facebook/react,angular/angular
2014-11-18,-0.03153615375223334,5.852689976996883,1.677920216836851
2014-11-19,-0.019507705197052364,4.775291190636146,0.9548050217488364
2014-11-20,-0.003260583207575586,4.749950713169154,3.70858652195594
2014-11-21,-0.022912050299537415,6.809075762551579,2.6794717586416845
2014-11-22,-0.0298137543709264,5.594003822700432,2.838443398594109
2014-11-23,-0.029836051788857176,4.387887538261112,3.6365300887823566
2014-11-24,0.005774052472336741,4.117240422531655,2.5801860909431547
2014-11-25,0.013711559595826591,5.8166621655731365,6.644162811570078
2014-11-26,1.021965202370846,5.685373590817537,4.0072120597365615
2014-11-27,0.019393721817594207,6.477099609427478,-1.4863984409843807
2014-11-28,0.024388984420274384,0.9336914718999263,1.670981947576266
2014-11-29,1.0308228208185128,4.2942123175135505,1.0695833683480367
2014-11-30,1.0355726862701968,5.28128390555573,2.4513563296722136
2014-12-01,0.7223681122585661,6.95209522047213,3.7278702749028034
2014-12-02,0.060299314658819714,2.5751623817675906,2.4470140717040287
2014-12-03,0.062078182089258395,5.607146459662319,6.070492911365079
2014-12-04,0.03814294838326926,4.149098477373068,4.341793547629205
2014-12-05,0.0769558748666397,3.0396544902651326,4.811027940719263
2014-12-06,0.0917818137169858,4.063248407467462,6.430875485461856
2014-12-07,0.10114963884043937,5.302976375130152,2.178744356493817
2014-12-08,1.4343318262599503,3.728434778579504,16.825670880715172
2014-12-09,0.10882131802621833,-2.650135358769256,1.3598294271377642
2014-12-10,0.10421580833172898,2.5728924638815016,0.22222433356774007
2014-12-11,3.0632517217606807,2.886440309468991,2.0806460426246534
2014-12-12,0.16094160254460524,4.089028293709361,6.003237258422656
2014-12-13,0.17106890414329531,4.913357171407132,2.70993003665398
2014-12-14,0.195864915843403,12.407628162872495,1.8630170583365946
2014-12-15,0.18858063529638935,2.679003284554054,0.971268752181032
2014-12-16,0.2635101029644762,2.044600242566026,0.6020814335595959
2014-12-17,0.24941086306865698,3.7831048079946314,2.04996076530071
2014-12-18,-0.6439968741890557,20.596284115395424,3.437774956418698
2014-12-19,1.3538705156331758,5.155326769199556,-0.16740087414986735
2014-12-20,0.3788634392206208,3.6615664281977756,-0.10548330164031061
2014-12-21,0.4122351583785568,3.558045592825658,1.1809464646208843
2014-12-22,1.0809690991321692,2.533177834110718,1.037772830466254
2014-12-23,0.47459084017724135,2.7293535705565315,-0.5437780712302016
2014-12-24,0.1049320430981568,1.2133320238132028,0.5607977822424486
2014-12-25,-1.3019911539341902,3.3910793798048906,-1.3318668378371536
2014-12-26,0.5491716159392621,0.6344972555266719,0.44264413092788396
2014-12-27,0.5657851890391161,2.17707673764021,0.6470254244475394
2014-12-28,0.59014360466543,2.222450244687553,0.999509701729575
2014-12-29,-1.0857992983289637,4.246417734348047,6.847550954942609
2014-12-30,0.6366020631353362,-3.4917606514912656,2.1801028098587802
2014-12-31,-0.04250921799000617,2.0202406297409765,-0.11415892656775414
2015-01-01,0.6660782045346092,2.1917640235063054,-1.5175288815250618
2015-01-02,0.690713335443271,2.7806064222766347,0.5524403388139136
2015-01-03,0.7149740784914499,2.955717878805325,1.367143676588138
2015-01-04,2.743827900912338,3.3226335466550103,1.6195503411629826
2015-01-05,0.7462300041511256,12.747484467544929,1.0166751670864715
2015-01-06,0.40009475121779786,-7.749624961064773,2.047207563371748
2015-01-07,0.7892650645310509,5.456345659800451,11.047859763931735
2015-01-08,-1.3424761204647684,3.117874317229792,3.5519061012620456
2015-01-09,0.8418160550307182,1.6171954938667605,10.152406010389107
2015-01-10,0.8857857811020982,4.935666344036099,2.0531508663503306
2015-01-11,0.9241178924151049,5.686091016363377,2.5797647619106643
2015-01-12,3.943167594479572,5.61300300075401,4.713100541427436
2015-01-13,0.3113102168974407,6.2372531863022935,0.9636272077215677
2015-01-14,-0.47626302495547146,2.6180371051790705,2.8011423958701074
2015-01-15,-1.2846082381326978,7.194343559877886,4.3988382835896624
2015-01-16,0.08689033929802181,8.814802858996387,2.681152079149147
2015-01-17,1.0873019973065872,7.765168909128592,3.581895837708472
2015-01-18,1.083086697672377,6.512144838071429,3.215164750542559
2015-01-19,1.0718197739686652,4.637801199914298,2.2519291138921305
2015-01-20,1.063568851981347,-3.1088889857308395,5.979224318671832
2015-01-21,1.1450619061670815,9.822964460525661,4.199311585749928
2015-01-22,54.21787864540972,17.251992257003696,12.238747537748694
2015-01-23,4.403446938407747,8.00366896754613,6.420989615159457
2015-01-24,6.390262038203366,7.3766640008153574,3.4229094926948593
2015-01-25,6.1822382701919905,8.280649648104596,3.3720131399448094
2015-01-26,-0.30755821812801676,7.084914178656735,3.6337167743180077
2015-01-27,3.024896659946647,35.687975655124475,3.4279031598718817
2015-01-28,2.9923797562993193,7.283511394055617,3.933124003145929
