,docker/docker,mesosphere/marathon,kubernetes/kubernetes
2017-07-06,10.305614571103176,0.22004679361677412,44.72765176584788
2017-07-07,9.374735778518986,1.1641223389639213,3.5041228561815245
2017-07-08,9.386701442446519,0.3643823967456733,46.007570222858654
2017-07-09,9.748023447040381,0.4314699583106497,42.62878856962877
2017-07-10,8.244216969713289,0.4829489094487479,45.506830900500006
2017-07-11,9.476192038637848,2.4510055599898948,47.540209460543906
2017-07-12,10.32961011242424,4.586651014010074,52.21320345921711
2017-07-13,8.395174752203907,0.9912479141216792,47.19467142153129
2017-07-14,9.667782627677104,6.180271180687289,47.81484470435801
2017-07-15,9.79876090801455,0.7999403417327904,24.218027473976395
2017-07-16,8.556384142152098,0.863466609180206,57.30473078540277
2017-07-17,11.225112775198115,1.9295643586460574,85.15562634205162
2017-07-18,8.452616739880176,1.909237931306998,117.52329666505962
2017-07-19,7.713983997860036,0.027170318963278706,48.46187223764536
2017-07-20,3.500948659268885,2.7630057976141806,92.99562692181635
2017-07-21,8.02754961589234,1.1969500044393606,52.640808699918935
2017-07-22,7.196668512074218,1.2335933377062578,47.13062584866669
2017-07-23,8.35884759990666,1.291988237406147,42.0779777467212
2017-07-24,1.2188591801593773,0.3716184159205417,60.11478755187963
2017-07-25,2.4805954463736946,3.358355031862966,110.70322473428114
2017-07-26,5.990217188625688,-1.5476403277757895,31.139179169339563
2017-07-27,8.560087368408595,1.511378059246164,-0.22184428564218095
2017-07-28,17.5339105140402,-0.8193201134614698,69.92472134544082
2017-07-29,8.66806736226848,1.610742318228475,33.85497447581236
2017-07-30,8.099666920404424,1.6566867966214496,47.384384232840155
2017-07-31,9.193390609758282,3.1929994282061873,50.73900288968051
2017-08-01,9.463932498501197,1.7608681663795351,54.46571959522111
2017-08-02,9.360166886266866,1.8418252171561553,55.171097904170615
2017-08-03,9.852579894551216,4.894247911037784,59.186766016866834
2017-08-04,3.646937751439071,0.9422344839838305,56.54563134823197
2017-08-05,13.785510054789562,2.9776815519707123,60.655734646237406
2017-08-06,7.596121920962362,2.0236189324382003,63.210512178870886
2017-08-07,7.232051629843739,2.218494007423427,58.13402871995323
2017-08-08,7.845698647662402,1.235535392816955,58.55355084920532
2017-08-09,20.626255998633354,2.3013158083887917,32.79113087688509
2017-08-10,0.44185657109843035,0.3370444576973306,55.7842583840553
2017-08-11,5.902302085597816,3.748463757348209,51.95436595777128
