,playframework/playframework,apache/struts,spring-projects/spring-boot
2019-12-21,1.1946066945198421,2.7323256592319427,9.219050963462989
2019-12-22,1.166473464141148,-2.2661553729113546,10.549517929616918
2019-12-23,1.1767137757392248,0.72468433211205,13.43607387467382
2019-12-24,1.3081932758654156,3.6990244643970276,9.204928688813634
2019-12-25,1.1652684499089225,0.7161876376875785,7.359768009393148
2019-12-26,-3.8203245154723957,0.7127489405544186,10.461767895922401
2019-12-27,1.2023067409217438,3.6919430499930836,-2.981524116879798
2019-12-28,1.249683324861903,-0.27604484076582736,7.977416225488132
2019-12-29,1.2661996064173933,12.725354559322248,7.710453385747756
2019-12-30,-0.7193235354245706,0.7212276320907878,5.1418785023977005
2019-12-31,1.0710487481679074,0.7054656558171042,8.997735579666267
2020-01-01,5.9511498439638775,0.7175339637686564,6.148193441106846
2020-01-02,1.3524082837631464,0.7159536672749688,5.173561850168178
2020-01-03,6.229616937152152,0.7022757900301949,10.425849649821822
2020-01-04,1.2926866754512698,-1.2855009321018185,12.733761451266615
2020-01-05,1.3592155372604715,-2.284276275421813,5.817174553576116
2020-01-06,3.390815525503355,0.7178279638823339,3.438375341128109
2020-01-07,7.8463168364297236,0.7127236166702297,6.683009158803242
2020-01-08,5.759206817291779,0.7194418274657888,18.548947076000907
2020-01-09,3.506357625213466,0.7202181073314119,10.189567255724384
2020-01-10,2.271365440254456,0.7143559978987698,21.235334890389957
2020-01-11,1.324087722512813,0.7073557083678712,8.385168436385904
2020-01-12,1.4455187075013027,0.7113825841786237,26.091367384505958
2020-01-13,1.5115798524855482,0.7265638422848237,51.96500851382013
2020-01-14,2.6225034390166497,0.7347002141531532,13.64916874152686
2020-01-15,1.4296373184262376,0.7407796718913076,70.12719280491288
2020-01-16,5.621884316645015,0.747238761942922,35.389708364499896
2020-01-17,1.2381211841491195,0.7496875859190972,11.084902099672721
2020-01-18,0.9985108030817565,-1.5621437323156453,8.614200612381431
2020-01-19,2.3164370720086866,-2.218506147402976,8.493008700721436
2020-01-20,-2.049076940914483,0.7639161746244928,15.362642600532777
2020-01-21,0.9756938667302515,0.775329567058613,13.20264160560702
2020-01-22,0.30590080450542745,0.7816508703074825,16.392631093306562
2020-01-23,1.0096208854787638,0.7884618270534286,43.40909981397329
2020-01-24,-0.3300458553809294,0.7822080070648486,15.999689093167035
2020-01-25,1.7063979445612918,-1.8512726483481017,20.928878067134058
2020-01-26,1.1387288535061184,-2.1775890655316408,18.803898219948266
2020-01-27,5.427408652640431,0.7786602341483119,16.8294052742647
2020-01-28,1.3713404472975694,0.7774871212399854,19.520322213810772
2020-01-29,1.2837732484938056,0.7765197296690332,4.434708619344729
2020-01-30,1.4983298596236398,0.7797394264514552,12.27765867629369
2020-01-31,6.23664203401112,2.2830533734075473,3.995660816013743
2020-02-01,1.6480105549220885,0.8005130544307106,10.434072505702941
2020-02-02,1.027180104146312,0.8179605908895056,8.831247143307287
2020-02-03,0.9921168488080008,0.701454456199789,29.02114325851585
2020-02-04,0.673844990995043,0.8116200566297516,7.6772011503901805
2020-02-05,13.312585070222724,0.8678110514682063,8.60914305646032
2020-02-06,3.397639038672696,0.9512580389933741,8.667253631450112
2020-02-07,0.7786238808204053,2.913967050715865,11.107761633590764
2020-02-08,0.7315325118303525,10.766286294646342,40.46861112541079
2020-02-09,0.9151138825925546,3.133489224287083,12.54111219751348
2020-02-10,6.073889825855941,2.5368798519310625,9.463440986582373
2020-02-11,-0.063647046014082,9.589349795051591,31.888352970580993
2020-02-12,4.002432610402232,11.554868624446506,15.9862722161998
2020-02-13,1.4139578959670334,18.51742848957898,16.304074431183736
2020-02-14,1.8688737708024867,2.3972910477407448,18.339148011027227
2020-02-15,0.9200523035919294,-0.7368979607001886,11.350579290871929
2020-02-16,1.8182620718583948,-0.028855534009189387,11.235465332375696
2020-02-17,1.0254866613559264,1.0167902305218557,12.73086152805866
2020-02-18,1.0457464903045859,-0.26162322058136195,12.119333564252075
2020-02-19,8.68282174884045,-0.3306949626396165,8.954163279352139
2020-02-20,0.5263636137231533,-0.3727894058784985,14.239339063392723
2020-02-21,1.1042395432422918,1.5571652008406736,46.4430914441606
2020-02-22,0.9172860011204637,-0.05914462052284311,9.66710712810324
2020-02-23,0.7057412583634088,10.912592959048178,5.9168199332846525
2020-02-24,2.88580844560516,0.6629216550488921,10.642444092516328
2020-02-25,3.9461885562074985,-0.1974167130774669,28.07289830798833
2020-02-26,0.6232407344032556,-0.20498479915289788,15.754949467863185
2020-02-27,0.6484100591494788,-0.19872459943234505,8.441312109284738
2020-02-28,0.5778466750406623,0.9199407038289046,5.117546061220725
2020-02-29,2.825945378827822,-0.148809114116194,7.3973251498244625
2020-03-01,0.5038709278876766,-0.10832203128055107,10.325131180621504
2020-03-02,1.06055540424412,-0.05487711958449902,5.580537770632237
2020-03-03,2.910958901248077,0.03298728486224989,5.166307250996276
2020-03-04,-0.24899697859044712,0.07112411285370832,7.819583843095595
2020-03-05,0.7942431614141354,0.11321683423044922,7.066358245732868
2020-03-06,-1.0575911816758845,0.1569861824883529,7.595790641502555
2020-03-07,0.8744166405563991,-0.11874906977551704,11.755930246104313
2020-03-08,2.3561196730619542,-1.1018297166232054,13.865615433694524
2020-03-09,2.346983864405071,0.2668902944727647,9.877815895315896
2020-03-10,0.8767452866616604,0.30417510082678423,56.402566777602864
2020-03-11,0.8948172117290487,0.33717398528081544,6.601282241961567
2020-03-12,0.9039799732636982,0.3683730464702123,6.16996703539818
2020-03-13,2.6029518054185417,0.40068849208621343,7.000516165071326
2020-03-14,0.9723989143422923,-0.10370719779416912,4.7802872181156095
2020-03-15,1.1766614397275608,-2.195664314236557,5.002942350014054
2020-03-16,0.7683870482218829,0.5049105931906318,8.154075839932288
2020-03-17,1.0340085091987434,0.5369944024159858,5.199053627654496
2020-03-18,-0.39091761637101397,0.5838166414649083,7.766195370073237
2020-03-19,1.0178843391258519,0.5884860220303606,29.861445444910146
2020-03-20,1.1282382346057995,0.6456483648852287,13.12418551598801
2020-03-21,1.071463744579565,0.9078414744914916,11.274834779245209
2020-03-22,1.1691791041967683,0.7689981509691601,10.766715296931228
2020-03-23,-0.10439226239830111,0.8061966052405415,36.86668215091063
2020-03-24,1.2920115391165783,0.2693964812570075,37.56416170474304
2020-03-25,-0.6609795251226318,0.8907858837805144,13.371244599137402
2020-03-26,1.032673421992823,0.781273052328644,11.2048329415622
2020-03-27,-1.9017100981455455,0.8847063171868337,6.577552358784181
2020-03-28,2.0761449513966936,0.9617854233842211,15.513272485161815
2020-03-29,3.494007522211472,2.820654121044438,12.043625416927739
2020-03-30,0.6077624743207957,3.11378271636196,9.26376128219602
2020-03-31,5.632144081857549,0.1203831466068505,19.320892592839755
2020-04-01,0.9417999185827188,2.887929453029532,41.00405558621957
2020-04-02,1.0705968797309704,0.8634089454240155,17.89925320968888
2020-04-03,-0.8973417200502218,0.9485624713881974,28.716004263384846
2020-04-04,1.1223011023321103,2.9071276284438237,7.415898182407001
2020-04-05,3.7755721304722094,4.003604733844208,16.261512564006193
2020-04-06,1.2429189120472717,-0.517788748174884,18.627338308636574
2020-04-07,0.639185843228475,0.785694324013612,17.20623105187704
2020-04-08,1.0553863415714668,1.8538936471068732,6.663591791703656
2020-04-09,6.147830426634992,0.7431126095392713,10.053367143363644
2020-04-10,0.9744923854152607,2.928199604895198,16.19041289805234
2020-04-11,2.186526708302392,1.8652349307633391,17.307772092504923
2020-04-12,1.1203345233454245,0.3328893226279239,9.133923298550384
2020-04-13,-0.25120050593538146,0.7793455744032567,8.082922608439526
2020-04-14,8.67082509178548,-0.41287374575883623,11.859337433304235
2020-04-15,2.837048683006036,0.8592132555767477,23.531057458345785
2020-04-16,1.0432445799767838,0.6220892068424314,8.84241978822733
2020-04-17,1.6130339473040076,1.0277824733967111,12.299012073694014
2020-04-18,1.322681320838577,0.9490260165030315,11.441257113181747
2020-04-19,1.306837542823731,1.2303323564731696,17.090053402561324
2020-04-20,1.3427807254498036,-0.37197845508292726,20.87047828400136
2020-04-21,1.1937483519401815,1.473266648530378,13.720133382405223
2020-04-22,11.774347062586568,0.9012029113480814,11.286024845649177
2020-04-23,2.8892862808576587,0.8800763277682172,25.833297574576015
2020-04-24,1.3954779355883487,1.007173359980794,10.808951671977162
2020-04-25,6.4178790901529155,1.969112658232726,39.69141052468832
2020-04-26,1.4463378197190462,2.091839068944763,14.19840649803096
2020-04-27,3.3597463752496886,6.477611489510943,47.570158821296346
2020-04-28,1.5431219220863457,3.526455537435474,42.245980575569824
2020-04-29,1.5484807862043397,0.7416256019456766,61.52581548319644
2020-04-30,1.5604635368493867,3.3841360180003974,15.659017162415035
2020-05-01,0.27056259720068665,3.9099874153317282,6.859215912827505
2020-05-02,1.421992045372949,-0.04179301994283374,11.837068690531138
2020-05-03,1.4453713007626376,6.239257220343891,9.374177690342508
2020-05-04,3.449763224107252,1.2281007032450408,9.971981735344622
2020-05-05,-0.9379668795758644,-0.4098540592519955,11.030636118654096
2020-05-06,1.7807889490647237,0.8536091047289764,22.14622490259378
2020-05-07,2.3130643850353083,0.9208195546686323,8.120438226160438
2020-05-08,1.8833910567196999,0.8929781948810387,15.779978638498065
2020-05-09,2.238911889043476,0.10512711727659571,9.653228782941373
2020-05-10,2.395791175673554,-0.6778058565852327,8.901778162519305
2020-05-11,2.469997474439375,0.6892797254519762,8.598770606300658
2020-05-12,11.531603802566659,0.6369999809939004,50.73768524769937
2020-05-13,7.992427804984955,0.5753900514137881,7.915312901040153
2020-05-14,2.322291710333957,0.580823018456976,13.274078499777687
2020-05-15,5.379001836107372,0.5725197880741179,10.043150651072327
2020-05-16,0.9155730839443732,4.414330831387372,7.3362048652542
2020-05-17,2.2904888586547294,0.4306960921311017,7.718238838898703
2020-05-18,1.8707771967969116,3.1283846258998436,1.6024389342952923
2020-05-19,2.0390063603573605,-0.23961016249482261,1.6893582497211193
2020-05-20,2.211482379933342,0.35825581279594176,2.2942668262701584
2020-05-21,2.4049072418521824,0.34251019781300374,3.24033103992678
2020-05-22,1.259699044351758,1.3511593362294478,4.636544540928116
2020-05-23,1.5922390036967455,0.24789904433983076,6.121729879433312
2020-05-24,1.0601209248307044,0.6265716463435441,6.754144602627319
2020-05-25,1.0937106374185959,-0.5140538854348167,7.088417227839944
2020-05-26,-1.3740594477878294,-0.10070975551715772,7.542457650661282
2020-05-27,0.2844345932063732,0.1864231381769118,2.708477696044655
2020-05-28,0.41465676216239983,0.16124140960082328,6.889605895148483
2020-05-29,4.026074742734204,0.13456277289917107,5.652134620913072
2020-05-30,0.3730552760018707,0.09745942900663414,8.07333115967704
2020-05-31,1.7921589964699693,-0.2488048248985407,8.289398311241275
2020-06-01,-0.773462168651504,0.007193861333952188,7.625742027085664
2020-06-02,0.1493460849580439,0.0010321090990284068,6.404480002823599
2020-06-03,0.40320340504081176,0.04350292761205922,15.207602866827342
2020-06-04,0.4416146487822144,0.032917202067781495,10.959379473816941
2020-06-05,0.6202225937832728,0.009057162265849752,60.22871932948418
2020-06-06,1.3836994543571899,0.01857048656161702,25.05207580222089
2020-06-07,0.5888386263197577,-0.037641015243736385,24.838816267865276
2020-06-08,-0.01641190099557055,-0.011223581854794672,28.26060048533055
2020-06-09,0.6893417060586686,0.9956511024705559,26.967036882409737
2020-06-10,0.5196880989282353,0.004078004480000081,98.4869627892242
2020-06-11,0.40242510394164765,0.002380972574701209,68.70637577409987
2020-06-12,0.3948719892611585,0.001762440528928981,14.804632712155035
2020-06-13,0.3753970909777987,0.0024323333338719146,11.99919150972529
2020-06-14,0.39853689672827164,-0.009548404440264228,12.385100131055385
2020-06-15,-1.1045784747843281,-0.0037244752030554072,26.496665170294506
2020-06-16,0.03372591062345235,-0.01631947641811987,46.94457025183228
2020-06-17,0.735304410350271,0.01002644663522342,-2.1302423405437896
2020-06-18,1.350095355748326,0.014821213896526342,21.627915265315885
2020-06-19,1.3509674871279684,0.017561913627845004,19.30941094443708
2020-06-20,0.35724795825566275,0.028342362284100586,13.085962196366351
2020-06-21,0.40528040248812164,0.03227641314425227,12.9823584445726
2020-06-22,0.3345731129584497,0.040299706994264446,5.705476186201851
2020-06-23,0.31183331935051173,-0.28890940047031066,7.87556518833488
2020-06-24,0.015592837873838413,0.05481554917357208,9.519148924209329
2020-06-25,0.27480546642907866,0.061554249791256364,9.52227631447754
2020-06-26,0.3165424415085832,0.0653060352735393,16.59688715753699
2020-06-27,0.3437993119598957,0.07772191212907255,12.874552632283429
2020-06-28,1.4480657692204393,0.07849281468883731,11.627264534602295
