,twbs/bootstrap,foundation/foundation-sites,Semantic-Org/Semantic-UI
2013-11-08,3.8341955232483182,11.238843196141332,3.602226146869004
2013-11-09,5.041613105665901,7.456562976361114,5.210410125588696
2013-11-10,-0.1603929197096899,7.119825438536619,2.7251719758416177
2013-11-11,7.227052666105461,38.508073965372105,2.384533103305424
2013-11-12,-0.8993209602681653,50.70656297636111,1.6427567148253528
2013-11-13,1.5986186001713953,17.55065638295452,4.005671764823718
2013-11-14,1.35823398478678,6.4194750642732,-1.5547278237894915
2013-11-15,4.834195523248319,17.23884319614133,-0.8373259715702261
2013-11-16,4.041613105665901,20.456562976361113,2.2692588188243876
2013-11-17,8.83960708029031,6.119825438536619,9.928679866282458
2013-11-18,6.227052666105461,35.508073965372105,-2.2719075571777547
2013-11-19,4.100679039731835,63.70656297636111,1.761430425139664
2013-11-20,0.5986186001713953,129.55065638295451,6.021834362793178
2013-11-21,6.3582339847867795,275.41947506427323,0.2591333372163618
2013-11-22,1.8341955232483182,36.23884319614133,6.893901989600377
2013-11-23,9.0416131056659,20.456562976361113,1.371926967323841
2013-11-24,-0.1603929197096899,27.11982543853662,3.507647391723083
2013-11-25,2.227052666105461,23.508073965372102,6.029127094320684
2013-11-26,3.1006790397318347,5.706562976361113,-2.012945815549398
2013-11-27,-0.4013813998286047,5.55065638295452,2.9889843554369286
2013-11-28,13.35823398478678,0.4194750642732008,1.443488218685112
2013-11-29,2.8341955232483182,1.2388431961413326,2.821118588497253
2013-11-30,36.0416131056659,4.456562976361114,2.7311083331269668
2013-12-01,19.83960708029031,9.119825438536619,2.5635603989355826
2013-12-02,19.22705266610546,9.508073965372102,-1.7660388100855666
2013-12-03,10.100679039731835,-1.2934370236388868,-1.0832988282087725
2013-12-04,14.598618600171395,6.55065638295452,7.402922050446303
2013-12-05,15.35823398478678,5.4194750642732,16.3714898190898
2013-12-06,21.83419552324832,4.238843196141333,-0.6306236444105613
2013-12-07,26.041613105665903,4.456562976361114,3.302985048903528
2013-12-08,27.83960708029031,5.119825438536619,1.1838272923137072
2013-12-09,28.22705266610546,3.508073965372102,-0.9385242796058778
2013-12-10,16.100679039731833,4.706562976361113,4.665072228452165
2013-12-11,11.598618600171395,2.5506563829545197,4.6233788982338035
2013-12-12,11.35823398478678,3.419475064273201,6.099180898277299
2013-12-13,9.834195523248319,1.2388431961413326,-1.8842641197886851
2013-12-14,15.0416131056659,8.456562976361113,1.765115453145717
2013-12-15,56.83960708029031,8.119825438536619,5.708612868119958
2013-12-16,22.22705266610546,32.508073965372105,-1.0415620903761913
2013-12-17,3.1006790397318347,38.70656297636111,0.7031571154724773
