,django/django,laravel/framework,rails/rails
2017-03-10,0.7399973646091659,8.648753592852971,11.932675244010648
2017-03-11,2.7310687931805946,4.873341504940885,11.756851068186473
2017-03-12,2.992021306850499,6.272313607717335,17.02208040406798
2017-03-13,1.0394479140597153,10.505896449995829,14.993801617637022
2017-03-14,4.026398463510265,0.7950448016441802,9.186796123131527
2017-03-15,3.444667694279496,7.564962384061763,19.393526892362296
2017-03-16,5.026398463510265,25.33968765878704,8.714268650604055
2017-03-17,6.739997364609166,3.648753592852972,16.93267524401065
2017-03-18,6.731068793180595,10.873341504940885,6.756851068186473
2017-03-19,2.992021306850499,12.272313607717335,20.02208040406798
2017-03-20,4.039447914059715,8.505896449995829,15.993801617637022
2017-03-21,11.026398463510265,-2.2049551983558198,15.186796123131527
2017-03-22,1.4446676942794958,2.5649623840617632,29.393526892362296
2017-03-23,5.026398463510265,11.339687658787039,12.714268650604055
2017-03-24,1.7399973646091658,14.648753592852971,2.932675244010648
2017-03-25,5.731068793180595,17.873341504940885,21.75685106818647
2017-03-26,2.992021306850499,13.272313607717335,9.022080404067982
2017-03-27,3.039447914059715,4.505896449995829,13.993801617637022
2017-03-28,4.026398463510265,1.7950448016441802,13.186796123131527
2017-03-29,3.444667694279496,12.564962384061763,21.393526892362296
2017-03-30,2.0263984635102648,3.339687658787038,11.714268650604055
2017-03-31,2.7399973646091658,6.648753592852972,5.932675244010648
2017-04-01,9.731068793180594,18.873341504940885,7.756851068186473
2017-04-02,10.9920213068505,10.272313607717335,12.022080404067982
2017-04-03,3.039447914059715,3.505896449995829,4.993801617637021
2017-04-04,7.026398463510265,2.7950448016441802,5.1867961231315265
2017-04-05,3.444667694279496,20.56496238406176,4.3935268923622965
2017-04-06,2.0263984635102648,8.339687658787039,4.714268650604055
2017-04-07,12.739997364609167,17.648753592852973,8.932675244010648
2017-04-08,2.7310687931805946,12.873341504940885,13.756851068186473
2017-04-09,2.992021306850499,21.272313607717336,15.022080404067982
2017-04-10,8.039447914059716,25.50589644999583,8.993801617637022
2017-04-11,5.026398463510265,17.79504480164418,11.186796123131527
2017-04-12,2.444667694279496,3.5649623840617632,8.393526892362296
2017-04-13,1.0263984635102648,0.3396876587870379,5.714268650604055
2017-04-14,2.7399973646091658,-0.35124640714702804,5.932675244010648
2017-04-15,3.7310687931805946,4.873341504940885,14.756851068186473
2017-04-16,2.992021306850499,10.272313607717335,13.022080404067982
2017-04-17,2.039447914059715,10.505896449995829,8.993801617637022
2017-04-18,1.0263984635102648,11.795044801644181,21.186796123131526
2017-04-19,1.4446676942794958,18.56496238406176,13.393526892362296
2017-04-20,4.026398463510265,5.339687658787038,21.714268650604055
2017-04-21,2.7399973646091658,6.648753592852972,1.932675244010648
2017-04-22,5.731068793180595,4.873341504940885,7.756851068186473
2017-04-23,3.992021306850499,4.272313607717335,19.02208040406798
2017-04-24,1.0394479140597153,7.505896449995829,9.993801617637022
2017-04-25,6.026398463510265,-2.2049551983558198,9.186796123131527
2017-04-26,12.444667694279495,4.564962384061763,16.393526892362296
2017-04-27,7.026398463510265,14.339687658787039,41.714268650604055
2017-04-28,6.739997364609166,12.648753592852971,2.932675244010648
2017-04-29,4.731068793180595,6.873341504940885,11.756851068186473
2017-04-30,2.992021306850499,9.272313607717335,12.022080404067982
2017-05-01,5.039447914059715,4.505896449995829,7.993801617637021
2017-05-02,2.0263984635102648,0.7950448016441802,8.186796123131527
2017-05-03,4.444667694279496,7.564962384061763,8.393526892362296
2017-05-04,5.026398463510265,3.339687658787038,15.714268650604055
2017-05-05,6.739997364609166,12.648753592852971,5.932675244010648
2017-05-06,6.731068793180595,16.873341504940885,9.756851068186473
2017-05-07,2.992021306850499,6.272313607717335,4.022080404067982
2017-05-08,3.039447914059715,3.505896449995829,4.993801617637021
2017-05-09,3.0263984635102648,6.79504480164418,2.1867961231315265
2017-05-10,3.444667694279496,3.5649623840617632,4.3935268923622965
2017-05-11,1.0263984635102648,21.33968765878704,4.714268650604055
2017-05-12,4.739997364609166,20.648753592852973,6.932675244010648
2017-05-13,2.7310687931805946,10.873341504940885,7.756851068186473
2017-05-14,6.992021306850499,10.272313607717335,9.022080404067982
2017-05-15,4.039447914059715,19.50589644999583,11.993801617637022
2017-05-16,-0.9736015364897352,8.795044801644181,6.1867961231315265
2017-05-17,-1.5553323057205042,2.5649623840617632,9.393526892362296
2017-05-18,3.0263984635102648,11.339687658787039,6.714268650604055
2017-05-19,0.7399973646091659,9.648753592852971,9.932675244010648
2017-05-20,4.731068793180595,7.873341504940885,13.756851068186473
2017-05-21,4.992021306850499,7.272313607717335,20.02208040406798
2017-05-22,3.039447914059715,3.505896449995829,10.993801617637022
2017-05-23,3.0263984635102648,2.7950448016441802,0.18679612313152671
2017-05-24,3.444667694279496,14.564962384061763,31.393526892362296
2017-05-25,8.026398463510265,4.339687658787038,16.714268650604055
2017-05-26,1.7399973646091658,7.648753592852972,22.93267524401065
2017-05-27,10.731068793180594,5.873341504940885,15.756851068186473
2017-05-28,3.992021306850499,16.272313607717336,30.02208040406798
