,postgres/postgres,sqlite/sqlite,mysql/mysql-server
2000-09-30,4.658276074529698,2.4040513392140332,2.8549412231289164
2000-10-01,5.1386099398042315,0.383587256583451,2.993510755356362
2000-10-02,7.4086349738702975,-2.2298496363836584,2.255179416903183
2000-10-03,8.35885510441205,0.3601578850332425,2.0639545552967538
2000-10-04,7.274133648605453,0.3443058590920067,7.014303139491268
2000-10-05,10.068453708402489,0.3323666958901426,4.729496680196639
2000-10-06,6.38905967321664,0.31828047125797176,3.749618668443449
2000-10-07,11.49646529153085,0.31152873313663665,6.171098014386569
2000-10-08,14.999961035594438,1.294877331979586,7.8613649534776435
2000-10-09,1.1774006271075992,0.3041901778912268,10.620617678563843
2000-10-10,6.374563561242943,0.2712625934387413,11.29461593488934
2000-10-11,11.917916206641555,3.2561119015198408,3.415863879762088
2000-10-12,24.1184179332687,1.2452117187821505,7.751591440796897
2000-10-13,11.303726990610215,0.23200893071802434,9.695660081521144
2000-10-14,9.211999168077321,0.22005588016645855,4.479194026510401
2000-10-15,5.878149291103695,0.2068480266226476,3.6158222458912914
2000-10-16,19.771502373865577,2.829303378653506,2.9053037959397567
2000-10-17,11.471316362517884,2.183691493002023,3.548022325681048
2000-10-18,6.442669852179632,0.1691656462023483,4.751800964394395
2000-10-19,3.7936291189902116,10.159099434961936,13.743566825633406
2000-10-20,12.087530861465558,0.14832727077791918,2.727230713164179
2000-10-21,6.60064849337385,0.13013360769730897,4.74523875836671
2000-10-22,12.698414073773632,1.1178909042502791,2.35709415397593
2000-10-23,8.857524816467757,2.355392853193879,3.376801148425736
2000-10-24,22.029730505313406,0.0906324615603885,4.111574483280122
2000-10-25,14.105055847958901,0.07529500497791117,0.7477422108998024
2000-10-26,7.376173807377334,0.03475790945792823,1.8292244360648144
2000-10-27,7.388479248454563,0.05090036177710283,5.205841961670829
2000-10-28,6.893940619247122,0.03732220855142464,1.6134253236744132
2000-10-29,8.562776677238984,0.02352181247908022,3.910001486970952
2000-10-30,6.852354282442566,-0.019723906229536084,1.0813696783356193
2000-10-31,7.910826520625275,0.0015665663591521717,1.3832254702455082
2000-11-01,5.613731261213693,0.005931925398297049,3.855409708720262
2000-11-02,12.041526534719614,-0.005680521073639616,4.376607112570691
2000-11-03,7.452699849275934,0.002506956354807726,1.6650682288327612
2000-11-04,12.31921905516409,0.0018855796382698624,2.4565237714113453
2000-11-05,8.356571468901866,-0.007690334146959297,3.999023749800191
2000-11-06,12.626498702895216,-0.007692771280653832,2.5829014000276387
2000-11-07,6.106071142783316,0.0002065278602224243,4.7785296678982725
2000-11-08,13.873844335378013,-0.00038641657774509276,1.1462818513798967
2000-11-09,8.481512326081681,-0.000929146605568221,2.1648886890005623
2000-11-10,10.325338058185318,-0.0011647454912620146,3.7147844768115097
2000-11-11,7.71684423078939,-0.0010969127298878206,4.686020690182872
2000-11-12,6.588676919357427,-0.0009446048628733187,4.2458491397911065
