,microsoft/vscode,jetbrains/intellij-community,atom/atom
2016-01-13,28.878503268643023,94.06064811654873,24.29554344034158
2016-01-14,26.71778898292873,95.36284591874654,19.61079069308883
2016-01-15,22.04216720132869,24.135424487520766,21.82220639091757
2016-01-16,31.400481290621048,71.93633492973555,6.497466517264654
2016-01-17,35.38949227963203,66.56545580885643,8.408867616165754
2016-01-18,62.16215711479687,36.45213163303226,0.3759005831987199
2016-01-19,28.409409862049614,59.487159105559726,14.989224759022896
2016-01-20,24.878503268643023,62.060648116548734,2.295543440341577
2016-01-21,41.71778898292873,91.36284591874654,-0.3892093069111704
2016-01-22,24.04216720132869,99.13542448752077,-0.1777936090824288
2016-01-23,47.400481290621045,82.93633492973555,7.497466517264654
2016-01-24,37.38949227963203,81.56545580885643,6.408867616165753
2016-01-25,77.16215711479687,83.45213163303225,10.37590058319872
2016-01-26,4.409409862049614,32.487159105559726,8.989224759022896
2016-01-27,32.87850326864302,52.060648116548734,16.29554344034158
2016-01-28,45.71778898292873,65.36284591874654,7.61079069308883
2016-01-29,8.042167201328692,55.135424487520766,-1.1777936090824288
2016-01-30,34.400481290621045,74.93633492973555,5.497466517264654
2016-01-31,34.38949227963203,70.56545580885643,5.408867616165753
2016-02-01,28.162157114796866,90.45213163303225,24.37590058319872
2016-02-02,21.409409862049614,47.487159105559726,17.989224759022896
2016-02-03,24.878503268643023,92.06064811654873,0.2955434403415771
2016-02-04,40.71778898292873,76.36284591874654,15.61079069308883
2016-02-05,37.042167201328695,40.135424487520766,11.822206390917572
2016-02-06,33.400481290621045,83.93633492973555,5.497466517264654
2016-02-07,35.38949227963203,72.56545580885643,5.408867616165753
2016-02-08,20.162157114796866,68.45213163303225,22.37590058319872
2016-02-09,42.409409862049614,71.48715910555973,12.989224759022896
2016-02-10,1.8785032686430227,46.060648116548734,18.29554344034158
2016-02-11,11.717788982928733,74.36284591874654,10.61079069308883
2016-02-12,44.042167201328695,51.135424487520766,51.82220639091757
2016-02-13,35.400481290621045,72.93633492973555,8.497466517264655
2016-02-14,40.38949227963203,68.56545580885643,6.408867616165753
2016-02-15,4.162157114796866,72.45213163303225,2.37590058319872
2016-02-16,22.409409862049614,36.487159105559726,22.989224759022896
2016-02-17,12.878503268643023,65.06064811654873,29.29554344034158
2016-02-18,36.71778898292873,25.362845918746544,25.61079069308883
2016-02-19,69.0421672013287,37.135424487520766,5.822206390917572
2016-02-20,37.400481290621045,104.93633492973555,4.497466517264654
2016-02-21,48.38949227963203,71.56545580885643,9.408867616165754
2016-02-22,41.16215711479687,2.452131633032259,13.37590058319872
2016-02-23,22.409409862049614,-6.512840894440274,3.9892247590228957
2016-02-24,23.878503268643023,104.06064811654873,1.295543440341577
2016-02-25,34.71778898292873,66.36284591874654,20.61079069308883
